artist_name,track_name,genre,tempo,danceability,energy,valence,loudness,acousticness,instrumentalness,liveness,speechiness,id
Chase & Status,Blind Faith,work-out,140.05,0.453,0.85,0.418,-4.776,0.00585,1.61e-06,0.213,0.0541,0bdbXNbIRClzywgD6UIPlw
Bloc Party,Banquet,work-out,150.249,0.591,0.939,0.856,-4.911,0.000156,0.0111,0.0882,0.0533,6U5hUX40OWY6l0HaPUWElZ
Neon Trees,Love In The 21st Century,work-out,150.109,0.573,0.915,0.95,-3.424,0.00195,0.0,0.123,0.0546,6MLuGGBIYvnXOr86YwQOuz
Ricky Martin,Livin' la Vida Loca,work-out,178.043,0.425,0.954,0.933,-3.756,0.00414,0.0,0.0555,0.0476,0Ph6L4l8dYUuXFmb71Ajnd
Kelis,Milkshake,work-out,112.968,0.881,0.774,0.759,-6.068,0.00986,0.0346,0.206,0.0439,2cMTIlktg3M9mXYqCPqw1J
Flo Rida,How I Feel,work-out,127.985,0.637,0.955,0.613,-1.691,0.106,0.0,0.422,0.112,3et1SjQkOhOSUl9vzfDzlx
The Cure,Just Like Heaven,work-out,151.111,0.439,0.969,0.8,-3.391,0.015,5.47e-05,0.14,0.0469,7C6NcqS3fNDXLgP5L2Kbgp
Loreen,Euphoria - Single Version,work-out,132.06,0.562,0.783,0.391,-4.727,0.135,1.44e-05,0.282,0.0428,1xN7BpTAWnZkuSLOtRP6Qc
David Guetta,Just One Last Time (feat. Taped Rai),work-out,128.022,0.532,0.814,0.208,-2.507,0.0206,0.0,0.124,0.0579,043vxbUHxQErHDIe7zuC0O
Dr. Dre,Still D.R.E.,work-out,93.43,0.814,0.779,0.544,-3.271,0.175,0.000671,0.0605,0.235,6ltPEsP4edATzvinHOzvk2
Bruno Mars,Marry You,work-out,144.905,0.621,0.82,0.452,-4.865,0.332,0.0,0.104,0.0367,6SKwQghsR8AISlxhcwyA9R
Gorillaz,DARE,work-out,120.264,0.76,0.891,0.966,-5.852,0.0229,0.0869,0.298,0.0372,4Hff1IjRbLGeLgFgxvHflk
Various Artists,Let's Get It Started,work-out,104.992,0.775,0.743,0.768,-5.037,0.115,0.0,0.123,0.106,05qXhd5dgfDS5mDEf7dbfN
Dr. Dre,Forgot About Dre,work-out,133.946,0.925,0.737,0.603,-1.292,0.092,0.0,0.169,0.0777,0Zh5U48tZNeAzzLTV1CVBE
Childish Gambino,Heartbeat,work-out,119.928,0.794,0.558,0.368,-6.821,0.00339,0.000476,0.0548,0.127,6rvo2EAdn5U47Nn9kWhLpz
Paramore,Misery Business,work-out,172.977,0.517,0.906,0.731,-3.677,0.00272,9.26e-06,0.113,0.0735,6SpLc7EXZIPpy0sVko0aoU
Lil Wayne,Drop The World,work-out,145.048,0.667,0.906,0.383,-1.641,0.0706,0.0,0.342,0.325,13RIj7hvyNBRFYOrIOOldq
Darude,Sandstorm,work-out,136.065,0.528,0.965,0.587,-7.984,0.141,0.985,0.0797,0.0465,6Sy9BUbgFse0n0LPA5lwy5
Bruno Mars,When I Was Your Man,work-out,72.795,0.612,0.28,0.387,-8.648,0.932,0.0,0.088,0.0434,0nJW01T7XtvILxQgC5J7Wh
Beastie Boys,Intergalactic - Remastered,work-out,105.932,0.734,0.864,0.47,-6.119,0.022,9.85e-06,0.246,0.303,5fpizYGbi5IQoEraj6FP0R
Sean Kingston,Fire Burning,work-out,122.98,0.835,0.805,0.891,-2.545,0.0166,0.0,0.345,0.033,7gDKfEMIhyyO4asgEXwcrs
Rihanna,S&M,work-out,127.975,0.767,0.682,0.833,-5.02,0.0113,0.00016,0.104,0.042,0C4ejWmOTMv8vuYj85mf8m
Bleachers,I Wanna Get Better,work-out,190.024,0.456,0.891,0.385,-7.004,0.00266,7.99e-06,0.281,0.106,1RwwmiVtLAtPmxAqKVfwgG
Franz Ferdinand,Take Me Out,work-out,104.56,0.279,0.664,0.49,-8.851,0.000389,0.000655,0.133,0.0371,0ancVQ9wEcHVd0RrGICTE4
blink-182,All The Small Things,work-out,148.119,0.442,0.893,0.712,-4.878,0.00844,0.0,0.529,0.0505,12qZHAeOyTf93YAWvGDTat
The Verve,Bitter Sweet Symphony,work-out,171.157,0.356,0.913,0.537,-6.015,0.0339,0.0,0.221,0.0499,1WYEDcS7WGjv0rG7rmMX3o
Muse,Hysteria,work-out,93.162,0.412,0.92,0.455,-4.852,0.000456,0.0026,0.11,0.0575,7xyYsOvq5Ec3P4fr6mM9fD
B.o.B,We Still in this Bitch (feat. T.I. and Juicy J),work-out,140.011,0.691,0.793,0.398,-3.506,0.0131,0.0,0.112,0.131,63ZKUKbwb6Zozlk8LJCiPB
Van Halen,Jump - 2004 Remaster,work-out,129.893,0.553,0.838,0.821,-5.824,0.123,3.01e-05,0.053,0.0317,0Z7O8GMQShj9TJrm2yX1R6
Jeremih,Down On Me,work-out,160.041,0.7,0.598,0.594,-7.783,0.0369,0.0,0.111,0.114,0wpbHnOW0zVUtV10LSj9c9
Eminem,Rap God,work-out,148.138,0.712,0.838,0.607,-2.679,0.403,0.0,0.809,0.313,6sDQ4uiWw9OdVrCXFLSlZt
Foo Fighters,Everlong,work-out,157.902,0.415,0.867,0.36,-5.497,5.69e-05,0.000192,0.0883,0.0387,07q6QTQXyPRCf7GbLakRPr
Bastille,Of The Night,work-out,124.999,0.673,0.827,0.346,-7.18,0.0193,0.000227,0.0885,0.0416,4yFEz5j53bnYoavrMqJY6i
The Wanted,Chasing The Sun,work-out,128.104,0.643,0.724,0.644,-6.133,0.235,0.0,0.487,0.105,6WfDlkxh3cFinLzRX8A2nP
Woodkid,Run Boy Run,work-out,133.996,0.506,0.959,0.34,-5.264,0.084,0.000655,0.135,0.102,2YhapA5E1qTZ1Ykw9Y86ql
Maroon 5,Harder To Breathe,work-out,149.941,0.662,0.908,0.967,-4.764,0.0506,0.0,0.0508,0.0449,2RjpDxBii8EvC6p6wxwCSz
Shakira,Can't Remember to Forget You,work-out,137.976,0.697,0.813,0.811,-3.399,0.132,0.0,0.129,0.0679,0BBj0SW3vef8UNzTg4lwH9
Coldplay,Princess of China,work-out,85.014,0.42,0.69,0.237,-6.221,0.00385,0.015,0.287,0.0347,4HXOBjwv2RnLpGG4xWOO6N
The Fratellis,Chelsea Dagger,work-out,154.607,0.512,0.817,0.552,-3.154,0.0505,0.0,0.0775,0.142,3ItzRpwvKtkDSNdRSjXu7Z
Macklemore & Ryan Lewis,Same Love (feat. Mary Lambert),work-out,84.958,0.688,0.473,0.299,-9.059,0.716,4.46e-05,0.104,0.167,01uqI4H13Gsd8Lyl1EYd8H
Swedish House Mafia,Don't You Worry Child,work-out,129.007,0.632,0.88,0.338,-4.051,0.0144,0.0021,0.118,0.0463,043bfUkTydw0xJ5JjOT91w
George Ezra,Budapest,work-out,127.812,0.706,0.247,0.424,-17.961,0.261,0.0,0.103,0.0311,48gsLPdOUEDjr7P8Wvykne
Shakira,"Whenever, Wherever",work-out,107.657,0.794,0.832,0.871,-4.862,0.237,1.14e-05,0.203,0.0407,2lnzGkdtDj5mtlcOW2yRtG
JAY-Z,Who Gon Stop Me,work-out,133.88,0.594,0.73,0.378,-4.638,0.0408,0.000164,0.715,0.159,3U9yv46nVSn3PkLsVcNIcA
Missy Elliott,Work It,work-out,101.868,0.884,0.677,0.584,-5.603,0.0778,0.0,0.0732,0.283,3jagJCUbdqhDSPuxP8cAqF
Phillip Phillips,"Gone, Gone, Gone",work-out,118.002,0.664,0.642,0.501,-5.961,0.129,0.0,0.114,0.038,20S0KRq4z2v2Utym0C246s
Chuckie,Skydive (feat. Maiday) - Radio Edit,work-out,127.931,0.684,0.741,0.96,-3.764,0.000166,0.000208,0.13,0.033,7i52EZiZpUoLnAEcfwZcAL
Destiny's Child,Survivor,work-out,161.109,0.514,0.911,0.619,-2.027,0.0559,0.0,0.775,0.41,2Mpj1Ul5OFPyyP4wB62Rvi
Fall Out Boy,"Dance, Dance",work-out,114.452,0.622,0.961,0.449,-3.198,0.00523,0.0,0.0854,0.154,0a7BloCiNzLDD9qSQHh5m7
Europe,The Final Countdown,work-out,117.657,0.536,0.914,0.193,-3.803,0.0722,0.00104,0.0528,0.0668,1li0jGGRIaMaNNRBV8JXZ4
Phoenix,Lisztomania,work-out,97.548,0.643,0.79,0.33,-6.403,0.0336,0.00347,0.566,0.0356,77c0xyUM14wHa0cEAR9BV0
The Pussycat Dolls,Buttons,work-out,210.857,0.57,0.821,0.408,-4.38,0.178,0.0,0.289,0.267,3BxWKCI06eQ5Od8TY2JBeA
Otto Knows,Million Voices,work-out,125.968,0.596,0.727,0.235,-7.071,0.00506,0.16,0.0847,0.0597,0qTw7kEFpNdECY7jRCg54v
Various Artists,Take Me Home (feat. Bebe Rexha) - Caveat Remix Radio Edit,work-out,127.715,0.403,0.884,0.351,-4.474,0.0489,0.0,0.464,0.0784,4BmQMi9Nqe2Zuzz1QW0vyc
Swedish House Mafia,Antidote - Radio Edit,work-out,128.03,0.648,0.859,0.633,-4.974,0.00645,0.0282,0.135,0.111,38JE3O2HocFNvtljgtlNKv
Mike WiLL Made-It,23,work-out,140.02,0.863,0.609,0.326,-5.231,0.000349,3.97e-06,0.129,0.0564,1XHjU0TGIgl5lMFKAF25Y3
OneRepublic,Love Runs Out,work-out,119.995,0.716,0.937,0.739,-3.811,0.164,0.0,0.138,0.0601,1sGIS3GjvpkoSf3s1r9gmH
Various Artists,A Little Party Never Killed Nobody (All We Got),work-out,129.998,0.761,0.619,0.516,-5.741,0.00959,3.18e-06,0.0896,0.175,36482hNESSwELpr9sS3NbE
Rihanna,Birthday Cake,work-out,80.014,0.702,0.826,0.329,-6.498,0.32,0.000227,0.355,0.0529,4EfN6bixdOOgoLYR5C4cWo
Enrique Iglesias,Bailando - English Version,work-out,90.957,0.723,0.85,0.937,-3.508,0.0841,0.0,0.0697,0.0879,3Y9xtYyVyF13po6xePV5Cp
Nicki Minaj,Anaconda,work-out,130.018,0.948,0.632,0.742,-5.463,0.0582,0.000106,0.204,0.146,5a5so8nqDGq75MI5WMbBtT
Plump DJs,Morning Sun,breakbeat,102.064,0.679,0.703,0.234,-8.175,0.1,0.000544,0.263,0.0333,5Boovfc9XolSKExXapeWoQ
Various Artists,Timelines,breakbeat,164.987,0.544,0.766,0.0399,-6.991,0.0126,0.722,0.12,0.0504,6boimJ59xTe6pzHnw4wlgt
T99,Anasthasia - Out Of History Mix,breakbeat,128.007,0.607,0.973,0.534,-11.245,0.000107,0.972,0.305,0.0413,4GUIOH9V7dQOaPxEmihoXS
Altern 8,Frequency,breakbeat,129.667,0.668,0.691,0.462,-11.116,0.0138,0.832,0.103,0.0518,0TcX35jPaFNzl2fbHqtxL8
Various Artists,Last Rites (The Kali Yuga Mix),breakbeat,84.971,0.621,0.716,0.678,-9.79,0.00181,0.405,0.353,0.0646,1wuONszUwT3nHElLnpR8j5
Def Cut,The Lord,breakbeat,117.97,0.811,0.721,0.744,-8.337,0.000103,0.624,0.0537,0.08,2jeC2sJ3rNnlFNk4msSrjf
The Prodigy,Wind It Up,breakbeat,144.998,0.567,0.86,0.736,-11.301,0.000945,0.576,0.0793,0.0454,6pgAhjhOdN8jRRdTdKr0vr
Facing Jinx,Perfect Secret,breakbeat,174.985,0.652,0.917,0.133,-4.919,0.000165,0.893,0.0995,0.0623,02CPZ6zrZETvdbnJs5z7xB
C2C,Happy,breakbeat,120.014,0.753,0.92,0.549,-4.657,0.0266,0.174,0.624,0.0933,2ZXWOCdQ2IJ63RBOjuQVR3
The Meters,Look-Ka Py Py,breakbeat,174.466,0.677,0.822,0.929,-12.367,0.112,0.306,0.44,0.0847,0TwWRCufcJ2JVNoy3Sbxq9
Zomby,As Darkness Falls,breakbeat,135.059,0.783,0.744,0.384,-6.138,0.0266,0.565,0.0796,0.0901,24ocuu1BERspTeXzJYJ1pX
Krafty Kuts,Against The Grain - Continuous Mix,breakbeat,130.002,0.722,0.947,0.501,-5.069,0.00171,0.0478,0.871,0.117,2ki1y7wv2KzN92DXxdUOO5
DJ Icey,First Contact,breakbeat,137.763,0.559,0.926,0.0395,-5.808,0.00129,0.942,0.319,0.0765,7lC4ASlyoio4X1wCCevqCD
Paul Simon,50 Ways to Leave Your Lover,breakbeat,101.631,0.816,0.383,0.341,-12.398,0.19,4.19e-05,0.0974,0.064,7bdDULyOUqNyWu6XPeAnSO
Groove Armada,My Friend,breakbeat,94.09,0.473,0.867,0.153,-8.824,0.00866,0.691,0.0571,0.159,5LRxSyiIRHQD26h1mdM0Ir
Skool Of Thought,When I Was A Yout,breakbeat,134.509,0.673,0.813,0.491,-6.016,2.44e-05,0.585,0.176,0.0376,40SHZwS95ZadjL52BjkdJr
Jackie DeShannon,Laurel Canyon - 2005 Digital Remaster,breakbeat,96.095,0.657,0.704,0.785,-8.597,0.0454,0.000284,0.0258,0.0275,4j8jgGz3pZiPl3sMx3CzLg
Altern 8,Activ-8,breakbeat,129.853,0.755,0.735,0.534,-16.152,0.0148,0.815,0.261,0.148,05W3Ex37TBb3CYSg0VbzFQ
Gramatik,The Culture,breakbeat,97.698,0.708,0.833,0.843,-5.126,0.189,0.0277,0.572,0.04,5T2rl7xklxiAEPz04S17um
Don Henley,The Boys Of Summer,breakbeat,177.399,0.516,0.776,0.859,-6.409,0.399,0.00128,0.21,0.0412,7KY40pRBPKQSaSe0j5nKUK
Various Artists,Eraser,breakbeat,132.982,0.723,0.927,0.23,-8.747,9.09e-05,0.886,0.112,0.0743,4LlH62k630kSIYXSYzHFbJ
Bobbi Humphrey,Please Set Me At Ease,breakbeat,70.117,0.343,0.299,0.322,-17.572,0.921,0.218,0.0944,0.0584,5emxS2ghZWuPnRFOe10vdq
Various Artists,"Live For The Funk, Die For The Funk",breakbeat,115.975,0.694,0.91,0.483,-6.084,0.0124,0.949,0.506,0.0581,4VF9O8RP92nUGiAw9acENU
Various Artists,Black,breakbeat,170.506,0.497,0.525,0.73,-19.377,0.0437,0.852,0.0825,0.0644,1coVYNGePes93pMMbkA2lS
The Chemical Brothers,Another World,breakbeat,118.965,0.776,0.362,0.339,-6.793,0.0161,0.05,0.119,0.065,5Te7AHL5oAW2S8GDsdv1vA
Freestylers,Painkiller,breakbeat,174.998,0.535,0.883,0.459,-5.477,0.00134,6.47e-05,0.394,0.0676,7kS4KQ82e0bDHwc5yOpPWU
Evil Nine,We Have The Energy,breakbeat,134.001,0.535,0.914,0.361,-5.511,1.7e-05,0.781,0.553,0.0519,24a4e5LP5D2iiY1tRE9v9a
Various Artists,The Bouncer - Housequake Mix,breakbeat,135.89,0.792,0.905,0.12,-6.637,0.0174,0.56,0.732,0.0815,6OlygUNPF9IhPo7Zhri6sU
The Prodigy,Death of the Prodigy Dancers (Live),breakbeat,144.13,0.552,0.787,0.325,-11.742,0.0434,0.0681,0.395,0.0455,3uOKs4wI8KNm1GU8KRh4pl
Various Artists,Don't Sleep (I Do That),breakbeat,104.852,0.742,0.72,0.725,-8.055,0.0282,0.0,0.146,0.206,46dxDnzdQ4HePay3ncYVGF
Barry White,I'm Gonna Love You Just A Little More Baby - Single Version,breakbeat,87.655,0.626,0.48,0.728,-14.167,0.0333,8.02e-05,0.121,0.0536,6EOvsIiqfHJNC7ht5QmAkc
BreakBeatBuddha,Mind Check,breakbeat,102.024,0.596,0.825,0.206,-7.852,0.00017,0.813,0.213,0.0445,06LUh1ViKE5iTcf22Kea6B
Fatboy Slim,Kalifornia,breakbeat,131.654,0.785,0.987,0.91,-6.366,0.0579,0.0136,0.512,0.0538,1apSN2tgXJ0F0fq5vrqUGz
Various Artists,A Trip To Trumpton,breakbeat,139.932,0.635,0.918,0.809,-6.81,0.00437,0.285,0.221,0.0442,3pxGMD0kIX25alO1EVFvdG
Ron Santos,We Love It,breakbeat,170.032,0.616,0.955,0.965,-8.245,0.00016,0.88,0.977,0.0514,6SEEYiCYzJVPrAXYiZMlZo
Plump DJs,Tilt,breakbeat,109.029,0.73,0.82,0.372,-8.086,0.00192,0.856,0.105,0.0475,5MomjGgGkxqYwyX7cRq8TC
The Breakfastaz,Kick It - Original Mix,breakbeat,134.962,0.654,0.923,0.697,-7.928,3.75e-05,0.874,0.295,0.0518,1vpNHURiDb10sAri8nq8l0
Various Artists,Breathe - General Midi Remix,breakbeat,132.978,0.599,0.963,0.0988,-6.225,7.03e-05,0.606,0.317,0.0475,6smRfiBmrm7ypbv0GerYI4
Various Artists,Hot Pants... I'm Coming I'm Coming,breakbeat,112.023,0.802,0.742,0.897,-8.376,0.0223,0.0038,0.0954,0.0591,1W9qOaMlBUWclH1WOu57X0
Various Artists,The Breaks 2020,breakbeat,117.009,0.713,0.923,0.81,-6.142,0.00375,0.239,0.0565,0.0662,66Z5YWydHwTLbK8vAxbUgO
Paul van Dyk,We Are Alive,breakbeat,139.198,0.611,0.976,0.737,-6.366,9.11e-05,0.66,0.0933,0.0406,0gM8Oo7EQpawzAJ5hAR2QC
Rakim,Know The Ledge,breakbeat,115.634,0.793,0.907,0.826,-7.461,0.0231,0.00738,0.0798,0.182,2pCEZIAahV2Kr4AHHjYPI1
Technimatic,Intersection,breakbeat,174.012,0.469,0.886,0.705,-4.134,8.48e-05,0.479,0.218,0.0608,3YL3EgJB3zzUEZJGgVOpCq
Various Artists,Que Sera,breakbeat,83.004,0.717,0.721,0.401,-5.059,0.243,0.272,0.205,0.0811,5WgOELT1kPGBVCHVHvzIHS
Krafty Kuts,Stitch - Basskleph Mix,breakbeat,129.997,0.789,0.997,0.667,-4.812,0.00741,0.833,0.172,0.0747,3pqbP5J4dKMv18XDePyP4E
The Prodigy,Charly (Trip into Drum and Bass Version),breakbeat,145.035,0.645,0.747,0.45,-11.101,0.00015,0.641,0.112,0.0458,3SLwd9mCQgxN0EU1sSYhWx
Charles Wright & The Watts 103rd Street Rhythm Band,Express Yourself - Remastered Version,breakbeat,92.305,0.461,0.818,0.721,-8.482,0.305,0.0,0.266,0.125,6gQZKkphKIMxZgca5r7ImA
Black Heat,You Should've Listened,breakbeat,105.693,0.583,0.891,0.801,-12.538,0.107,0.164,0.231,0.0432,1wV3F2JTBlOkIAcxJZr8tY
Bobby Hutcherson,Ummh,breakbeat,118.026,0.423,0.57,0.821,-10.694,0.647,0.0202,0.126,0.04,5duLqah67sHk3f5sWU9R1u
C2C,Le Banquet,breakbeat,93.979,0.742,0.841,0.155,-7.58,0.0151,0.0352,0.17,0.149,3AWLoeWBOmOhRhyvonOuHL
Apollo 440,Vanishing Point,breakbeat,162.342,0.541,0.68,0.111,-11.369,0.189,0.898,0.144,0.0545,18NuaYiHy3lH8LXWAv60gg
Tower Of Power,Squibcakes,breakbeat,118.573,0.541,0.736,0.339,-12.156,0.105,0.153,0.0333,0.113,7x6dVrd4MRyTtRvla6xSJf
DJ Icey,Come Closer,breakbeat,134.02,0.764,0.617,0.406,-7.478,0.000157,0.628,0.256,0.0437,5cRgFgTRehvoyg1Xa6bbii
Various Artists,Red Bull Beat Battle 2007 Mixtape,breakbeat,120.756,0.582,0.893,0.551,-4.924,0.0139,0.0166,0.286,0.132,6qiT9R8rZWSYIJUa0E8qyL
BreakBeatBuddha,The Wrecka Track,breakbeat,106.991,0.737,0.931,0.674,-7.966,0.000968,0.0773,0.196,0.0916,6v6pInY5tGo42cewl8fKf8
Agent K,Bug,breakbeat,136.016,0.58,0.962,0.682,-6.464,0.000191,0.472,0.17,0.0483,0bbvFKqow13LQyMjZX8GCz
Young-Holt Unlimited,Wah Wah Man,breakbeat,90.345,0.688,0.47,0.703,-14.533,0.867,0.699,0.349,0.0589,3K7rANCAEKSzjfUGAU7VMi
Various Artists,Gain Station,breakbeat,131.977,0.661,0.957,0.914,-6.491,0.00279,0.809,0.0562,0.0511,1XTuhhqIdB1bcVXTdwDMDD
Young-Holt Unlimited,Rubber Lips,breakbeat,104.819,0.665,0.72,0.947,-9.756,0.489,0.828,0.0937,0.0531,1poUFUckPAYTrArlnXL2Uc
The Chemical Brothers,Swoon,breakbeat,123.974,0.492,0.773,0.197,-5.845,0.0022,0.835,0.305,0.0369,1xrr9bAS0zfjCXdLKpLJnA
Various Artists,Pulp Fiction,breakbeat,159.794,0.76,0.685,0.0617,-6.648,0.0169,0.866,0.105,0.188,6ZVJHYS263dytHJ305YzW6
Acen,Trip II The Moon - Part 3: Kaleidoscopiklimax,breakbeat,148.978,0.62,0.816,0.469,-13.9,0.0225,0.815,0.686,0.0607,1QrefaKFLCbPxJwgK62KDx
DJ Icey,Grizzle - Vlad & Ardisson Remix,breakbeat,136.012,0.562,0.921,0.232,-7.724,0.000485,0.234,0.0859,0.048,5gubRxdxDVnzbmHm1rAWsj
Babe Ruth,The Mexican,breakbeat,112.634,0.686,0.42,0.457,-12.75,0.0242,0.00172,0.135,0.0528,0FFbJzXvag9ZRel7oNa1wU
Various Artists,Sukdat - Dub,breakbeat,134.977,0.771,0.913,0.962,-7.765,0.00203,0.87,0.0301,0.0512,0rZK0BYutNNy0wmQYY3l8d
Agent K,Infectious - Distortionz Vip Mix,breakbeat,136.025,0.606,0.944,0.666,-8.333,0.00111,0.15,0.416,0.0398,3RCx7kqO8pM7Xs68IRjYgT
The Chemical Brothers,In Dust We Trust,breakbeat,120.971,0.524,0.962,0.469,-7.512,1.46e-05,0.772,0.483,0.0377,0iYXzgykHUjgMAzcjJq5i7
DJ Icey,Dreams,breakbeat,135.015,0.729,0.634,0.324,-6.58,0.00029,0.00602,0.0792,0.0372,7dLemiDFrozh4GIrRcYkQv
Blok One & Rainforest,Sighs In the Gloom,breakbeat,80.043,0.693,0.362,0.207,-10.339,0.0556,0.939,0.091,0.289,2Z75AHP4rdJT92Lw5NxuKW
Hybrid,Disappear Here - Original,breakbeat,128.511,0.608,0.582,0.256,-9.681,0.0321,0.488,0.104,0.0269,5H6Xz0yLjIrkEGRR8Gu1ET
Various Artists,On & On,breakbeat,118.01,0.632,0.977,0.892,-4.313,0.000135,0.441,0.331,0.0391,7hqtsTQZSOzGmM1sqreXTa
Various Artists,Bristol,breakbeat,173.988,0.545,0.943,0.104,-4.036,0.000241,0.619,0.311,0.0613,5wAMcUpK6OltPPjPE0c6mx
Mighty Dub Katz,Magic Carpet Ride - Original,chicago-house,128.691,0.857,0.914,0.89,-8.795,0.00771,0.927,0.0617,0.0447,3W3OtgKNK4Gs6VNGGHHMga
Minimal Duo,Are You Ready ?,chicago-house,128.013,0.802,0.765,0.246,-8.45,0.000147,0.925,0.149,0.0533,6ESO79dWSDoTMsMq6fD3y7
Various Artists,Love Tempo,chicago-house,120.397,0.81,0.906,0.805,-5.663,0.0833,0.0581,0.074,0.0765,2Yn63n831LytMJr0yhwGzS
Various Artists,Young Hearts Run Free,chicago-house,120.005,0.627,0.673,0.789,-12.058,0.321,0.0,0.252,0.0446,1wQEiOL83k4SbOw8ct6vNM
Various Artists,Let's Get Busy,chicago-house,125.214,0.897,0.795,0.703,-10.674,0.000243,4.44e-05,0.0922,0.0593,4iPFwW7hy1lba8OGCKKsIx
Various Artists,In a Vision,chicago-house,127.097,0.701,0.692,0.823,-14.191,0.00369,0.863,0.116,0.0546,4UGQBc0TFC4piAhNhlTsN0
Candi Staton,Victim,chicago-house,117.456,0.77,0.789,0.669,-8.093,0.164,1.92e-05,0.543,0.0969,5vvkZPk3Xe33jHr9NdV9EH
Various Artists,Shake & Pop,chicago-house,129.027,0.863,0.567,0.257,-7.842,7.88e-05,0.0383,0.068,0.0725,39lPOusXnJRAd3UbZrYfv8
Paul Johnson,The Groove,chicago-house,128.428,0.749,0.938,0.735,-7.792,0.00135,0.657,0.112,0.0398,1vBu0aTKBIbTo7TnMeW0Yo
Hôtel Costes,Dream Machine - DownTempo Mix,chicago-house,115.976,0.905,0.676,0.776,-4.349,0.219,0.0774,0.116,0.0518,3be3cYFQXmPnR326xkKoDU
Pete Seeger & Arlo Guthrie,"Deportee (Plane Wreck at Los Gatos) - live at Opera House, Chicago",chicago-house,142.504,0.516,0.276,0.551,-13.913,0.857,0.0,0.322,0.244,0l8OKAy4cwpoDCxetgC2Y8
Ecstasy Club,Jesus Loves the Acid,chicago-house,131.949,0.848,0.53,0.389,-12.835,0.00852,0.483,0.588,0.172,7G2pvqMRNQC1rL5Z0ov8vt
Frankie Knuckles,Boom Boom,chicago-house,118.597,0.759,0.882,0.527,-11.163,0.0476,0.81,0.0864,0.0541,58kdjSMUrQPCTWa40EXbd6
Various Artists,Music Is The Key,chicago-house,117.273,0.76,0.751,0.963,-10.876,0.164,0.00645,0.0394,0.0646,5eUbi29x4sgQdbDhFoWAdW
Various Artists,Hit It Up,chicago-house,123.536,0.861,0.64,0.952,-11.733,1.55e-05,0.248,0.0483,0.0663,6iw293iS7LuteOrH7ajVt8
Various Artists,White Lines (Re-Recorded),chicago-house,114.999,0.814,0.701,0.786,-7.525,0.0102,0.00775,0.132,0.0376,7rCxMW72SjvEfxF2Xh6Ltg
Marshall Jefferson,ride the rhythm,chicago-house,121.949,0.751,0.627,0.547,-9.755,0.231,6.94e-06,0.24,0.227,73XUsynQImneAv8C0Cw8Di
Various Artists,Let The Music Use You,chicago-house,124.425,0.656,0.899,0.544,-5.095,0.00201,0.0969,0.0991,0.0303,0vpXry3pru4sIm7VraagKY
Tom Tom Club,Genius of Love,chicago-house,102.941,0.921,0.529,0.724,-11.974,0.0845,0.000779,0.0478,0.0851,6UBQONiLH8kNmmB8UrV2Ef
Graeme Park,Strings Of Life - Martijn ten Velden & Mark Knight Toolroom Mix,chicago-house,126.99,0.689,0.971,0.313,-6.49,0.0752,0.84,0.403,0.054,4FDR5NZJe5lGPo1EMOVwHp
Various Artists,Inside Outside,chicago-house,121.208,0.375,0.921,0.455,-5.387,0.0012,0.00509,0.27,0.239,26yUowNF67egVupWlVxcQK
Luke Vibert,Acidisco,chicago-house,107.194,0.816,0.694,0.672,-6.22,0.0106,0.427,0.0698,0.0854,3lLYLPfsiCQrrr6S71HtVj
Various Artists,I'm Gonna Get You,chicago-house,126.967,0.744,0.845,0.737,-7.923,0.0211,0.618,0.0345,0.0365,6F0lgKTdwIh1MvGjHxo3OH
Pete Seeger & Arlo Guthrie,"Way Out There - live at Opera House, Chicago",chicago-house,129.098,0.422,0.627,0.371,-13.586,0.939,0.113,0.972,0.162,7Hp6OS7Eo8B3yMHAYywf3m
Ralphi Rosario,I Want You,chicago-house,126.369,0.8,0.866,0.546,-9.256,0.000278,0.211,0.0295,0.0532,1hONFIdBCTdn9DTiEbRTkI
Various Artists,Beyond The Clouds,chicago-house,131.025,0.854,0.443,0.798,-18.448,0.00549,0.849,0.155,0.0937,6sHs3MtLhoAUehghufwbEv
Marcel Dettmann,Apron,chicago-house,130.972,0.786,0.907,0.351,-12.954,0.00924,0.946,0.0785,0.134,2jh5lZFuyMkGrKEepntF5y
One Way,I Want To Thank You,chicago-house,111.719,0.764,0.58,0.739,-7.566,0.00623,0.00643,0.0979,0.0576,6iJYdmQUoldxB9HXgIjVrg
Various Artists,It's A Cold World,chicago-house,129.837,0.842,0.582,0.603,-8.665,0.413,0.0362,0.0698,0.0676,0NYPqXanVIFhfjU4Rm81Pr
Diana Ross,"Love Hangover - 12"" Version",chicago-house,112.535,0.5,0.789,0.879,-6.385,0.457,0.00491,0.0475,0.0394,4NnTT5Bk4iddbZct0jz00I
Various Artists,White Horse,chicago-house,122.925,0.812,0.547,0.68,-10.863,1.2e-05,0.804,0.0628,0.0539,0XanzpcXTeuBlCCx90yVxX
Kevin Saunderson,Big Fun - Simian Mobile Disco Remix,chicago-house,122.007,0.665,0.88,0.611,-6.823,0.0127,0.764,0.364,0.0457,3eAhdmbeYKQXFOjoRPVjlE
Various Artists,Git Up (Get On Up),chicago-house,124.818,0.877,0.689,0.927,-11.215,0.00216,0.00387,0.106,0.124,4UctxQjkqhOi9N40RpgryM
