artist_name,track_name,genre,tempo,danceability,energy,valence,loudness,acousticness,instrumentalness,liveness,speechiness,id
Leon Bolier,Trumpets - Leon Bolier Club Mix,progressive-house,124.998,0.679,0.841,0.16,-6.393,0.000784,0.854,0.0534,0.0571,3P47EzpIgjBuE7A6G1mcl7
Sander van Doorn,Ninety - Original Mix,progressive-house,131.998,0.717,0.895,0.167,-5.452,0.00152,0.83,0.0592,0.113,5iTtnlcbxvZfldayHNPB9s
John Dahlbäck,Embrace Me (Dirty South Remix) (feat. Urban Cone & Lucas Nord),progressive-house,128.006,0.678,0.669,0.333,-5.433,0.0161,0.248,0.0885,0.0369,0278f6vHdxZZ944DSpQcss
Swanky Tunes,We Know,progressive-house,129.966,0.579,0.941,0.326,-3.101,0.00692,0.436,0.0761,0.157,4AoFMm324skmW3WwckY2Rq
Swedish House Mafia,Save The World - Knife Party Remix,progressive-house,124.99,0.721,0.951,0.51,-4.796,0.00142,0.156,0.127,0.1,2ubASba6NgYemqJtHZkeAJ
Various Artists,Lightning - Original Mix,progressive-house,130.004,0.793,0.745,0.398,-8.801,0.0102,0.798,0.0608,0.0714,4SdaUm32qXtwFulBAzkHkW
MYNC,Power Drive,progressive-house,125.989,0.606,0.717,0.15,-6.995,0.00193,0.909,0.0893,0.0401,0ukI2Du8oCRZdzSIo4D13r
Hard Rock Sofa,Just Can't Stay Away - Tom Tyger Remix,progressive-house,127.99,0.668,0.938,0.255,-2.709,0.0092,0.515,0.486,0.0732,5o17AcbOVgtarP35uKs3n0
Dirty South,City Of Dreams - Showtek Remix,progressive-house,127.984,0.635,0.858,0.245,-5.48,0.00572,0.508,0.105,0.0947,3o05Xs81b4X20LsSTW856b
Felix Leiter,Little Man Lion - Original Mix,progressive-house,128.006,0.755,0.823,0.0422,-5.174,0.000108,0.86,0.107,0.0527,7lLNWwmOTrYNmcBudakLCd
Tiësto,Move To The Rhythm - Original Mix,progressive-house,128.006,0.415,0.986,0.037,-3.886,0.000313,0.877,0.0736,0.107,6BDTqdiitPRU8C23zThBV0
Qulinez,Rising Like the Sun - Radio Edit,progressive-house,128.012,0.486,0.804,0.227,-5.782,0.0063,0.0,0.332,0.0811,2BGIRU1EWlgohOB1Z0ueNZ
Kaskade,Atmosphere,progressive-house,122.987,0.585,0.77,0.393,-4.604,0.0227,5.6e-06,0.0692,0.0396,3e9iivPr1NZ0ivSGgTdvn4
Sick Individuals,Drum Machine - Original Mix,progressive-house,128.013,0.656,0.89,0.112,-3.993,0.000124,0.936,0.0689,0.0391,0XcqmKnkvJC659LkVJj3pO
Dyro,Go Down,progressive-house,129.969,0.74,0.902,0.148,-3.799,6.94e-05,0.662,0.0999,0.0537,1Kc6omQaDVP91ecihU7hhM
Ryan Enzed,Gotta Run,progressive-house,130.008,0.647,0.939,0.418,-4.307,0.0181,0.294,0.128,0.221,7jMurwxckkOvBDDIbI3CkL
Nicky Romero,Legacy - Radio Edit,progressive-house,127.961,0.586,0.706,0.219,-3.673,0.0609,0.0,0.12,0.0454,4IWLawtdMznqdOnbOR9cWW
R3HAB,Samurai (Go Hard ) - Original Mix,progressive-house,128.019,0.63,0.821,0.235,-4.976,0.00887,0.773,0.218,0.0382,43RVJQd6lIv91eqYWbqr27
Simone Anés,Love Is A Battlefield - Original Radio Edit,progressive-house,124.963,0.412,0.951,0.0575,-6.08,0.0353,0.392,0.33,0.175,3b9kKlAxi0KqtNs8Y7NiIj
Various Artists,Beating Heart,synth-pop,127.915,0.552,0.717,0.262,-7.328,0.214,2.89e-06,0.141,0.0711,1XbC2PUR09MlgmpVbLgF4L
Sylvan Esso,Coffee,synth-pop,100.049,0.457,0.455,0.163,-8.112,0.348,0.00122,0.142,0.188,71cUqXJ3h1r0Ees6YdENLU
Various Artists,Sweet Disposition,synth-pop,129.088,0.54,0.804,0.347,-7.112,0.078,0.171,0.115,0.0425,5nWbbQ0sIEabqPxAdqmh66
Florence + The Machine,Dog Days Are Over,synth-pop,149.954,0.492,0.81,0.245,-5.315,0.0416,0.00379,0.117,0.0847,1YLJVmuzeM2YSUkCCaTNUB
Lana Del Rey,West Coast,synth-pop,123.167,0.527,0.591,0.461,-7.664,0.194,0.0194,0.0907,0.0396,5fpZBXuorlUCC9SP6LVuw3
Dan Croll,From Nowhere,synth-pop,87.91,0.628,0.883,0.658,-5.578,0.0316,0.000106,0.0622,0.14,5c9YHjSjEZxaCxsF1Gy5Jt
HAIM,The Wire,synth-pop,113.678,0.547,0.635,0.525,-5.569,0.0127,5.01e-06,0.0585,0.137,6golelYKuy85o3u0cxIxFK
Rhye,Open,synth-pop,90.957,0.551,0.324,0.231,-10.962,0.896,0.0873,0.277,0.0314,3JsA2sWDNR9oQogGAzqqtH
Clean Bandit,Extraordinary (feat. Sharna Bass),synth-pop,126.962,0.715,0.825,0.124,-5.322,0.171,5.56e-06,0.0871,0.0348,4Eeh0fFkvqYhUWIrGR9MOU
Lana Del Rey,Born To Die,synth-pop,75.223,0.18,0.636,0.39,-6.591,0.209,0.000133,0.217,0.0439,2MrvoOqj007UVWUtGcCK0F
Charli XCX,Break the Rules,synth-pop,124.019,0.676,0.926,0.818,-2.244,0.0305,0.000658,0.0771,0.0425,38tKqQuqodiUYOsw6HWyeQ
Lykke Li,I Follow Rivers - The Magician Remix,synth-pop,121.974,0.786,0.696,0.306,-5.796,0.0234,0.0019,0.0839,0.0428,4Jv7lweGIUOFQ7Oq2AtAh9
Tove Lo,Habits (Stay High),synth-pop,110.007,0.691,0.712,0.421,-3.421,0.0557,2.73e-05,0.0896,0.0327,70AoHzwXbJBdz3DZ5fSDfY
Empire of the Sun,Walking On A Dream,synth-pop,126.967,0.87,0.699,0.726,-5.541,0.245,6.76e-06,0.0588,0.0459,0mBkoM8r7KAQzZij5swTUL
Lily Allen,Hard out Here,synth-pop,125.026,0.823,0.822,0.938,-5.323,0.113,4.57e-05,0.0688,0.0334,6TK4Gszcg4IqyW0Ewtejcd
a-ha,Take on Me,synth-pop,84.412,0.573,0.902,0.876,-7.638,0.018,0.00125,0.0928,0.054,2WfaOiMkCvy7F5fcp2zZ8L
MGMT,Time to Pretend,synth-pop,100.99,0.438,0.94,0.421,-3.249,8.74e-05,0.0777,0.3,0.0452,4iG2gAwKXsOcijVaVXzRPW
London Grammar,Nightcall,synth-pop,100.05,0.506,0.306,0.101,-10.241,0.417,0.000333,0.195,0.028,4PRQ8IJzRvbDWNONJWGbwH
Eurythmics,Sweet Dreams (Are Made of This) - Remastered,synth-pop,125.135,0.692,0.711,0.875,-7.498,0.225,0.0,0.12,0.0317,1TfqLAPs4K3s2rJMoCokcS
M.I.A.,Bad Girls,synth-pop,143.432,0.635,0.935,0.347,-2.157,0.00625,0.0,0.0901,0.0867,5G6aQWH215hCxdhfCqI7XB
Santigold,Disparate Youth,synth-pop,152.005,0.642,0.931,0.548,-4.142,0.0131,0.825,0.215,0.0417,0t2QiRkpag0fAgs9zuCPlH
HAIM,My Song 5,synth-pop,152.496,0.65,0.658,0.863,-5.698,0.331,0.0,0.108,0.113,0jCGo9MLTR98iPUQCT0p5r
Lana Del Rey,Summertime Sadness,synth-pop,111.949,0.564,0.649,0.201,-6.811,0.051,0.0,0.121,0.0333,61ZGyX8OgIlxJZkZn64IjO
Foxes,Let Go for Tonight,synth-pop,140.064,0.543,0.808,0.299,-6.615,0.0429,1.64e-06,0.326,0.0632,0jpjNHMrpvPhYP4yjx7xAV
Ellie Goulding,Anything Could Happen,synth-pop,206.097,0.52,0.775,0.401,-4.174,0.411,0.0,0.157,0.0554,1Fes5MQcOLhyA16q7lmpeK
Florence + The Machine,Shake It Out,synth-pop,107.489,0.519,0.799,0.226,-4.207,0.00878,0.0,0.107,0.0371,3GL12BAZFVQPcCOAgPaSsT
Foster The People,Houdini,synth-pop,110.024,0.632,0.908,0.764,-3.511,0.00762,0.000172,0.167,0.0458,5Fli1xRi01bvCjsZvKWro0
Calvin Harris,I Need Your Love (feat. Ellie Goulding),synth-pop,124.989,0.695,0.869,0.58,-5.066,0.41,0.0,0.237,0.0483,05SBRd4fXgn8FX7bf8BCAE
Lorde,Tennis Court,synth-pop,89.988,0.764,0.567,0.428,-8.585,0.0126,9.51e-05,0.257,0.0609,74fpNVAJrKGQuqHETi4WSt
Annie Lennox,I Put A Spell On You,synth-pop,174.014,0.567,0.366,0.299,-8.013,0.442,1.23e-05,0.12,0.0359,3sesq9P6ndjuqaq5om7sxT
Sia,Big Girls Cry,synth-pop,161.996,0.469,0.592,0.0938,-4.962,0.0393,0.0,0.105,0.0399,75xgoXAGed7jiNDdV8TNOe
Various Artists,Youth,synth-pop,150.292,0.586,0.423,0.471,-14.502,0.625,0.000773,0.0883,0.048,6qLLFgywJ33KvxXAQIf6Xt
Bastille,Flaws,synth-pop,144.247,0.57,0.657,0.41,-6.987,0.405,1.86e-06,0.0723,0.0356,67wABU4SjBlnDHB0KiU3HL
Imagine Dragons,On Top Of The World,synth-pop,100.048,0.635,0.926,0.761,-5.589,0.0893,4.53e-06,0.0928,0.151,6Qj1WXW41Mn3Fh9V2sHphM
CHVRCHES,Recover,synth-pop,170.045,0.421,0.631,0.18,-5.155,0.00604,0.0,0.322,0.0537,4QQg6DXsx6G3lv3W4A15CZ
Capital Cities,Safe And Sound,synth-pop,117.956,0.655,0.819,0.766,-4.852,0.000176,0.00374,0.104,0.0316,6Z8R6UsFuGXGtiIxiD8ISb
Lights,Up We Go,synth-pop,170.02,0.501,0.776,0.57,-3.074,0.0139,2.77e-06,0.187,0.0444,5RGHmrZCW2d4aBSfdrkiZJ
Boy George,Karma Chameleon,synth-pop,91.98,0.676,0.577,0.934,-12.031,0.186,0.0,0.148,0.0365,48O0GrGJWml3DzHhC5sJ7a
MIKA,Boum Boum Boum,synth-pop,107.039,0.74,0.786,0.726,-5.767,0.373,0.0,0.129,0.0935,0GHAYoQ1dlZSKImNyoi3kB
fun.,We Are Young (feat. Janelle Monáe) - Acoustic [Acoustic],synth-pop,169.331,0.445,0.296,0.289,-7.091,0.815,0.0,0.0562,0.0419,5tbz0VnVwfF3jubvjDGdHo
Saint Motel,My Type,synth-pop,118.0,0.596,0.897,0.578,-2.94,0.0641,5.24e-05,0.0628,0.0462,2DFi8rwHcVkTTgu7PULhtI
AWOLNATION,Sail,synth-pop,119.051,0.826,0.436,0.272,-9.583,0.441,0.615,0.0964,0.0558,7ueP5u2qkdZbIPN2YA6LR0
Depeche Mode,Personal Jesus - Acoustic,synth-pop,138.178,0.667,0.266,0.349,-16.339,0.918,0.284,0.136,0.0362,7JbHx1w8yllNESuyp9SYv3
Glass Animals,Gooey,synth-pop,183.114,0.487,0.369,0.106,-13.424,0.736,3.75e-05,0.0925,0.0406,6xU0ojuUR3dAhbnrJPQr1I
Lorde,Team,synth-pop,99.961,0.69,0.578,0.416,-7.436,0.167,0.0,0.305,0.0929,3G6hD9B2ZHOsgf4WfNu7X1
Bastille,Pompeii,synth-pop,127.435,0.679,0.715,0.571,-6.383,0.0755,0.0,0.271,0.0407,3gbBpTdY8lnQwqxNCcf795
Caribou,Our Love,synth-pop,125.002,0.727,0.496,0.458,-10.742,0.125,0.889,0.104,0.0433,2FPhrljMmrp3SdfTOMJcVr
Tove Lo,Not On Drugs,synth-pop,124.953,0.7,0.635,0.594,-6.019,0.00629,0.0,0.135,0.0374,2zbHn4d6tUNQNSLAwS813T
Ellie Goulding,Burn,synth-pop,87.016,0.559,0.777,0.329,-5.031,0.31,0.0,0.105,0.0432,0xMd5bcWTbyXS7wPrBtZA6
CHVRCHES,The Mother We Share,synth-pop,174.037,0.452,0.716,0.317,-5.141,0.0347,7.85e-06,0.294,0.0313,3PvzvltQZLIKk9YgoMP3Yq
Icona Pop,I Love It (feat. Charli XCX),synth-pop,125.927,0.714,0.905,0.838,-2.663,0.00855,2.55e-05,0.146,0.0289,3VZQshi4COChhXaz7cLP02
Bastille,Of The Night,synth-pop,125.01,0.67,0.829,0.349,-7.2,0.0192,0.000225,0.089,0.0427,7BNDyzwDboNRR2wmd7GSew
Passion Pit,Take a Walk,synth-pop,101.006,0.566,0.755,0.445,-5.526,0.0338,0.0,0.315,0.0368,4Sfa7hdVkqlM8UW5LsSY3F
Clean Bandit,Come Over (feat. Stylo G),synth-pop,99.969,0.809,0.782,0.669,-5.625,0.154,5.64e-06,0.0642,0.0564,0as5gLeOM6BuDOCsQzQb73
London Grammar,Strong,synth-pop,78.013,0.57,0.397,0.297,-11.091,0.737,3.54e-05,0.082,0.0322,0QMK2WVjKy3iKdqajgDB1P
Empire of the Sun,Alive,synth-pop,119.947,0.523,0.882,0.388,-3.093,0.108,1.07e-06,0.0684,0.0364,7tqG3RAo8h9pHxCJFn7bZb
Various Artists,Bulletproof,synth-pop,126.792,0.702,0.847,0.42,-5.512,0.0014,1.73e-05,0.138,0.0493,3AZTnuWAFCLEhz5NM1OrJE
Charli XCX,Boom Clap,synth-pop,91.999,0.659,0.911,0.576,-2.28,0.154,0.000304,0.191,0.0786,0PjkFSNBbpfYRYpAG4uuGb
BROODS,Mother & Father,synth-pop,87.006,0.612,0.868,0.487,-4.525,0.0175,0.0,0.113,0.0483,11KFOsPj1gf2nHnXBURLD0
MIKA,Popular Song,synth-pop,88.0,0.764,0.796,0.794,-3.832,0.262,0.0,0.26,0.102,7tRKpjlxvOcdi85DmP638d
Various Artists,Dangerous,synth-pop,102.99,0.756,0.529,0.946,-6.027,0.00952,0.0115,0.0812,0.0393,6EtKP3jSSSVZCcPfm3COXS
Yeah Yeah Yeahs,Heads Will Roll - A-Trak Radio Edit,synth-pop,132.014,0.69,0.802,0.864,-3.142,0.0153,0.0651,0.316,0.0796,5c7jkZ4daUcLIrKiyQGt8B
London Grammar,Hey Now,synth-pop,120.058,0.648,0.28,0.0393,-11.961,0.396,0.0785,0.106,0.0333,51ZPtAuqT0V5lNONYZTrxy
Groove Coverage,Poison,techno,134.893,0.555,0.973,0.341,-6.038,0.00402,0.0,0.101,0.101,6xBiFq15ec44xc9O370VK7
Stromae,Alors On Danse - Radio Edit,techno,119.967,0.799,0.634,0.74,-7.899,0.0968,0.00534,0.0669,0.0749,5OUB9MiQhq972yuwotfQZa
Various Artists,The Alphabeat,techno,121.887,0.376,0.809,0.147,-3.905,0.0339,0.0965,0.688,0.168,3ZbmDl4M9O587VmD9IqyIj
Antiloop,Believe - Radio Version,techno,135.989,0.564,0.994,0.313,-5.734,0.00974,0.927,0.0961,0.0439,5TVxBg155MmcoImdMHXZzC
Knife Party,Internet Friends,techno,128.079,0.64,0.903,0.152,-3.042,0.00105,0.0503,0.171,0.185,5qFL2uwfnGU8FccwLMgPNQ
Rave Allstars,The Logical Song - Radio Edit,techno,141.957,0.699,0.991,0.464,-4.934,0.0114,0.0,0.387,0.122,72ZS1fM1JC2gPK1JfTfPGy
Groove Coverage,7 Years & 50 Days - Radio Edit,techno,139.971,0.68,0.904,0.855,-6.132,0.235,0.0,0.117,0.0467,4e8vlPNVhWWiogLn0z9dEg
Michael Calfan,Resurrection - Axwell's Recut Radio Edit,techno,128.061,0.673,0.948,0.607,-2.473,0.0376,0.836,0.154,0.0361,4gZcorMw9xTt0mmc3a7moY
Various Artists,Be Quiet,techno,127.008,0.8,0.657,0.872,-5.827,4.98e-05,0.875,0.151,0.0591,78Qmh6dXjlAGSxwzTzOxYO
Ibiza Dance Party,Sandstorm,techno,135.997,0.476,0.979,0.682,-8.853,0.00563,0.942,0.15,0.0409,1cXHb0tCB8V1hPQzmCVO6w
deadmau5,1981 - Original Mix,techno,127.965,0.899,0.441,0.498,-8.411,0.00202,0.26,0.0903,0.0893,3Tu7V272UmxDkUZ7KGLate
Groove Coverage,Moonlight Shadow,techno,140.068,0.532,0.851,0.358,-5.529,0.102,0.0,0.12,0.0596,4WRM8x9BhHcNc79iKeU61S
David Guetta,Toy Story,techno,130.012,0.559,0.904,0.359,-3.934,0.0566,0.00175,0.26,0.0595,2KxRauNqahX7034OR2oAG6
Dominik Eulberg,Der Tanz der Gluehwuermchen,techno,119.011,0.712,0.521,0.837,-12.354,0.00563,0.916,0.103,0.0609,5Euoos3VdvsaodOXXnefhT
Joris Delacroix,Oui Mais Non,techno,128.014,0.798,0.426,0.487,-9.826,0.0315,0.88,0.0943,0.0455,149zx56uRggqDtJxDzO84m
Calvin Harris,Flashback,techno,127.986,0.266,0.95,0.158,-5.646,0.00212,0.000991,0.0922,0.05,1CcS1yrulOFPXYk7NVKAm2
Scooter,Faster Harder Scooter (live),techno,145.068,0.503,0.966,0.193,-7.072,0.000411,7.42e-05,0.901,0.0426,58CxVfuJHQvc2ZggIINo7P
David Guetta,Crank It Up (feat. Akon),techno,128.03,0.725,0.879,0.638,-3.336,0.0119,3.5e-05,0.367,0.0551,4PQA5I8Qf99He3SBKtl4Tf
Subculture,The Bells,techno,138.621,0.525,0.93,0.786,-9.758,0.0734,0.899,0.107,0.104,39VfFItzZejusmAWWdyFZv
deadmau5,Mr G - Original Mix,techno,128.016,0.752,0.543,0.37,-10.854,0.000242,0.806,0.421,0.0992,0B72aGYCDXnuEMeZTkdqN5
Scooter,Stuck On Replay - Radio Edit,techno,149.957,0.497,0.885,0.354,-5.15,0.113,0.00018,0.257,0.0472,4m926dKKAjSbfAshULbWyu
Alan Fitzpatrick,Skeksis,techno,126.007,0.807,0.677,0.142,-10.214,0.0216,0.895,0.0965,0.072,0okXPUAvOJolZSNH5PDAMI
Various Artists,Layer Cake - Original Mix,techno,125.0,0.697,0.585,0.305,-11.779,0.0252,0.837,0.265,0.039,2ubcTbAW76cxfzn2wrNCTZ
Pendulum,"The Island - Steve Angello, AN21, Max Vangeli Remix",techno,125.943,0.612,0.825,0.114,-6.261,0.00231,0.000462,0.294,0.217,2RS9TJTiHvg0guy8hSmiAF
Tiësto,Feel It In My Bones,techno,129.99,0.543,0.881,0.233,-5.237,0.0741,1.11e-06,0.117,0.114,6io32OJG2Ux35ofM61dBdR
Starsplash,Cold As Ice (Jumpstyle Edit),techno,144.015,0.708,0.572,0.367,-6.382,0.0775,0.0283,0.305,0.0501,7n5d0YesAmy7qlOMhuxzft
Jennifer Lopez,On The Floor - Radio Edit,techno,129.998,0.765,0.68,0.462,-6.306,0.0953,0.0009,0.138,0.0932,7Hv89f7Dpm5Hce1XkBbjQZ
Anja Schneider,Belize,techno,125.988,0.758,0.675,0.425,-10.172,0.00615,0.812,0.11,0.0478,4ocMQk8B43Kq9JACcuiL6I
Nause,Hungry Hearts - Radio Edit,techno,127.956,0.651,0.82,0.377,-5.451,0.0102,0.00601,0.0649,0.0324,2KpqVE0AuyI3gGERKuWT6r
deadmau5,Animal Rights,techno,128.015,0.976,0.406,0.387,-6.962,0.000179,0.17,0.676,0.288,3jnZjSqydlIYAZhY8eHLEr
Basshunter,I Can Walk on Water,techno,140.051,0.529,0.996,0.217,-6.633,0.0485,0.0106,0.224,0.268,1QqbWDwIXwbvXnkBu2bbjo
Daft Punk,Robot Rock / Oh Yeah,techno,116.033,0.479,0.678,0.227,-12.17,0.00018,0.661,0.421,0.0758,5eS6pTvDNOvh2kyxeZtK3r
Miike Snow,Silvia - Robotberget Remix,techno,125.015,0.697,0.892,0.0374,-3.358,0.0131,0.025,0.299,0.0592,0fFHjnqpSpV8XuWyCKf6XU
Die Atzen,Disco Pogo - Atzen Musik Mix,techno,131.876,0.654,0.771,0.286,-4.844,0.00898,0.0,0.0966,0.0928,6SvDkzJLDUIxCLFQ0l8aYE
Scatman John,Scatman (ski-ba-bop-ba-dop-bop),techno,135.982,0.65,0.82,0.757,-10.9,0.0655,0.00274,0.215,0.0356,0wP3e5PzSxafy2TRtlayq9
C2C,Down The Road,techno,111.0,0.72,0.595,0.486,-6.109,0.0672,4.73e-05,0.0775,0.0976,1SayqEg8HKK2IeIEWjdYxY
Daft Punk,"Solar Sailer - From ""TRON: Legacy""/Score",techno,124.266,0.179,0.167,0.0399,-23.408,0.852,0.748,0.106,0.0394,0Jc2SfIHv63JNsUZpunh54
DVBBS,Tsunami - Radio Edit,techno,128.079,0.65,0.923,0.388,-3.666,0.00948,0.758,0.232,0.0531,3U8biDNVpdtvrsJwaD4s9J
Groove Coverage,21st Century Digital Girl (Club Mix),techno,140.023,0.642,0.652,0.193,-7.187,0.000138,0.144,0.0795,0.0647,4qlHI1TjrKhIPZeEiSZqO9
Paul Kalkbrenner,Sky and Sand,techno,127.021,0.791,0.329,0.526,-12.906,0.6,0.863,0.193,0.0592,6lWuJS86p0q5JAKekgETcN
Zombie Nation,Kernkraft 400,techno,140.064,0.798,0.43,0.487,-7.839,0.0055,0.901,0.146,0.0868,6PUzxtIHkv346yP89NzP9X
Popof,Serenity,techno,127.007,0.602,0.874,0.0611,-7.458,0.689,0.923,0.103,0.0475,1kDqntrhTIOeFyuQAJfTs0
Hardwell,Countdown - Original Mix,techno,128.005,0.769,0.977,0.207,-2.703,0.0688,0.89,0.0778,0.0969,4yQpMgnJSWXdjrZr8B8XZz
HOSH,What I Might Do - Club Mix,techno,121.999,0.834,0.481,0.314,-9.511,0.109,0.822,0.111,0.135,2KBTZM5Btpa5ysnimjwANK
Italo EP,The Moon - Radio Mix,techno,135.023,0.684,0.803,0.803,-6.108,0.0668,0.012,0.0496,0.0281,2r3tdBZgMGdDZxaE7JreA0
The Prodigy,Invaders Must Die,techno,140.035,0.6,0.9,0.0993,-5.171,0.000514,0.902,0.111,0.0541,6FmSCambSeWTMvWSUco4EO
Hardwell,Cobra - Official Energy Anthem 2012,techno,128.0,0.684,0.923,0.293,-4.789,0.000279,0.646,0.348,0.0765,1sVXthKdGAnoZoFGWmL1bg
Sander van Doorn,Believe It - Cazzette's Androids Sound Hot Remix,techno,128.008,0.729,0.692,0.613,-5.13,0.00386,0.0555,0.0299,0.209,6LXmJs32oPJJX4Lp3FHDLz
Scooter,Jumping All Over The World,techno,149.963,0.582,0.966,0.52,-5.799,0.0191,0.184,0.527,0.0752,2mlI3F07l4S5YvgxlWtntq
Basic Element,Touch You Right Now (feat. D-FLEX) - Radio Edit,techno,129.018,0.591,0.963,0.692,-4.859,0.00294,0.0,0.342,0.0676,6hJosxG8fjDNBUSW9QDJ4z
Various Artists,Confusion - Pump Panel Reconstruction Mix,techno,136.203,0.552,0.993,0.299,-8.383,0.341,0.0536,0.639,0.0864,3QDbZBqR93chaaMuNScmrc
DJ Aligator,Lollipop,techno,140.008,0.829,0.826,0.958,-7.463,0.00347,0.126,0.22,0.048,01ZWmMsn4ugAB7tMYdNBi6
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,techno,127.946,0.509,0.79,0.638,-3.782,0.332,6.67e-05,0.316,0.0374,2bNrvWD9d5Zn9tS8XvcaMk
Vitalic,La Rock 01,techno,136.493,0.635,0.697,0.564,-5.567,1.6e-06,0.932,0.358,0.0733,1dUjponHxfH9hp1JnAoMmW
Various Artists,The Rhythm of the Night,techno,127.808,0.69,0.805,0.799,-11.522,0.000232,0.739,0.095,0.0336,3L9RIFcNF9IDGPRE96EO7N
Tilt,Rendezvous ft Paul Van Dyk - Quadraphonic Mix,trance,132.009,0.685,0.967,0.377,-11.807,0.000707,0.858,0.466,0.0692,3cMBj3xpLoVtdmkZ6KNkdN
Martin Garrix,Animals - Original Mix,trance,128.012,0.674,0.866,0.0376,-6.384,0.00138,0.699,0.383,0.0386,766RKRQ1ZJjmdBQ9y54HKj
Various Artists,This World Is Watching Me,trance,134.001,0.502,0.852,0.252,-10.054,0.000213,0.0207,0.35,0.0428,302dpyDqUVCM1VWUD389T5
Dash Berlin,Disarm Yourself - Club Mix,trance,133.986,0.632,0.837,0.2,-6.467,0.0781,0.00899,0.673,0.0791,4kV1o7odFuV1eX0mxsdj8g
Agnelli & Nelson,Sleeping In Airports - Original Mix,trance,135.997,0.555,0.868,0.0866,-13.048,9.03e-05,0.803,0.161,0.0498,71RpWF4hyc2YC5u6kZW1db
Various Artists,Bad Deal - Dj Remy & Roland Klinkenberg Remix,trance,130.009,0.711,0.773,0.348,-9.011,0.000195,0.896,0.0346,0.097,1eJazBS7JYmf0hrGcSpvaP
Tiësto,Break My Fall,trance,132.997,0.631,0.897,0.356,-6.278,0.00102,0.841,0.109,0.0543,6OfwebQ2vDUi2gbkmNzvzp
Armin van Buuren,Ping Pong,trance,130.01,0.566,0.935,0.554,-6.732,0.00192,0.333,0.135,0.0573,4GqvWKAq6uKAcivJGnNAhR
Ferry Corsten,Brute,trance,136.015,0.602,0.918,0.381,-4.711,0.000144,0.892,0.315,0.0502,24XCJveti1Oo4iZulKDI9V
John O'Callaghan,Stresstest - John Askew Remix,trance,139.991,0.576,0.993,0.164,-4.234,0.000197,0.927,0.154,0.144,39hD71S0atSZCH5S5yeuP7
Above & Beyond,Air For Life,trance,132.01,0.645,0.754,0.58,-7.714,0.000275,0.279,0.0722,0.114,7Cpw2S8ovuRcSMhTQNgcHo
Various Artists,Love Is Darkness - Original Mix,trance,129.999,0.766,0.74,0.27,-4.257,0.00152,0.0114,0.0518,0.0447,4TZlriJzN1sxX8S78ieDkC
Various Artists,Portobello - Original Mix,trance,131.996,0.758,0.853,0.639,-9.456,8.55e-06,0.89,0.177,0.0662,0bSX0m7Tle75P0BAQFgh0C
Tommie Sunshine,Take Me Away - Original Vocal Mix,trance,134.158,0.688,0.741,0.337,-8.211,0.000166,0.572,0.109,0.0652,2z46Lca94MEycjQ3yt3JWq
Armin van Buuren ASOT Radio Top 20,Between The Rays - Extended Mix,trance,132.981,0.648,0.697,0.172,-6.566,0.00095,0.103,0.051,0.0506,26mSdSTqYysVP18HeZbUu3
Various Artists,Use Somebody - Armin van Buuren Rework,trance,135.989,0.386,0.838,0.046,-4.825,0.0151,0.844,0.0826,0.0333,2CHvjyIZ8khtm2ipjz0vmq
ATB,You're Not Alone - 2nd Clubb Mix,trance,135.006,0.799,0.866,0.655,-8.765,0.0184,0.257,0.0702,0.069,54DnLPZSODPESRsHtJFAxZ
Andy Blueman,Nyctalopia - Original Mix,trance,140.0,0.502,0.941,0.0656,-8.42,3.96e-05,0.792,0.0996,0.0538,2OQgqL8XOfbCByrZkyzBU5
Armin van Buuren,Youtopia,trance,127.033,0.526,0.797,0.538,-7.923,0.0301,0.00984,0.0611,0.027,5M9kWArAtA6NwegjmczjXr
Armin van Buuren,4 Elements - Original Mix,trance,135.246,0.522,0.919,0.0655,-9.798,0.000125,0.862,0.186,0.0401,224kcwSPnyHuAUuv6Xl48y
Various Artists,Platitude - Original Mix,trance,140.014,0.63,0.92,0.385,-8.463,2.9e-05,0.814,0.109,0.0671,5WrykTGNm5pIQlJygu0YNc
Infected Mushroom,Vicious Delicious,trance,145.007,0.585,0.842,0.329,-5.958,0.00131,0.838,0.0902,0.0421,5eHLxiUSE6oKBuffxZ8J4T
Various Artists,Dark Side of The Moon,trance,138.005,0.617,0.56,0.689,-9.833,0.000283,0.000708,0.0824,0.0414,4x2mEWttpWj7PNaEpFS9dq
Various Artists,The Jolly Roger - Zen Mechanics Remix,trance,136.01,0.678,0.932,0.283,-7.878,0.000187,0.862,0.747,0.0431,0BpLvAla3QFGESYJmZAyNB
W&W,Arena - Original Mix,trance,127.993,0.794,0.486,0.192,-7.446,0.00821,0.862,0.0994,0.0742,1JCYIgK2lWNAfqOsfsp4MY
Various Artists,Children - Dream Version,trance,137.062,0.599,0.697,0.237,-10.073,0.0011,0.813,0.0579,0.0351,40iwrZY9oYZja1hzVLTrNH
Tiësto,Sparkles,trance,134.999,0.637,0.905,0.348,-9.714,0.00216,0.843,0.0703,0.0614,48jnIiX46UcJO2HcOBRIzZ
Cosmic Gate,Barra,trance,131.963,0.631,0.853,0.622,-7.691,0.00378,0.794,0.223,0.043,3kVEiFMRMNRYPsBTLuoXvE
