artist_name,track_name,genre,tempo,danceability,energy,valence,id
Aphex Twin,Afx237 v.7,idm,168.095,0.634,0.975,0.211,4dTXEKJEBO8fSAYbyV6gYs
Tycho,Brother,idm,91.82,0.237,0.584,0.288,7BGJFDXyjH3os10wVfd73U
Boards of Canada,Gemini,idm,163.384,0.515,0.428,0.0795,3FrhNWIcRxrPFFcqFernIp
Amon Tobin,Mighty Micro People,idm,180.933,0.42,0.709,0.212,250ZvCPLrSTOWS06p8t3HJ
Burial,In McDonalds,idm,127.991,0.252,0.136,0.0366,7tYWOS9QQkJgaJ0a4WfUyk
Nosaj Thing,Coat Of Arms,idm,94.108,0.694,0.554,0.464,5Jdy3Y2zeKdl7FrQdSgDO5
Access to Arasaka,Monoscan,idm,89.93,0.416,0.918,0.0877,7vxcbaSj6FF1okv5Rf4Hv3
µ-Ziq,The Fear,idm,137.83,0.719,0.436,0.703,1TkaRKnV4WAhOlNQtNRpgb
Plaid,35 summers,idm,173.826,0.257,0.184,0.0377,5btVk4JgnPm1pHaXN70Jrs
Amon Tobin,Get Your Snack On,idm,119.772,0.353,0.895,0.322,02AWUcAqymlhr3ScysCBr2
Arovane,Seaside,idm,97.928,0.27,0.34,0.248,6TxvHhIRc5dzxXjexhCliW
LFO,Simon From Sydney,idm,124.973,0.748,0.559,0.565,6sOFtXSNLoM3tXjea2qg1z
Apparat,Black Water,idm,179.499,0.174,0.568,0.0933,1Mdumx1zELlDfBJFA5RqOS
Flying Lotus,Breathe . Something/Stellar STar,idm,93.004,0.641,0.886,0.436,3X3Xulnpf06ISF4Q3ullrW
Autechre,os veix3,idm,102.158,0.472,0.278,0.252,6DMqm2q8mW2AfHIGIQoheE
Ulrich Schnauss,Nobody’s Home,idm,98.894,0.599,0.562,0.613,2jgNuCtykniRaYhvC2QNlI
Subheim,Away,idm,89.978,0.497,0.302,0.038,2TO9jmKDfq2ZU6j3HhNw6l
Aphex Twin,#17,idm,120.877,0.392,0.148,0.0653,5Ae091FBx68ZZ6JrCue7XI
AFX,Every Day,idm,167.853,0.612,0.838,0.786,2iP0WoxusUtDpnNEgewVD8
Autechre,Recury,idm,109.051,0.474,0.948,0.426,2EYkcwG4sC73I4zjl6yhXy
edIT,Ants,idm,139.826,0.636,0.524,0.168,7wz9sFeyf7bcRHK0xoNFKp
trentemøller,Take Me Into Your Skin - Original Mix,idm,118.016,0.602,0.418,0.0784,2J3kiT2VuOV8f1JuGyv2No
Proem,Pinching Point,idm,112.116,0.525,0.837,0.186,3gVMQyAUxpBTyuT9MEPN1x
Squarepusher,Circlewave 2,idm,135.326,0.306,0.261,0.137,42mXsXFra3cdVLoszxUpcd
Ochre,A Distant Retreat,idm,153.968,0.556,0.951,0.0955,3YKqs4yQZHgTgJgIdez8RJ
Jon Hopkins,Open Eye Signal,idm,122.47,0.798,0.715,0.199,5aBdWL4ud0ovtDJIJGQLdc
The Flashbulb,Terra Firma,idm,130.018,0.655,0.755,0.359,7yAgOLSBatb7IBwuApjT2u
Aphex Twin,Phlange Phace,idm,146.797,0.505,0.928,0.534,6BfcKqi5FbDzKejZUfEUC5
Kettel,Pinch of Peer,idm,121.342,0.65,0.758,0.829,3GIdrDMRlSnmXJR1ajyY63
Clark,The Pining pt3,idm,198.929,0.311,0.274,0.143,3w5ouwzReiLy2WCePkZqYH
Boards of Canada,Over The Horizon Radar,idm,179.913,0.0785,0.0822,0.218,2A3Mkcpf7t5lz402c2JklE
Autechre,XYLIN ROOM,idm,83.535,0.491,0.706,0.47,1H26EwNBpKjJVp3EjXVlZ4
Aphex Twin,Nanou2,idm,93.066,0.338,0.000982,0.0776,6Wei2NUSG66WzLiqSuQAy5
Amon Tobin,Goto 10,idm,75.397,0.277,0.655,0.34,6kteXdmqPS82T8SnvUGhO0
Burial,Endorphin,idm,176.774,0.16,0.293,0.0389,7qDXwcBR4SOJ4BSi1JNcdP
Boards of Canada,Jacquard Causeway,idm,35.551,0.301,0.539,0.166,7Dw7RRCKnPBlbmHteZ8Whw
Various Artists,Tha,idm,134.719,0.564,0.33,0.276,3d6QJOieoJ1vzSUVfI71DL
Autechre,Acroyear2,idm,192.089,0.544,0.922,0.644,0YxgETKHayjfYMws5jZ9dw
Arovane,A Secret,idm,177.813,0.566,0.607,0.478,1VXdxAOqJotFBoe2IB2vMl
Squarepusher,Bubble Life,idm,166.127,0.432,0.527,0.797,3dzul0HWBPRv3zZq6YneCh
Arovane,Windy Wish Trees,idm,157.403,0.457,0.859,0.69,1jKlPqKuBLm0argJWXDff9
Tycho,Dictaphone’s Lament,idm,75.983,0.566,0.556,0.266,5tDoMV45rlaqdhc4pMt0vN
Boards of Canada,Transmisiones Ferox,idm,151.785,0.298,0.42,0.326,7cUwH8Pb0gVTn2CrE2rXwH
Aphex Twin,#13,idm,134.902,0.497,0.127,0.0402,7c4lnS1bSj4fRJWAQ8D54R
The Flashbulb,Between The Waves,idm,98.389,0.547,0.661,0.111,7dVJCA5qif9j2xhmkxTZVx
Autechre,Yuop,idm,127.614,0.319,0.486,0.138,4rlnSeegO0sUEYv5Pt9oIA
Aphex Twin,Girl Boy (NLS Mix),idm,168.928,0.532,0.63,0.432,33ccBrtEr6MniK1HgLT4z1
Flying Lotus,Melt!,idm,192.11,0.694,0.833,0.241,3upL2OO5TRQXpxdyhK1RHf
The Flashbulb,Kirlian Shores,idm,105.017,0.681,0.784,0.281,1Nbuj10eEi5V2bx7S2k7am
Squarepusher,2,idm,94.115,0.64,0.811,0.15,0MGv9JrC6ZNsXlpLVGr9a2
Aphex Twin,Cock/ver10,idm,170.157,0.541,0.939,0.288,1ppw4aUaKKiY43tRMJD05h
Clark,Ache Of The North,idm,139.993,0.54,0.992,0.0354,5TA2Fj7WICdFy2Jo3GJciU
The Flashbulb,Beebs,idm,125.008,0.741,0.313,0.118,6pYzCNghaY9iRTqAdyX7eW
Burial,Loner,idm,129.729,0.611,0.9,0.302,2ikpOSP6OcfV5FV9qEsBaA
Tycho,Dive (Memoryhouse Remix),idm,139.978,0.543,0.866,0.484,6q0cZRhnZfpR0WUB8Djb00
Aphex Twin,Logl/Rock Witch,idm,132.051,0.566,0.64,0.241,1Nr5DCrmbNwolyK4Dq46Jr
Squarepusher,50 Cycles,idm,89.113,0.32,0.729,0.156,1qooFcznYtVvXS9mM9IXoY
Various Artists,Loving You Live,idm,116.826,0.17,0.418,0.134,2vHMNCB8foTIsRJ7SFtVS5
Amon Tobin,Cosmo Retro Intro Outro,idm,135.985,0.652,0.836,0.255,7lEptt4wbM0yJTvSG5EBof
Apparat,Not A Number,idm,130.019,0.735,0.538,0.507,50pRPM7Eedavn5mYacYpAX
Autechre,fwzE,idm,76.246,0.453,0.918,0.183,2yMcIvftBKSxwDm1XNeA16
Clark,Com Touch,idm,89.981,0.532,0.941,0.335,2xKnrarkfG4vP7xx1rs3Mh
Aphex Twin,Phloam,idm,135.944,0.527,0.973,0.239,2sJo1TuZf1IFp5pVZX7Vzr
Squarepusher,Dark Steering,idm,84.231,0.275,0.694,0.181,3rKnx4oaDYkIUz9lbtwWDE
The Future Sound Of London,You're Creeping Me Out,idm,88.417,0.294,0.671,0.0864,25YEqrn4jXiue47Q7vgWMB
Boards of Canada,A Is To B As B Is To C,idm,82.982,0.295,0.461,0.107,15QPuw3vRaZBc54iOWIrCM
Ochre,Playsoft,idm,159.998,0.551,0.734,0.156,0Q5SkDpz01QlpcwmJ6mch7
Jon Hopkins,Wire,idm,94.995,0.594,0.788,0.787,5sMMTTiS4tdECZaWcQPBIv
Squarepusher,The Coathanger,idm,142.466,0.72,0.368,0.896,2jAmomNQJQKodWkNV1Zesi
Front 242,Moldavia,industrial,119.992,0.588,0.731,0.0726,4gmH07bU7h10DCuG7Uw2fr
Grendel,Deep Waters,industrial,109.976,0.557,0.913,0.408,36y0VEWWuwx8j8b7wYc90w
Marilyn Manson,Disposable Teens,industrial,100.484,0.529,0.939,0.459,6D4wIYiIziq6m2Qh9mgF1L
Suicide Commando,Attention Whore,industrial,130.02,0.355,0.949,0.248,0xJ29UmDSzVQpT1U8FhG2m
Aesthetic Perfection,Inhuman,industrial,132.021,0.637,0.78,0.7,7sgqIrxFT4YObVozrETL2B
Covenant,Afterhours,industrial,92.01,0.666,0.472,0.789,39vtkVCBlnhhFYeSjayZ0r
The Human League,Love Action (I Believe in Love) - 2002 - Remaster,industrial,121.728,0.701,0.591,0.757,7t2DtwDaxiuZDulbXsWrnO
KMFDM,Bait & Switch,industrial,132.987,0.619,0.712,0.424,2JylxGfaeGAsiLbQC9tYYH
Front Line Assembly,Prophecy,industrial,92.007,0.505,0.977,0.209,68nHYktH55oxLOMLdGppqx
Skinny Puppy,Grave Wisdom,industrial,128.008,0.574,0.851,0.492,36jRiqbaaTdKZrQ1CdarSS
Soft Cell,Tainted Love,industrial,143.223,0.568,0.493,0.616,5Du6gEDduLCB9FIm9xIE4w
Covenant,Sweet & Salty,industrial,128.004,0.66,0.931,0.0351,1J6T9GXhp9clj7YnwuQfNu
Kraftwerk,Computer Love - 2009 Remaster,industrial,124.693,0.713,0.622,0.516,5BXBi5pLeJhblMVH2ltjpl
Straftanz,"Tanzt Kaputt, Was Euch Kaputt Macht!",industrial,134.971,0.555,0.958,0.445,2MSsCLgYs31FXvouM3G5zw
VNV Nation,Nova (Shine a Light on Me),industrial,100.04,0.454,0.655,0.0902,2KpILfzJhRkvHV4M64PL5v
New Order,Blue Monday,industrial,130.41,0.753,0.751,0.898,6gv02BqPCsOQz5QQ4jnNOY
Laibach,Tanz Mit Laibach,industrial,125.98,0.782,0.873,0.476,32eLWwz6ai7VXrFJ0h50dq
Centhron,Dominator,industrial,135.021,0.642,0.98,0.382,1kgbC0FcVTT4QxI51rpObv
Eisenfunk,Pentafunk,industrial,140.001,0.558,0.935,0.767,3qkEVVCz5QL8sdqvnajNsk
Nine Inch Nails,Meet Your Master - the faint,industrial,109.97,0.801,0.669,0.69,3PkHPwtBV0JNNEjnQJ494E
The Crüxshadows,Winter Born (This Sacrifice),industrial,132.991,0.502,0.918,0.133,5tYYM8M1tL3v5jQYQFbJio
Celldweller,The Last Firstborn,industrial,133.998,0.508,0.963,0.671,7HIU4OzVA3YYBeNucPIOa8
Rotersand,Waiting To Be Born,industrial,136.016,0.577,0.865,0.387,0XC85c0TYF6lgVQMyqJ5rr
Nine Inch Nails,The Collector,industrial,138.009,0.663,0.964,0.4,74a9wwkQvx2jxu8JcReK08
Ministry,Scare Crow,industrial,74.938,0.367,0.942,0.633,1bv4fups31J6sGCY4m1qHu
Assemblage 23,I Am The Rain,industrial,147.083,0.508,0.991,0.236,17Z8zuaSEUCsSsSQ97klf1
Lords Of Acid,I Sit On Acid - Original; 2002 Remastered Version,industrial,119.37,0.605,0.959,0.536,3F9kV8MiHSbtqo4Srkhw8n
KMFDM,Light (Cellulite Radio Mix),industrial,129.141,0.605,0.93,0.47,1VH9q5KnB8W1OJplOr09Fy
Nine Inch Nails,Pilgrimage,industrial,80.047,0.457,0.757,0.201,5A560HwQAgEC2ta48xKfJ3
Laibach,Leben Heisst Leben,industrial,140.822,0.455,0.789,0.105,6IhLpvA1cTx99WNvTp7hPk
The Human League,Together In Electric Dreams - 2003 - Remaster,industrial,129.968,0.693,0.615,0.848,1hVAlfoZDcfCV0SjNPWfLQ
VNV Nation,Resolution,industrial,135.991,0.549,0.904,0.361,03oajJHE3p9cgdGJyILxtc
Gravity Kills,Guilty,industrial,129.084,0.646,0.905,0.579,4YhqUU66bIqBapat2XD1Cg
Combichrist,Forgotten,industrial,129.968,0.509,0.395,0.221,6X2QAWO5cBLeQUYDmDFCFW
Nitzer Ebb,Join In The Chant,industrial,121.086,0.74,0.748,0.611,34vs8Nv1UbY63eWgMR1Tb2
Various Artists,"Axel F - From ""Beverly Hills Cop""",industrial,117.088,0.786,0.5,0.588,1GVd8euqs4yQxGyIOLJX0c
Pigface,Bitch,industrial,120.047,0.483,0.999,0.035,7x2BvhyELfEsBWll0LXX2f
Rotersand,War On Error,industrial,124.002,0.624,0.93,0.533,5yGndwLq1MmGkQ6Ef28kRF
Nine Inch Nails,Letting You,industrial,113.907,0.314,0.978,0.0456,7BMXjMBut8STY681WZqiuh
Tears For Fears,Mad World,industrial,118.721,0.646,0.902,0.936,0fW13W2PZe6zq87vqUBR66
In Strict Confidence,Promised Land,industrial,121.021,0.517,0.936,0.3,5r1aP7FLwslGOWku4EpK31
Front 242,Quite Unusual - 1,industrial,119.434,0.589,0.933,0.501,2hP4le3i708mTRm1lJFzIa
Ministry & Co-Conspirators,Roadhouse Blues,industrial,159.98,0.35,0.881,0.0487,1A2KYJjO2g1eA14q2CXo58
Skinny Puppy,Convulsion,industrial,175.518,0.319,0.95,0.0973,0okhzVRJtznRQJCeeBcZCy
Front 242,Until Death -Us Do Part-,industrial,110.013,0.69,0.85,0.906,0KTDt04UVwePgZuiF8eRhO
Zeromancer,Dr. Online,industrial,130.181,0.472,0.851,0.397,5hUXk4avvJ7a1vjbsS0Kiq
Colony 5,Trust You,industrial,135.962,0.471,0.996,0.902,6cbDB4sMeghTQdHy5hrJx7
Ministry,The Missing,industrial,163.551,0.553,0.992,0.214,2XxYzgRwN78h4ipgNAVSP2
VNV Nation,Forsaken,industrial,120.003,0.247,0.858,0.522,396eNjNzupPwcj3niN9haG
Various Artists,Sometimes,industrial,110.387,0.639,0.822,0.644,7AaULqk5ShbIkW3vbrDpIf
The Human League,Love Action (I Believe in Love),industrial,121.56,0.689,0.679,0.641,7ttwrfe807K63aXv3VSKU1
Front Line Assembly,Hostage,industrial,149.98,0.467,0.867,0.222,3fsGVMEeDOMxK5p8VMXrSt
KMFDM,Hau Ruck (Edit),industrial,99.967,0.563,0.838,0.168,18Gfd9yCYaaHggjE8XyP7B
Orchestral Manoeuvres In The Dark,Enola Gay,industrial,143.29,0.58,0.74,0.961,3WIg3fd3W8I5HU8g3Y6P0k
Front 242,Tragedy >For You<,industrial,130.02,0.541,0.738,0.181,5nT2Ybu25VjdfNs5lnpd4e
Funker Vogt,City Of Darkness,industrial,136.007,0.574,0.962,0.574,5BTBNHq4ukUYywBddQXk83
Skinny Puppy,Stairs And Flowers,industrial,87.533,0.593,0.981,0.223,4Xr4W06nDibYgGfkYjWzBH
Ministry,Breathe,industrial,124.484,0.683,0.915,0.173,2fzt2ljbuvcYiYvH11dQcs
KMFDM,Adios,industrial,175.967,0.425,0.986,0.812,3RF8vJ2fHzqY8h1N2RR3WP
VNV Nation,Procession,industrial,143.956,0.631,0.88,0.337,7zbopAYgvyNotmeCgaYvpv
Depeche Mode,Black Celebration,industrial,153.86,0.501,0.528,0.153,4sasOnxPZLjX5ecdAo3Nud
Front 242,Headhunter V1.0,industrial,123.028,0.846,0.888,0.833,71OeleUvvObLd3jnN8DhwU
Nitzer Ebb,Family Man - 2006 Remaster,industrial,120.215,0.686,0.957,0.304,6kuq8p1mFHPUnrqd8SHFsT
Angelspit,100%,industrial,135.028,0.745,0.905,0.726,3qxf06gq6IsYHCXcHPpRAJ
Covenant,20 Hz,industrial,127.963,0.584,0.863,0.323,3RuYQzKbx57zLmHXsg75ua
X-Fusion,Commercial Whore,industrial,139.975,0.496,0.994,0.393,3Sy0T8glmRRAxZwOhBsmXa
Code 64,Deviant,industrial,137.977,0.517,0.964,0.592,6BcuE0BTQWz3JTQbrFKy1K
Celldweller,Own Little World,industrial,166.27,0.416,0.979,0.44,3db4FpTtniHeVMeFBhh9g2
Front 242,Rerun Time,industrial,117.304,0.687,0.913,0.646,6Sqxh38PDO5Exb8ZMaj3YC
Mind.in.a.box,8 Bits,industrial,133.331,0.651,0.822,0.575,5X19PEYSahBJnyQZVUVPG5
Combichrist,From My Cold Dead Hands,industrial,127.96,0.54,0.891,0.478,2Zs5Q40WX5Dn5ogpU3YadG
Covenant,We Want Revolution,industrial,130.02,0.678,0.916,0.912,0G1L95WmPaZs0yJ4COOTo0
VNV Nation,Gratitude,industrial,133.997,0.513,0.82,0.779,0pfdG8Budwt7Tkbfndog0b
Zombie Girl,Creepy Crawler,industrial,129.994,0.606,0.967,0.762,3hoNWNGpZrwlSKSemkvgBu
Various Artists,The Perfect Drug,industrial,149.025,0.626,0.884,0.279,4RM8nJNVD1Js0LdIARc04O
Front 242,Moldavia,industrial,125.956,0.544,0.826,0.126,7dVB4xNVD4aqB3x53jPjqj
Ministry,Hizbollah,industrial,96.306,0.582,0.873,0.674,1vXnpRpnNvXx9ZBwScVaMf
VNV Nation,Testament,industrial,142.985,0.587,0.854,0.339,6mRXGzOH8JD9fkf2ibF6Jh
KMFDM,Stray Bullet,industrial,139.864,0.624,0.959,0.832,4OWpVzi8xOMjLipxYxeJYl
Simple Minds,Promised You A Miracle - Remastered 2002,industrial,113.804,0.674,0.75,0.793,7nfb3iy0zjqk5N44LQM2vg
Various Artists,(Feels Like) Heaven,industrial,116.814,0.539,0.888,0.812,72FiKyhs03HnTerD8C1L5V
Faint★Star,Wonder Trip,j-dance,127.974,0.571,0.942,0.492,1UeL6IAa7EA4wkHv0iH9md
Yukihiro Fukutomi,It's Just - 12 Fingers Remix,j-dance,127.992,0.704,0.625,0.633,646lkMIVGfYk5m1nOjiKP1
Kyary Pamyu Pamyu,原宿いやほい,j-dance,127.995,0.662,0.975,0.806,4M2ft0utYYfDoUkIcupHSq
80KIDZ,Beater,j-dance,119.982,0.649,0.848,0.394,1FSrEVFBg6eaTxycLhJ5pN
YELLOW MAGIC ORCHESTRA,RYDEEN,j-dance,142.772,0.554,0.855,0.895,0fLezMjemwq1tDcwjErXQ2
SKY-HI,明日晴れたら,j-dance,113.014,0.756,0.845,0.69,5MkK6rLvNnycbYXW9OyMjn
DEXPISTOLS,ヌンチャクJAZZ,j-dance,127.533,0.365,0.962,0.296,3Yf6n7WdxRv5sH6LB3ZaLt
Yogee New Waves,Sunset Town [Dorian Remix],j-dance,94.007,0.77,0.615,0.609,2pE8GiOTvXjPalJXTl0FBc
Seiho,The Dish,j-dance,89.996,0.744,0.528,0.21,2zw0TGLHl1GqJOMOKCnoPs
Mika Nakashima,ベストフレンド,j-dance,117.969,0.711,0.795,0.647,3w095FqAkNkvj1UrKLqhby
FlowBack,BOOYAH!,j-dance,98.951,0.699,0.914,0.515,4SoJgkLSlKNMtfgFSV824I
KSUKE,BAD THINGS feat. MEREKI,j-dance,127.961,0.674,0.801,0.143,7nEdMLHVJiSsxhLxYDcrqy
Various Artists,Blues For Brother George Jackson - Mondo Grosso Next Wave Remix,j-dance,130.003,0.657,0.922,0.915,33ZlOKJlmEv03JcM6BaVpN
CAPSULE,Dreamin'Boy,j-dance,128.022,0.544,0.988,0.413,0SbS4Wun0Iv9Q3nTKYYcgO
CTS,DREAM ILLUMINATION,j-dance,127.993,0.507,0.956,0.612,5PHhkMVCWa1uw7JDupERFI
lecca,掌にある未来,j-dance,92.065,0.764,0.757,0.705,0qsTkXHhyaXDhTzVp13fE4
WHY@DOLL,菫アイオライト,j-dance,128.003,0.686,0.931,0.962,1su7YCrklRxzMvEfAkwSeo
Denki Groove,ヴィーナスの丘 / Venus Hill,j-dance,114.989,0.697,0.825,0.623,69IdvL8by3vuHC3YfmqMRG
The Hotpantz,Nowhereland [type A],j-dance,105.019,0.576,0.883,0.501,6w4rP7QLKZLsm3OrjlRRy5
Ken Ishii,Wobbly Sniper,j-dance,123.99,0.805,0.856,0.418,4n9j3hesYaw124SGPLKRpj
Various Artists,Seiun - Max Cooper Remix,j-dance,123.025,0.665,0.672,0.234,6JdCS3NCWLrYs1Lmx8eTXI
lol,party up!!,j-dance,146.026,0.626,0.958,0.796,3I8Fak259csVppVnOMPBBJ
BOOM BOOM SATELLITES,A HUNDRED SUNS,j-dance,135.011,0.537,0.906,0.526,0MFb7uKsXuks2LV8FMwozS
Takkyu Ishino,7th Tiger - Original Mix,j-dance,127.972,0.741,0.85,0.55,0tJUZnxZs2WRUij9d59JtG
FPM,CITY LIGHTS,j-dance,123.988,0.566,0.933,0.642,5gQG7gAuOlnF1VNW8QuFBW
Takkyu Ishino,Feb 04,j-dance,127.989,0.801,0.631,0.404,3nvbZPAi5xsXdrWKUjAvni
D.A.N.,Zidane,j-dance,102.089,0.542,0.904,0.397,6D7eI24oGCMFyG51UBIyAD
DEXPISTOLS,Try Me,j-dance,128.318,0.507,0.896,0.527,08MWcGvlOnhYk3a3rUNvjg
Seiho,Plastic,j-dance,130.016,0.71,0.975,0.757,5oZTaLutTIYfnATYX7iiWQ
80KIDZ,I Got a Feeling (feat. Benjamin Diamond),j-dance,125.004,0.714,0.743,0.58,4rOHacTbQbRUsEhKt47kua
note native,Rock This World,j-dance,128.002,0.542,0.957,0.677,02atsU1ItiQY76ZccpTO2o
FPM,fanfare,j-dance,128.022,0.563,0.91,0.75,6VJFETvPUqKSWN1UJgi7k3
Denki Groove,東京チンギスハーン / Tokyo Genghis Khan,j-dance,125.0,0.759,0.858,0.778,4W0wK7GHWZ9JueChRvyHsk
tofubeats,STAKEHOLDER,j-dance,135.035,0.572,0.619,0.582,3MxZUpiCnjxP9WL5Jx9jME
Various Artists,24 Theme (Towa Tei 24 Hours Remix),j-dance,129.21,0.773,0.885,0.502,4bplYD2wAz9HeLivTXI4U0
Ken Ishii,Jack Reverse,j-dance,124.012,0.798,0.908,0.895,2JY9toOe1BTRzq7nz2URyu
WEDNESDAY CAMPANELLA,チュパカブラ,j-dance,125.954,0.779,0.876,0.507,15IeEv4r9GKGufleMKYU1d
Denki Groove,FLASHBACK DISCO,j-dance,135.405,0.627,0.987,0.792,3YPAUad2WEB9nKVK3qJOE6
FPM,TODOS OS DESEJOS~欲望のすべて~,j-dance,119.984,0.682,0.756,0.964,7lJxh4lXfVbAMXulsULwmb
DE DE MOUSE,night voice,j-dance,199.632,0.378,0.859,0.665,1lzJDp8HXsGp1QUhgjrzGP
DEXPISTOLS,FIRE,j-dance,127.221,0.73,0.928,0.328,3ALDXVb7J44RVwYMK7dvvz
Def Will,Winding Road - メイン,j-dance,115.006,0.621,0.909,0.446,1HpXPN658X47zzwhMeyCwV
CAPSULE,Feel Again,j-dance,128.031,0.604,0.813,0.43,2FQ6ECHosxNMQOeWOAAAuN
m-flo,the Love Bug - Yasutaka Nakata (CAPSULE) Remix,j-dance,129.978,0.688,0.926,0.675,7D7hyqvmx1Lx4gRJlSyNYO
Daishi Dance,Don't Leave Without Me - Mitomi Tokoto 2012 Remix,j-dance,128.009,0.608,0.686,0.454,30BrKH4CdDWgHgYGa4VLiq
Obey City,Koi,j-dance,130.002,0.729,0.264,0.214,27T1rBeQmGoyX7oLfjX2Pb
Various Artists,Hardstyle Disco,j-dance,140.993,0.616,0.95,0.608,4FODQb3BzIFozy8M8lDgSm
DJ Tasaka,You are Welcome - Original Mix,j-dance,125.01,0.752,0.846,0.71,30KOBavOG4frTBMHDlbK9P
Various Artists,MUGEN ROAD,j-dance,94.987,0.597,0.933,0.727,21lY6lbHh12V7IstM6WlSv
WEDNESDAY CAMPANELLA,雪男イエティ,j-dance,89.971,0.678,0.828,0.305,2PpmN15hPtHN7xk31nY763
Faint★Star,真冬のTropical Night,j-dance,111.987,0.63,0.924,0.68,1TyUsZJ3xeBdr3qgvSG6xW
Denki Groove,VOLCANIC DRUMBEATS,j-dance,136.015,0.646,0.914,0.687,0KuN6oUfMMbqWTYlS5pBJF
Star Guitar,Bivalency,j-dance,120.003,0.61,0.994,0.422,3Od1XqfaYtDdyuOKboAQcU
WEDNESDAY CAMPANELLA,チャップリン,j-dance,150.056,0.714,0.671,0.21,0IbbbkIABzjqz379SHuKkk
w-inds.,Complicated,j-dance,124.914,0.68,0.869,0.732,5x6FU4m57i7RFz0BiMvWTb
DEXPISTOLS,Pro in This Game,j-dance,159.843,0.615,0.822,0.788,0yxuB2oruYXJVrTdSGAM6R
THE SUITBOYS A.K.A. ☆TAKU TAKAHASHI,Lotta Love - THE SUITBOYS Remix,j-dance,129.937,0.504,0.927,0.594,5yQFwnNHl9bXBaKjaydOoT
Shinichi Osawa,SINGAPORE SWING,j-dance,124.986,0.727,0.997,0.294,5AMOGFA2t0zR6fDO5hnC2F
banvox,High And Grab,j-dance,155.122,0.446,0.937,0.556,4XhM8nMNf9x5nC20zGY4bQ
DEXPISTOLS,H to T - Radio Edit ver.,j-dance,110.032,0.768,0.945,0.665,6QtTDSXRs9EeRdufZUBdMd
MYNAME,Alive or Fallen,j-dance,122.011,0.667,0.933,0.677,5btp2hNzCWB4teh8NjkT4a
YELLOW MAGIC ORCHESTRA,TECHNOPOLIS,j-dance,142.757,0.629,0.884,0.891,5MtYHSbBf38SdGWsaBVdsv
Jafrosax,Xposure (Blue Satellite Remix),j-dance,128.017,0.82,0.56,0.61,2wuga127ybbTVZCcd0zDP1
globe,FREEDOM - Remode,j-dance,124.988,0.648,0.934,0.515,7peUOiZo0IjaiiVPLm6P33
80KIDZ,Bass 9,j-dance,124.993,0.822,0.964,0.335,0EjlYxRaTe8k5AQglWOROt
Takkyu Ishino,suck me disco (takkyu i. rmx) (Edit),j-dance,135.032,0.774,0.852,0.555,7Ikj9QKT53uRCk6YbKlw8k
Various Artists,Love Is The Answer - Reel People Club Mix,j-dance,125.002,0.67,0.79,0.775,1m5spmRAlVvUOqah6YoAQD
CTS,原点回帰 - Original Version,j-dance,129.98,0.673,0.948,0.642,4OFsMQ6u3h3qDthlwfcTcL
Denki Groove,トロピカル・ラヴ / TROPICAL LOVE,j-dance,119.973,0.71,0.91,0.442,61jSUEUFZ2dKtefg0rCNiG
Flower,モノクロ,j-dance,100.988,0.725,0.805,0.46,4bZ2w9IzoYEESVefrWXD6r
Seiho,Deep House,j-dance,124.882,0.696,0.474,0.32,2CmABgGyj743juf24IAXtn
DEXPISTOLS,Do It Like This - Radio Edit ver.,j-dance,141.007,0.621,0.968,0.748,2MC6K5zvcHNnvfXSZefMQw
Smash Mouth,All Star,party,104.018,0.73,0.862,0.77,22c2pt75xtnDddA5Zlm0yy
Trey Songz,Na Na,party,96.975,0.67,0.476,0.235,53nYJhuLN93D8WIDfJd4Rf
Kid Ink,Hell & Back,party,134.043,0.597,0.545,0.344,0FsPxILNGMIKCb9OACFNt6
Sean Paul,Temperature,party,125.04,0.951,0.6,0.822,0k2GOhqsrxDTAbFFSdNJjT
Start Trouble,Let's Get Fucked Up - Explicit Album Version,party,92.996,0.555,0.812,0.687,2fDHranOgctUP8pkDUMQDd
5 Seconds of Summer,She Looks So Perfect,party,159.993,0.495,0.959,0.431,0BhZWr9gPZNlVdWWigvYA9
Fergie,London Bridge,party,90.951,0.769,0.609,0.633,7jRoWfRlLnGYEIEn4t4kbq
ScHoolboy Q,Man Of The Year,party,111.98,0.719,0.879,0.431,4lrjnCVD8cnV3FEEblovxB
Lil Wayne,A Milli,party,151.486,0.674,0.695,0.773,6ScJMrlpiLfZUGtWp4QIVt
Klingande,Jubel - Original Mix,party,124.989,0.699,0.472,0.194,5xrjJANQXCLXeMbNMugyaZ
Wiz Khalifa,Roll Up,party,125.358,0.523,0.805,0.602,53DB6LJV9B8sz0p1s6tlGS
Ace Hood,We Outchea,party,90.917,0.431,0.869,0.686,2CCmAqC9CC93FYfKfwnyVB
Rich Gang,Lifestyle,party,87.666,0.546,0.667,0.471,7DTlsMOQjGysXHpwwpHuPl
Pitbull,Feel This Moment (feat. Christina Aguilera),party,135.958,0.668,0.758,0.531,4yOn1TEcfsKHUJCL2h1r8I
T.I.,Whatever You Like,party,150.053,0.68,0.687,0.467,3tvWMBIblzT5FSjKtIeRR1
Katy Perry,This Is How We Do,party,96.027,0.686,0.633,0.8,4DBkrkVzx7jxxIjxI6FYvz
Macklemore & Ryan Lewis,Wing$,party,74.142,0.4,0.602,0.0964,5n5uyFpfopa4mNdSN0gTaH
