artist_name,track_name,genre,tempo,danceability,energy,valence,loudness,acousticness,instrumentalness,liveness,speechiness,id
Savant,Rollercoaster - Original Mix,dubstep,157.034,0.663,0.648,0.865,-11.387,0.000232,0.55,0.185,0.0903,5p9YKoykZZkxdFEUV4xbYS
Zinc,Gimme the Camera,dubstep,127.997,0.716,0.682,0.661,-9.428,0.000244,0.0181,0.367,0.218,29Cje9bznlBRYlKThofz26
Skism,Rise of The Idiots - Funtcase Rmx,dubstep,139.957,0.592,0.919,0.165,-7.56,0.0176,0.0313,0.223,0.285,0liwcDNgQzcbAMrQ9e8OVm
501,8 Bit Dreamer,dubstep,140.026,0.648,0.852,0.206,-6.958,0.0005,0.0879,0.18,0.0833,4snwGgne8RElQBD17iMvmr
Mojo,Carnival,dubstep,143.987,0.588,0.99,0.927,-6.256,0.000185,0.834,0.268,0.0813,6sGiOKRjgvZwZZHJEYc9VX
deadmau5,Attention Whore - Original Mix,dubstep,128.004,0.743,0.878,0.923,-7.49,0.000126,0.7,0.63,0.062,2eULHDwdAs9rWA0xtKPR7d
Savant,No Time For Pussy - Original Mix,dubstep,147.05,0.724,0.857,0.425,-5.339,0.00223,0.467,0.535,0.0415,76vDyiOUQ9XemNeQ00Ecsu
Sidney Samson,Shut up & Let It Go (Bar9 Remix),dubstep,104.943,0.445,0.804,0.0361,-6.195,0.000924,0.0772,0.28,0.0483,5PQKOXpXwxiZ4IexttAbG2
Modestep,Show Me A Sign,dubstep,139.332,0.342,0.884,0.118,-3.44,0.0163,0.00438,0.101,0.102,0gGjq7TPqnLPkP67lY4AOY
Cher Lloyd,"Dub on the Track (feat. Mic Righteous, Dot Rotten & Ghetts)",dubstep,137.097,0.586,0.852,0.378,-4.809,0.000559,0.0,0.816,0.124,3NplPunkhgoMpYuNJxbPpJ
Terravita,Up In The Club,dubstep,174.059,0.593,0.98,0.481,-3.824,0.00223,0.793,0.0745,0.0846,26UuXlra3aPPK7M20WrdQ5
Tomba,Carouselle,dubstep,139.995,0.446,0.956,0.269,-4.739,0.000101,0.0257,0.136,0.156,2hVurbwstMFNAJkzTp5tWV
Excision,Aliens,dubstep,139.995,0.833,0.761,0.304,-10.7,0.0103,0.825,0.119,0.0726,72p0eMJpanRWTURPZEpENZ
Bare Noize,Can't Help Me,dubstep,140.047,0.561,0.874,0.368,-8.894,0.00132,0.872,0.063,0.0459,0T8WkzdnmprwfwjKcbgAWm
deadmau5,4x4=12 - Continuous Mix,dubstep,128.065,0.809,0.686,0.101,-7.465,0.000964,0.199,0.621,0.0744,5SBLB7hnQGD2pS6CGrpcA7
Rusko,I Love You,dubstep,139.99,0.724,0.59,0.201,-6.444,0.00259,0.201,0.152,0.0497,60rugsuZQKZFOWMnCfUjUf
Knife Party,Mixmag Mix – ‘Clever Title Like Deadmau5 Would Use’ Mix,dubstep,128.01,0.378,0.941,0.291,-3.418,0.000988,0.0296,0.0993,0.303,0D2nqREH9FEzP1PQijdsg9
Mt. Eden,Sierra Leone (feat. Freshly Ground),dubstep,140.052,0.362,0.738,0.113,-4.313,0.00044,0.123,0.48,0.0375,5l6tv2lFylSdCgkWyfHC0P
Bring Me The Horizon,Sleep With One Eye Open - Tek-One,dubstep,142.085,0.353,0.678,0.155,-7.687,0.0249,0.0,0.0904,0.28,5D6cVR5OiryirJOwOyEbBS
deadmau5,Cthulhu Sleeps,dubstep,127.975,0.961,0.564,0.27,-7.868,0.00121,0.641,0.0696,0.456,7xXJv53ueud6KRR53COvvJ
NERO,Won't You (Be There),dubstep,96.952,0.173,0.683,0.0337,-3.567,0.0138,0.319,0.123,0.0524,1KE3QtMWpWvam8IaawEKZ7
FS,Dub Combination - Original Mix,dubstep,110.017,0.58,0.961,0.227,-2.159,0.000171,0.156,0.398,0.0511,2dMujmFjaDikqUzMcZSNFA
Omnitica,Yo! Ho! And a Bottle of Bass!,dubstep,145.053,0.3,0.645,0.125,-5.683,0.00647,0.796,0.0849,0.0544,4wENG4FhLIjqYqIUF1VlNj
Adroa,Decimation,dubstep,140.037,0.591,0.954,0.14,-2.882,0.0334,0.481,0.412,0.318,4TIB6rJy4GR4Z3iNMROGRh
Sub Focus,Out The Blue - Xilent Remix,dubstep,139.879,0.369,0.966,0.212,-5.261,0.0121,0.00314,0.131,0.272,6FNFYXo2icclp2gvWEmeEd
Various Artists,Follow Me,dubstep,76.956,0.575,0.798,0.162,-7.194,0.00269,0.138,0.0681,0.0662,1utjKRucyp1qt6wOQrEqy6
Skism,Killer Ft DC Breaks & Dee Freer,dubstep,104.966,0.357,0.958,0.0333,-2.905,0.000101,0.661,0.151,0.0545,5wEajYWVq415mNPVuYxc2M
DotEXE,Boss - Original,dubstep,70.085,0.587,0.638,0.205,-9.87,0.108,0.00365,0.266,0.051,2chQzJGEjrLlPzNoWBChwa
Tha New Team,Ghouls - Tha New Team Remix,dubstep,139.971,0.481,0.87,0.406,-2.7,0.000144,0.000591,0.16,0.119,4lV3dZCapT3CSrKFpPlAQX
Aquasky,Take Me There - Cutline Mix,dubstep,139.896,0.524,0.96,0.312,-4.003,0.00523,0.0211,0.345,0.0464,3uNBrilrlDlvlUxRdK0M41
Jack Beats,You Should Know (feat. Donae'o) - Friction Remix,dubstep,174.007,0.504,0.918,0.235,-4.499,0.0533,0.00357,0.247,0.0683,1GvCrTrAMQOUOPGzHFYL7G
Skrillex,Weekends!!! (feat. Sirah) - Zedd Remix,dubstep,128.039,0.747,0.724,0.397,-2.464,0.000571,0.0834,0.668,0.141,7C5cXm0CVsiVQppGPCKr9v
Datsik,Gecko,dubstep,140.134,0.811,0.861,0.182,-8.554,0.0441,0.672,0.144,0.294,1bwSlZJIotlKugRUzcQUFd
Savant,Starfish - Original Mix,dubstep,100.68,0.69,0.444,0.549,-7.313,0.0573,7.89e-05,0.181,0.276,0qH2LsUXMCUMYAiO3Vkupk
We Plants Are Happy Plants,We Plants Are Happy Plants,edm,133.01,0.68,0.631,0.151,-6.925,0.0296,3.65e-06,0.228,0.0437,0VeEYiNY7kZfx5RD1XesCw
Various Artists,Time Is the Enemy,edm,165.98,0.188,0.851,0.222,-9.786,0.00593,0.911,0.128,0.0384,74b9N5Kpk2nCm3coGaVycl
Big Gigantic,Blue Dream,edm,95.011,0.577,0.954,0.46,-2.56,0.00117,0.324,0.288,0.0495,6j4PC0PT4A5TI9QitUTV2x
Digitalism,2 Hearts,electro,142.987,0.473,0.869,0.4,-4.47,0.000112,0.691,0.0996,0.0344,0GVjhx8uOwmTKK2mv1U3Nj
Showtek,We Like To Party,electro,127.982,0.587,0.905,0.187,-4.655,0.000211,0.942,0.104,0.0419,2X0q5QBDUzwLa7O7AwWBzQ
Daft Punk,Veridis Quo,electro,106.896,0.605,0.687,0.12,-13.928,0.479,0.949,0.104,0.045,2LD2gT7gwAurzdQDQtILds
Showtek & Noisecontrollers,Get Loose,electro,136.341,0.413,0.953,0.166,-3.609,0.00021,0.667,0.217,0.132,1D61Uu7CQTMieF7Yhmt5dw
Various Artists,We No Speak Americano - Original,electro,124.967,0.866,0.693,0.474,-4.843,0.0311,0.299,0.0969,0.0505,3LCS3m0N3rHiomapk8VQ5a
Air,Sexy Boy,electro,111.888,0.437,0.652,0.211,-6.152,0.0011,0.614,0.111,0.0288,6INLpBxo9F5QMer04VXEnd
Popof,Serenity,electro,127.007,0.602,0.874,0.0611,-7.458,0.689,0.923,0.103,0.0475,1kDqntrhTIOeFyuQAJfTs0
Robin Thicke,Blurred Lines,electro,119.998,0.862,0.503,0.863,-7.703,0.00453,1.87e-05,0.0761,0.0494,0XzkemXSiXJa7VgDFPfU4S
W&W,Bigfoot - Original Mix,electro,127.994,0.661,0.887,0.159,-3.996,0.00108,0.768,0.0756,0.0737,4sKxpfxfS5AdVczPBtv4QX
Tube & Berger,Imprint of Pleasure - Original Mix,electro,122.061,0.806,0.615,0.499,-8.129,0.152,0.774,0.102,0.0927,5e6ltkEapmCbst7fwncdSI
Ariana Grande,Break Free,electro,129.954,0.687,0.698,0.316,-5.29,0.0057,8.75e-05,0.253,0.0468,7cvxrDu7VIhVSOFRNgPegv
Justice,"Audio, Video, Disco.",electro,152.028,0.382,0.844,0.173,-7.148,0.00348,0.392,0.362,0.0381,6iqBiGFvgWvSwPCZNsacZE
Various Artists,Freak,electro,127.948,0.661,0.957,0.263,-3.486,0.00538,0.132,0.0622,0.0898,6bfERbyzzvjJdmo0J4CuzW
Parov Stelar,Matilda,electro,129.996,0.69,0.771,0.961,-8.973,0.00366,0.219,0.101,0.0301,5BVUz2uyqMJ4V8ahbJ7zZD
Vitalic,Second Lives,electro,129.972,0.672,0.687,0.35,-4.745,0.00154,0.572,0.089,0.0424,4GqgizvVQ98WhoHZJNiiyk
deadmau5,FML,electro,128.022,0.471,0.845,0.101,-7.213,0.00127,0.835,0.0744,0.0589,2c9lhIne48A8RH9fpEXFlj
Paul Kalkbrenner,Aaron,electro,111.98,0.723,0.387,0.133,-12.039,0.0755,0.861,0.0818,0.279,3HapsrNmCcEo201ukHqKgw
Digitalism,Miami Showdown,electro,94.962,0.511,0.851,0.143,-6.639,0.00712,0.852,0.0862,0.0419,7JIa42NScxNLiuLIDAdV5r
Parov Stelar,All Night,electro,125.009,0.79,0.578,0.812,-8.753,0.224,0.92,0.246,0.043,2TBL24r897ewBYvf2hItYc
Blasterjaxx,Fifteen - Hardwell Edit,electro,127.988,0.736,0.819,0.137,-5.043,0.00084,0.828,0.102,0.0469,0kk91i9mALCx4joZGk4nHT
Various Artists,The Alphabeat,electro,121.887,0.376,0.809,0.147,-3.905,0.0339,0.0965,0.688,0.168,3ZbmDl4M9O587VmD9IqyIj
deadmau5,I Remember,electro,127.973,0.643,0.679,0.59,-6.224,0.0349,0.055,0.777,0.0315,3yitiXJG14YtXXPFVoNvb1
Digitalism,Blitz,electro,127.988,0.6,0.833,0.461,-5.136,0.000762,0.932,0.352,0.22,6i0SVo9pcvYnEZg2vR3e07
Daft Punk,Face to Face / Short Circuit,electro,125.976,0.525,0.599,0.188,-12.666,0.261,0.021,0.717,0.0581,5XzGyYZemDuCG3OdbhVFvh
Afrojack,No Beef - Radio Edit,electro,127.937,0.716,0.726,0.474,-5.674,0.103,0.229,0.0665,0.0388,3giW5O939lZznuJ4GFfPcG
The Bloody Beetroots,Rocksteady,electro,140.035,0.492,0.904,0.307,-4.458,0.00225,0.858,0.389,0.111,1gvTcjmo5x6xYGUFcquQQs
Justice,Waters Of Nazareth,electro,123.923,0.612,0.835,0.0363,-5.087,4.27e-05,0.901,0.586,0.0719,2fLrWyJbfTZl2BbMA4jW1d
Hardwell,Encoded - Original Mix,electro,127.994,0.745,0.938,0.187,-5.39,0.00385,0.882,0.375,0.0718,6DNWLpWP33zqnR7rpMkzh1
Calvin Harris,You Used to Hold Me,electro,128.969,0.626,0.968,0.176,-6.014,0.0205,0.0,0.321,0.0462,1SJWKuVWzg2mXY6dMp9Rsp
Todd Terje,Delorean Dynamite,electro,123.991,0.634,0.858,0.237,-11.661,0.0125,0.84,0.0984,0.0417,43DnalVz4tL1pR1GWCpfCj
Daft Punk,"The Son of Flynn - From ""TRON: Legacy""/Score",electro,106.018,0.543,0.775,0.0222,-17.616,0.901,0.902,0.258,0.052,1xPec5BN0Zxv77zrWKq43S
G-Swing,Ring Dem Bells,electro,128.024,0.902,0.577,0.782,-7.46,0.0548,0.000104,0.0646,0.0398,53niJySqDdCafqXwRpqjbn
Parov Stelar,Le Piaf,electro,128.001,0.772,0.613,0.366,-10.085,0.00777,0.781,0.0766,0.0532,1qhDkbB4l2hRoRI58bDWHA
deadmau5,Moar Ghosts 'n' Stuff,electro,128.005,0.899,0.72,0.342,-5.244,0.000108,0.625,0.155,0.144,0H7epBAr4BMdBl5NGnUuRr
Justice,On'n'On,electro,91.82,0.524,0.601,0.542,-5.36,0.0679,0.0,0.119,0.0369,4woQ1mc7PzrQ39j0asLJrf
Major Lazer,Pon De Floor,electro,126.97,0.892,0.962,0.231,-4.603,0.00338,0.399,0.103,0.204,4q7IyrM6JqlZqVDWXRas2B
Axwell,Roar,electro,124.989,0.781,0.704,0.65,-7.276,0.000115,0.00454,0.237,0.0551,6WXRIhPCWf2EJBGxXAWoZm
The Glitch Mob,Fortune Days,electro,104.964,0.598,0.67,0.189,-9.205,0.383,0.805,0.0781,0.095,5VWVVSABdgccboSdrKGiZH
The Knife,Pass This On,electro,129.961,0.745,0.833,0.687,-5.884,0.0274,0.000522,0.0785,0.0299,6YXW1aTmWYCfDfVPqkmLI6
Claptone,No Eyes,electro,120.016,0.923,0.34,0.408,-10.147,0.0274,0.0706,0.0923,0.059,4ncSJeacy235O8qz42fIfm
Daft Punk,One More Time - Radio Edit [Short Radio Edit],electro,122.891,0.648,0.671,0.533,-8.49,0.0348,0.0,0.376,0.104,0ijhkvBpA7OBlY4clWSUZw
Various Artists,Black Gloves - The Bloody Beetroots Remix,electro,130.02,0.768,0.812,0.3,-5.258,0.00029,0.511,0.158,0.243,0qgUx7DTPByZKMr0KzEMQo
Free the Robots,Yoga Fire,electro,112.023,0.723,0.844,0.968,-4.1,0.0928,0.281,0.187,0.0283,5l3tpTawo4lB99Cnfv4lwp
The Prodigy,Breathe,electro,130.032,0.682,0.819,0.312,-6.116,0.00994,0.881,0.0389,0.0501,5FCyoZGaN6nRod1oNDJIWZ
Daft Punk,Human After All / Together / One More Time / Music Sounds Better with You,electro,131.045,0.471,0.848,0.117,-11.331,8.19e-05,0.284,0.952,0.0595,5q2KGgJV5l4MAnnGIrvKSK
Moderat,Bad Kingdom,electro,118.018,0.425,0.657,0.261,-8.143,0.00231,0.888,0.286,0.0572,6vIMQB4hBD6ERSOCghGQkj
Parov Stelar,The Flame,electro,125.0,0.832,0.709,0.81,-7.94,0.00983,0.54,0.0729,0.0392,7BItZmCyMciPNhziBuyQ13
Afrojack,Do Or Die - Afrojack vs. THIRTY SECONDS TO MARS Remix,electronic,128.025,0.57,0.888,0.211,-3.172,0.0335,1.53e-06,0.048,0.044,3i4SQvUfK8Un3YkraZwkNr
Calvin Harris,Let's Go (feat. Ne-Yo),electronic,128.016,0.71,0.882,0.875,-2.932,0.00777,0.00771,0.294,0.0595,4wkQmYpAaMe41Rc3sYZ7Vz
Lemaitre,Time To Realize,electronic,120.912,0.649,0.702,0.557,-8.15,0.216,7.85e-05,0.428,0.307,71TRj7csXcdTfcx9UclMdb
Blue Foundation,Eyes on Fire - Zeds Dead RMX,electronic,144.693,0.567,0.725,0.306,-6.464,0.00926,0.0011,0.147,0.141,4oZNnBytvWrddsoaFPO4RD
Born Gold,I: Ferocious Body,electronic,130.089,0.713,0.554,0.309,-10.642,0.352,0.00418,0.65,0.0829,4iHh9ftZKEtTmqnEYuWlm6
Raccoon / The Teeth,Peter Picks Flowers,electronic,98.331,0.521,0.317,0.13,-15.623,0.825,0.605,0.132,0.0275,3CoGpfCfxi3UbjEUDBOMjh
Fischerspooner,Emerge,electronic,147.941,0.607,0.734,0.569,-7.622,0.0906,0.812,0.0925,0.0445,3vyKSb9sAdXl0kQ1KnS9fY
HOTEL MEXICO,Wolves Running Through the Desert,electronic,121.966,0.502,0.85,0.42,-2.409,0.287,0.634,0.753,0.0337,7eSLODVLov3eMYl4ioKpbG
Calvin Harris,Bounce (feat. Kelis) - Radio Edit,electronic,127.941,0.779,0.963,0.759,-2.125,0.0334,0.493,0.664,0.0399,36cmM3MBMWWCFIiQ90U4J8
Housse de Racket,Roman,electronic,149.955,0.42,0.765,0.756,-4.229,0.000181,0.000115,0.047,0.0449,1yb35WfP1wdOnSfSGDxWUY
Friendly Fires,Blue Cassette,electronic,207.614,0.175,0.937,0.538,-5.236,0.000337,0.000217,0.207,0.358,1ehPiY9lYnZAA9ogCnBf9G
Flux Pavilion,Daydreamer (feat. Example) - Radio Edit,electronic,141.35,0.539,0.914,0.432,-5.786,0.00219,0.0806,0.199,0.0345,5osHRqrBmK2Am2FhoNm2FL
Rhye,The Fall,electronic,104.996,0.652,0.621,0.75,-12.733,0.342,0.651,0.177,0.038,77eJ2jPNaV8MiuQatgmeQ9
Röyksopp,The Drug,electronic,122.334,0.511,0.446,0.158,-14.951,0.088,0.869,0.094,0.177,1oVmSPNMogBqbuf4xWOKda
Julia Holter,In the Same Room,electronic,109.253,0.46,0.327,0.108,-10.309,0.425,0.0612,0.0886,0.0287,028hSLkHArNGP0EUmIOfLB
Small Black,Despicable Dogs,electronic,119.569,0.426,0.484,0.177,-6.164,0.00248,0.865,0.101,0.0345,0ZJowYahILUmpYYW5eFto4
Various Artists,Project T - Original Mix,electronic,124.997,0.614,0.926,0.135,-5.677,0.00104,0.864,0.179,0.037,0lDLDCow2G0L3fBlwMrXdD
Calvin Harris,Drinking from the Bottle (feat. Tinie Tempah),electronic,128.062,0.665,0.886,0.53,-4.175,0.0469,6.24e-05,0.0525,0.0514,1oHxIPqJyvAYHy0PVrDU98
Boys Noize & Erol Alkan,Lemonade,electronic,129.011,0.68,0.619,0.968,-4.21,0.00291,0.931,0.0805,0.0574,0ZMmb2bnooB89sAFnwt8E4
Daft Punk,"Flynn Lives - From ""TRON: Legacy""/Score",electronic,108.004,0.45,0.278,0.0421,-14.318,0.95,0.646,0.185,0.034,2OQS6fFDpJzpDVC6gNzoj5
Scuba,NE1BUTU,electronic,127.983,0.368,0.976,0.107,-7.431,0.00209,0.57,0.234,0.121,5pn8UtwJ4udgSPxOQmLjMI
Photek,Pyramid,electronic,153.944,0.679,0.928,0.608,-6.515,0.000548,0.134,0.357,0.051,5r9dZ57AbFKsm5dBvvXI6z
Swedish House Mafia,Lights,electronic,128.035,0.625,0.878,0.272,-5.577,0.000215,0.927,0.0847,0.138,3F1OFAb6AKuyvERl4VAJzq
Metronomy,Hypnose,electronic,119.963,0.648,0.288,0.461,-13.718,0.162,0.951,0.0788,0.0406,02daNfXTqmA4oiO3IoKkU2
Simian Mobile Disco,Audacity Of Huge,electronic,126.937,0.772,0.686,0.687,-7.946,6.17e-05,0.00779,0.0674,0.056,72IyavGtVbOMHkP5mYTBPA
Boards of Canada,Everything You Do Is A Balloon,electronic,91.041,0.54,0.385,0.0875,-13.819,0.105,0.916,0.101,0.0435,4OO2lavE7yz5Ane6fEYXp3
Dimitri Vegas & Like Mike,Find Tomorrow (Ocarina) (feat. Wolfpack & Katy B) - Radio Edit,electronic,129.946,0.665,0.853,0.384,-4.851,0.055,0.00169,0.277,0.0331,0AQlQOvoFhRJLPC1KwbKB7
Neon Indian,Polish Girl,electronic,111.98,0.633,0.884,0.448,-4.158,0.00501,1.93e-05,0.134,0.0369,2JGSZk5y65ZF79mtDz0o9r
Clubfeet,City of Light,electronic,131.941,0.565,0.891,0.495,-5.627,0.00248,0.000834,0.0814,0.0434,4O9Ok6eBG3F3Uzyz58e6Vm
LCD Soundsystem,Someone Great,electronic,113.003,0.722,0.894,0.396,-5.903,0.0418,0.00374,0.11,0.0325,2VGDntFPvgvqSiUf9ITEfW
deadmau5 / Melleefresh,Afterhours - Original Mix,electronic,127.996,0.715,0.941,0.137,-5.488,7.64e-05,0.605,0.66,0.0502,1NeKfsLZAOo4fQHJqbBcms
Booka Shade,Regenerate,electronic,125.008,0.837,0.585,0.546,-9.604,0.241,0.792,0.496,0.168,3cumjsnfZLEMx88UQuH5qt
James Blake,Unluck,electronic,140.037,0.663,0.483,0.217,-11.455,0.625,0.000447,0.158,0.287,7wL42r11vcEhohThbDVz7Y
David Guetta,Gettin' Over You (feat. Fergie & LMFAO),electronic,130.079,0.62,0.87,0.513,-6.52,0.149,0.0,0.0705,0.0868,1p9jcxaGI4jxas9w4LRKwN
College,A Real Hero,electronic,112.004,0.719,0.431,0.378,-9.226,0.834,0.739,0.145,0.0357,1aJrVsHwcQMZ8TZ6mlvT5J
Adventure Club,Do I See Color,electronic,139.956,0.586,0.958,0.676,-4.013,0.00024,0.581,0.365,0.0517,6U1NDB1DscqQUGSHJnNwLL
Various Artists,In Da House,electronic,128.002,0.759,0.787,0.412,-4.722,0.000632,0.421,0.0487,0.171,3rRbbcltq6Ld0G4wM5cLUD
Montag,True Love (feat. Native Cell),electronic,79.355,0.222,0.698,0.155,-9.489,0.00135,0.0556,0.0611,0.0671,36awWH9vMYuxb3BzTyCjUz
The Prodigy,Voodoo People (Pendulum Mix),electronic,173.993,0.446,0.963,0.512,-5.553,0.000129,0.84,0.192,0.0657,4IwnNqIML38mYMXGKVsScD
Chew Lips,Hurricane,electronic,114.968,0.675,0.872,0.506,-6.766,0.000653,0.000716,0.713,0.0404,1AThxNSZQ52SPag5LykPWz
Air,La femme d'argent,electronic,79.82,0.517,0.737,0.558,-8.189,0.434,0.684,0.392,0.0352,3ZzhV6JIDKWvWR7wiKWD0C
Daft Punk,Rollin' & Scratchin',electronic,130.059,0.822,0.791,0.21,-4.87,0.00108,0.621,0.0567,0.0414,6hgBJPTHoDJyxydmtFWHKf
Blackbird Blackbird,Aura,electronic,119.998,0.467,0.775,0.568,-7.03,0.54,0.262,0.264,0.0503,4blySOP9kicQnxjfbATsan
Beacon,Feeling's Gone,electronic,127.957,0.568,0.524,0.352,-14.232,0.294,0.837,0.111,0.0366,7dP4Rx8rkk9gwVubpEmQcY
SBTRKT,Never Never,electronic,149.927,0.671,0.604,0.555,-8.066,0.174,0.000929,0.0961,0.146,6ttNSzoCalhgsJhXHiE7tX
Bastille,Bad Blood,electronic,143.003,0.663,0.777,0.94,-5.496,0.0157,0.00829,0.0755,0.0375,2HHiH52OPxe8qyVO7N4uH7
Disclosure,When A Fire Starts To Burn,garage,123.921,0.621,0.746,0.676,-6.966,0.0094,0.000764,0.234,0.22,6eNQBntWe7hh6N0h62tRcg
Parquet Courts,Stoned and Starving,garage,169.792,0.237,0.89,0.306,-7.445,0.268,0.843,0.122,0.0599,39qdXSbpbOnjkIBwPmmACO
Killing Joke,The Wait - 2005 Digital Remaster,garage,176.802,0.202,0.935,0.904,-8.295,2.27e-05,0.822,0.274,0.0417,5IChlGHDTx5f9lsd8IlwU2
Rupert Taylor,Ordinary Things,garage,129.99,0.574,0.875,0.277,-5.707,0.0003,0.818,0.147,0.0336,7KMrLon5RiiasKX5tbp4P7
Lily Allen,LDN - Wookie Remix,garage,127.96,0.743,0.908,0.615,-5.731,0.0109,0.000661,0.64,0.141,7dW38i3CZnu12mHJrnsWgO
George Morel,Let's Groove,garage,125.223,0.728,0.835,0.559,-6.542,0.00191,0.893,0.0933,0.0585,0DJMpeEsZqOhkS7rrNu694
The Stooges,No Fun,garage,122.576,0.589,0.581,0.834,-11.608,0.0162,0.0145,0.128,0.0306,6JCkmtc6yDQW1w8jh3iFqS
Metallica,Until It Sleeps,garage,113.357,0.562,0.919,0.728,-4.458,0.000223,0.113,0.142,0.0293,0wmjY0IiSvwFYSJ0PWpDwz
Black Lips,It Feels Alright,garage,153.066,0.33,0.767,0.826,-7.659,0.0048,1.59e-05,0.162,0.12,6UM8AvvVf8B5gBM6v2p1tH
The Orwells,Mallrats (La La La),garage,165.404,0.239,0.909,0.158,0.631,0.356,0.0958,0.369,0.0771,18OB8P9DAP4aF6mq9vMYp8
Iggy Azalea,Fancy,garage,94.979,0.911,0.709,0.365,-4.139,0.105,0.0,0.0491,0.0673,3oqCnpAoHf3SDFynxx7AU4
Various Artists,Mystery of Being,garage,114.104,0.494,0.872,0.523,-3.398,0.117,8.56e-06,0.655,0.0473,1pqxpENiPYr3rm3RyOYlNO
Ty Segall,...And Then Judy Walked In,garage,134.486,0.548,0.857,0.461,-8.595,0.253,0.922,0.187,0.0452,2nqzpgwdq3yQXzI8e4MeBs
CJ Bolland,Sugar Is Sweeter - Armand Van Helden's Drum 'n' Bass Mix,garage,127.967,0.731,0.633,0.318,-14.783,0.000563,0.333,0.677,0.0754,5LGBIw7D7CQKEIkDZ5nHZ3
Various Artists,On The Airwaves,garage,132.8,0.213,0.914,0.348,-4.798,0.000528,9.9e-06,0.327,0.0823,3ZWEKd8ZSEFuBXs5Ac9BfK
Alesha Dixon,Every Little Part of Me (feat. Jay Sean),garage,134.966,0.728,0.596,0.632,-4.735,0.0075,0.0748,0.0561,0.049,6Ii7r3rY5865Cbi2dBhgwu
Various Artists,Catherine,garage,132.306,0.58,0.943,0.953,-2.522,0.028,0.000349,0.104,0.0322,5t7aVDCumKdOtbkrAsFm1r
Wavves,I Wanna Meet Dave Grohl,garage,147.929,0.372,0.961,0.323,-4.989,0.00142,9.47e-05,0.173,0.091,48TrG16S6Qg3NxOlfRI73b
Various Artists,La La Land,garage,169.444,0.322,0.934,0.592,-3.572,0.000427,0.000881,0.36,0.0455,2Lo6ccApLbXT6VBaDqs4Tw
Mis-Teeq,Can't Get It Back - Ignorants Radio Edit,garage,109.018,0.77,0.698,0.548,-5.431,0.211,0.0,0.289,0.133,2LPrOEdd0eN5Ly2y0Va6T7
Two Steps from Hell,Strength of a Thousand Men,garage,140.021,0.478,0.906,0.59,-6.781,0.0962,0.919,0.115,0.0419,3GJZLvGXaVszYdSBLMtJFX
Thee Oh Sees,Crushed Grass,garage,159.843,0.329,0.949,0.633,-5.123,1.23e-05,0.855,0.0523,0.0905,1nuRFHyOH8YDDA9z7XC4Xp
The Creation,Making Time,garage,70.947,0.432,0.917,0.45,-7.067,0.111,3.48e-06,0.112,0.12,5TysIim10uxdcYtUqftQlZ
The Sonics,Psycho,garage,140.543,0.567,0.643,0.717,-11.354,0.671,0.0,0.588,0.0367,77DvhwGhnmfrXWwiJzeIMC
Ty Segall Band,Diddy Wah Diddy,garage,157.26,0.202,0.938,0.361,-6.966,0.000435,0.000909,0.702,0.116,78vaOPM0IWMMdAWYVE0VGG
Various Artists,King Of The Freaks,garage,135.982,0.383,0.922,0.397,-2.73,0.0192,0.139,0.51,0.0848,4RAQR8aH5CVeIR5lds5Wmv
MJ Cole,Rough Out Here,garage,110.088,0.802,0.695,0.626,-7.835,0.0992,0.00019,0.0759,0.102,4OCjJLfbIk6iqfDEeSlsYl
The Black Keys,Have Love Will Travel,garage,116.895,0.37,0.922,0.548,-2.461,0.059,0.453,0.261,0.0831,0FpsmxqaTIhumiQaqlrA4Z
Various Artists,For You,garage,153.057,0.661,0.895,0.725,-4.309,0.069,0.0,0.243,0.0728,4GIy0XnRy6Fa7ApsArJman
Black Lips,Drugs,garage,154.743,0.384,0.809,0.742,-6.827,0.00023,0.875,0.0998,0.0766,1srUzO2jhb8gxUUuQ7Ppo2
Various Artists,Closer Than Close,garage,120.934,0.802,0.81,0.426,-9.039,0.00322,0.0301,0.0515,0.068,1WnOxtC1B3YTd49aJOnQ51
Black Rebel Motorcycle Club,Spread Your Love,garage,128.216,0.415,0.901,0.424,-3.124,0.00987,0.361,0.136,0.0428,4mpAm83XX1iS63l8wmkEC6
BASECAMP,Rydia - Artful Remix,garage,130.031,0.748,0.783,0.931,-7.645,0.023,0.0689,0.141,0.0712,2nCv0Z5IcDpSRTXJkkSZyn
Mis-Teeq,Scandalous - U.S. Radio Edit,garage,99.971,0.734,0.668,0.651,-3.935,0.0526,0.0,0.0925,0.0349,3stnrhzN0lzZFskbaZ5sEw
Metallica,Eye Of The Beholder,garage,122.067,0.648,0.807,0.573,-9.232,0.00191,0.0042,0.09,0.0434,0onIqmzvDvsbhCbd66QgSV
Various Artists,Cruel Girl,garage,126.283,0.543,0.836,0.605,-4.278,0.000727,0.0,0.359,0.0337,7KwQ7vSBQeV5X20X0nDPnz
Monsta Boy,Sorry! (Didn't Know) [David Howard Remix],garage,130.082,0.784,0.492,0.961,-8.798,0.00661,0.00248,0.0406,0.0548,7Eeq3j0hiOw9aGFPM76aRn
Burial,Etched Headplate,garage,95.35,0.375,0.51,0.151,-12.293,0.282,0.698,0.0609,0.191,1vcShpQ9U6anLSYfH2X2kp
