artist_name,track_name,genre,tempo,danceability,energy,valence,loudness,acousticness,instrumentalness,liveness,speechiness,id
Glenn Underground,Colouration,deep-house,125.761,0.862,0.664,0.618,-8.918,0.000232,0.939,0.0494,0.0886,5R0O1izXn9jy0PQn1Ki2Lt
Bondax,Gold,deep-house,177.865,0.68,0.549,0.291,-8.735,0.073,0.00163,0.0884,0.227,1G6b60BMnT19nY8skPT7s6
Gabriel Rios,Gold - Thomas Jack Radio Edit,deep-house,102.992,0.758,0.51,0.27,-10.645,0.165,0.0755,0.272,0.0393,6eWsgrQLZhLqy5VfGB9iFs
Peter & The Magician,On My Brain,deep-house,123.008,0.789,0.841,0.882,-5.959,0.0272,0.00348,0.0425,0.145,7mIajjX694ScYUIW6eEHqy
Teenage Mutants,Out Of Time - Finnebassen Remix,deep-house,117.999,0.86,0.361,0.411,-9.749,0.0253,0.327,0.108,0.0413,38YnJFxAhK06wrBbhYDoOc
Joris Delacroix,Maeva,deep-house,127.016,0.803,0.655,0.303,-9.617,0.004,0.896,0.061,0.0406,27oaG5I9Wyb0txvUj3Y1aK
Art Department,We Call Love feat. Soul Clap & Osunlade,deep-house,119.991,0.821,0.695,0.61,-9.589,0.00203,0.24,0.0925,0.0573,6L8J68K1b06LHHPjZlweOg
Disclosure,Latch Featuring Sam Smith,deep-house,122.01,0.75,0.711,0.553,-6.536,0.00855,0.000364,0.0707,0.0906,6uJzljaQjB3oAgirQTdter
Chris Malinchak,If U Got It - Radio Edit,deep-house,122.035,0.738,0.723,0.377,-8.757,0.00315,0.00418,0.145,0.0672,4hO2eDEaz4hUTLvN4LN8DQ
Mikky Ekko,Kids - Oliver Nelson Remix,deep-house,106.987,0.705,0.914,0.432,-4.183,0.145,0.000379,0.0906,0.0378,0P7wa8dTJYpy05CggXqkLB
Major Lazer,Get Free,deep-house,176.081,0.526,0.539,0.797,-9.456,0.121,0.127,0.121,0.061,6nVEdIiB3h5b2TbQhFnQUk
Ferreck Dawn,Love Too Deep - Radio Edit,deep-house,122.03,0.747,0.878,0.897,-5.209,0.0794,0.000531,0.37,0.0357,5xBGz8r0eegz7eubSqdvno
Duke Dumont,Need U (100%),deep-house,124.01,0.759,0.632,0.412,-5.296,0.00168,0.0681,0.0579,0.0659,7JO1eDSU1vnRTMubV330i4
Illy Noize & Liza Flume,What We Called Love - Monkey Safari Remix,deep-house,123.996,0.795,0.609,0.15,-11.58,0.0028,0.713,0.0766,0.0787,0lcpk3Mf38QcBob51ez1V1
Kidnap,Animaux,deep-house,123.99,0.805,0.505,0.709,-6.988,0.212,0.707,0.186,0.101,4s0CkC9MlcfqPjPseJm9WA
Delano Smith - Feat. Diamondancer,A Message For The DJ,deep-house,123.73,0.931,0.689,0.773,-9.82,0.412,0.0338,0.101,0.103,39cgFLYRr8JTOoB6rITZNl
JazzyFunk,Celebrate - Radio Mix,deep-house,120.0,0.897,0.631,0.424,-6.641,0.362,0.0449,0.0954,0.057,4yzQHDOciM8cBKmURIkeFx
Various Artists,As If - Radio Edit,deep-house,117.981,0.766,0.683,0.714,-9.465,0.124,0.00544,0.0391,0.042,4puapDjkeFT04V1ptqbMQ0
Karmon,No Illusion,deep-house,116.021,0.802,0.515,0.536,-8.722,0.0208,0.91,0.167,0.059,6ocWi01hGuVeJLbBeGwhNm
Various Artists,Sweden Roof,deep-house,124.997,0.841,0.776,0.509,-8.955,0.00354,0.928,0.0661,0.0551,48j35QI2VsncXAG8z1uz8D
Various Artists,Spirit - MAW Mix,deep-house,125.944,0.801,0.368,0.827,-18.378,0.029,0.625,0.0448,0.0609,0eBmWrGlvKAbqwgx1y2CEe
"Stimming, H.O.S.H., Solomun",Milkyway,deep-house,125.049,0.808,0.661,0.13,-10.737,0.0115,0.784,0.0935,0.0509,01Q0jciJpXgN8z3fUydNfg
WEISS,The Guitar Man - Original Mix,deep-house,121.995,0.865,0.594,0.494,-8.436,0.00305,0.325,0.0795,0.0684,0t3WLhaGEcxanXfk1gal8D
Hot Chip,Night And Day - Dusky remix,deep-house,126.01,0.8,0.875,0.397,-9.953,0.000125,0.662,0.0686,0.0496,4a6prqOyhXeYQjaHI50iWt
Various Artists,Underground,deep-house,119.004,0.808,0.825,0.344,-10.113,0.00819,0.47,0.0653,0.0673,314HJRaOm7es8b9WiUjcfg
Disclosure,You & Me,deep-house,130.006,0.75,0.883,0.692,-4.119,0.0118,0.169,0.136,0.158,6W2yRiUkj95LmkJszIsmKr
Mike Mago,Man Hands,deep-house,121.993,0.725,0.897,0.554,-7.674,0.00139,0.914,0.0281,0.0348,3P2FUwhWp18EXMJQjuixRb
Various Artists,Body Language,deep-house,125.133,0.798,0.745,0.938,-10.936,0.0854,0.889,0.0559,0.0526,3OhINfZqt7FHDbJ0AEKMkh
Stereo Express,Sweet Dreams - Original Mix,deep-house,125.996,0.858,0.711,0.297,-8.903,0.0328,0.121,0.074,0.0583,3Jhch5CPIZJ1pIJaZHg9yL
Secondcity,I Wanna Feel - Radio Edit,deep-house,121.999,0.692,0.896,0.804,-6.298,0.0764,0.00194,0.157,0.0637,77qMKFGYxGZewgRXdR8cbF
Boo Williams,Eternal Mind,deep-house,122.996,0.641,0.806,0.705,-9.648,0.00532,0.944,0.112,0.0378,4XZjXioKy5035cYrIxOHTC
Various Artists,Real,deep-house,122.003,0.742,0.698,0.436,-5.47,0.019,0.0328,0.0608,0.051,7eJHcwtrYbH4kHX7NnomZV
Dusky,Vanishing Point - Original Mix,deep-house,122.998,0.798,0.806,0.806,-8.772,1.56e-05,0.841,0.0751,0.058,3Jsfr8rhZF37o56Hu4qXYB
Bondax,Baby I Got That - Justin Martin Endless Summer Remix,deep-house,119.991,0.728,0.901,0.739,-7.969,0.00686,0.755,0.149,0.0479,3PVYUZeSoKHQAAhucP1GpN
Mike Mago,The Show - Lars Moston & Teenage Mutants Remix,deep-house,120.007,0.812,0.489,0.443,-8.709,0.00194,0.928,0.348,0.0455,5Z9HwQYzGHq0uvsPNvceCB
Claptone,No Eyes (feat. Jaw) - Radio Edit,deep-house,120.023,0.93,0.483,0.57,-9.925,0.0289,0.00244,0.103,0.0411,0oMEmbD4ixaSs1pbrEg8sB
Circulation,Blue - Mix A,deep-house,129.872,0.791,0.554,0.354,-11.418,0.000623,0.9,0.0598,0.114,0XLulX0KgkeJNxtq663kbw
Le Youth,C O O L - Ben Pearce Remix,deep-house,122.006,0.696,0.812,0.383,-6.342,0.0935,0.595,0.0915,0.0698,2sbbgdB0PSErLG8SQFhLvj
Various Artists,The Other Side,deep-house,125.961,0.822,0.373,0.327,-9.451,0.0206,0.902,0.0747,0.121,0sYLVUqinCcKRDxyI5X6Ve
Stimming,November Morning,deep-house,114.023,0.859,0.313,0.38,-20.254,0.351,0.683,0.356,0.112,2yZWWWwsri4JJqRTdhRMG5
Various Artists,I Can't Go Under (feat. Malena Perez),deep-house,126.025,0.803,0.743,0.655,-7.57,0.0195,0.919,0.108,0.0476,1tDHZiAZAqVnAilKfCwF6B
Friend Within,The Game,deep-house,120.004,0.783,0.899,0.687,-6.623,0.000209,0.92,0.0573,0.0628,11qIc2hRAYw2CHpFkTKSnK
Dominik Eulberg,Sansula (Max Cooper's Lost In Sound Mix),deep-house,121.004,0.646,0.523,0.193,-12.051,0.257,0.92,0.0902,0.042,37IrFeTPLJs1IKxoBDuN8b
Sebastian Goldberg,Spread Love - Tom Novy Terrace Mix,deep-house,121.998,0.703,0.565,0.407,-9.7,0.0242,0.41,0.288,0.0434,3GGVQHFhdmO40T1x9YDGDW
Sono,Keep Control - Hosh Radio Edit,deep-house,116.953,0.736,0.72,0.299,-10.56,0.012,0.309,0.101,0.0652,5TGpeMlR6uYQ04SBtOWsrU
Cedric Zeyenne,Feel You - Original Mix,deep-house,117.988,0.911,0.508,0.507,-7.718,0.259,0.107,0.664,0.0642,2rDr8YdHpvya32G5qZoRG9
Julio Bashmore,Ask Yourself,deep-house,125.945,0.754,0.708,0.484,-6.215,0.0485,0.172,0.101,0.0949,0BmNEP4GXm3JC6tRLs79wr
Parov Stelar,All Night,deep-house,125.009,0.79,0.578,0.812,-8.753,0.224,0.92,0.246,0.043,2TBL24r897ewBYvf2hItYc
Solomun,Kackvogel - Original Mix,deep-house,117.995,0.875,0.745,0.365,-10.156,0.208,0.449,0.0749,0.0466,1FN02yWNd706aVGRETkpso
Various Artists,Don't Touch The Alarm,deep-house,123.004,0.749,0.917,0.791,-4.444,0.00565,0.642,0.0673,0.0631,5NdBNyH3tOoHi2rzb43eLP
Osunlade,Morning Factory,deep-house,120.032,0.857,0.668,0.426,-10.806,0.0858,0.738,0.121,0.2,3T9SULWKPbFUKntASPZUBh
Bedouin Soundclash,Brutal Hearts - Dr Dru Radio Version,deep-house,123.025,0.729,0.581,0.645,-8.479,0.0397,0.759,0.0994,0.0391,4SLlchY2UcVoIJlgSMUdIs
Marek Hemmann,Tagoma,deep-house,126.6,0.959,0.493,0.451,-11.848,0.106,0.619,0.388,0.289,44iDzzmQXrjdlkSkGB3twY
The Youngsters,Smile (Profil'S Mix - Edit),deep-house,126.991,0.631,0.912,0.77,-4.574,0.00202,0.801,0.117,0.0734,5A9BErhdxiR2Ok7GCePtyJ
Gorgon City,Cycles,deep-house,122.009,0.797,0.667,0.312,-8.762,0.0103,0.867,0.0665,0.0533,5G2BtNuy2HC7gKkBunF5kC
Richie Hawtin,The Sound Of The Third Season,detroit-techno,134.784,0.443,0.927,0.329,-5.064,0.00022,0.601,0.393,0.0646,5Cn6erPSDitDZ7ETgECTZN
Various Artists,The Other One,detroit-techno,123.986,0.674,0.871,0.206,-8.767,5.34e-05,0.66,0.114,0.0996,4p8yFC8TRxjr7gMPVhMXfs
Galaxy 2 Galaxy,Timeline,detroit-techno,125.227,0.6,0.793,0.776,-10.048,0.0028,0.874,0.0475,0.0544,05CLtDOLa6IpzkisVPAujq
Inner City,Ain't Nobody Better,detroit-techno,119.272,0.657,0.969,0.688,-6.663,0.0482,0.000136,0.26,0.0783,6o1xhJkMNhkU94bcvzDztl
Danny Tenaglia,Mothership Pt. 1,detroit-techno,124.993,0.769,0.975,0.745,-8.908,0.00472,0.891,0.0689,0.0716,1I1KNeKXfXqWCwB4NUTNnE
Various Artists,Soul Train,detroit-techno,122.021,0.858,0.652,0.932,-15.819,0.000663,0.923,0.201,0.0422,4z7aqkNllPUknEjpcVNP23
The Other People Place,You Said You Want Me,detroit-techno,129.29,0.702,0.499,0.459,-9.712,4.16e-05,0.873,0.132,0.0465,0wypzbNXsogzLqip7HkA8E
Kevin Saunderson,Rock To The Beat - Ben Sims Remix,detroit-techno,130.007,0.722,0.551,0.0398,-13.628,0.0291,0.214,0.114,0.069,4XV1c9Na7qbXnjLK2wtN2k
F.U.S.E.,Treychk,detroit-techno,123.949,0.724,0.571,0.101,-18.939,0.188,0.918,0.0664,0.0477,7b7sOaOhUfbkKlqw3QzuzG
Andrew Weatherall,Feathers,detroit-techno,135.005,0.725,0.783,0.636,-6.722,0.0282,0.755,0.0929,0.0324,7JNA9VTWc7wMD1aY9BcT3r
Octave One,Meridian,detroit-techno,133.065,0.87,0.878,0.373,-9.249,0.215,0.0788,0.115,0.268,4GslIg2nmrJviKBiyUVpLZ
Model 500,Orbit,detroit-techno,144.837,0.765,0.533,0.508,-11.453,0.0245,0.902,0.504,0.221,1uiFVsYQX6WEKVAG8QOQlJ
Moodymann,Roberta Jean Machine,detroit-techno,110.009,0.666,0.639,0.0779,-10.999,0.0122,0.0109,0.419,0.0382,3ytKkLAncl7XYQ204UWOE6
Graeme Park,Knights Of The Jaguar - Original Mix,detroit-techno,137.668,0.679,0.915,0.754,-6.811,0.00698,0.858,0.116,0.0411,3JG9flxQ9Tc5f79RAanQjZ
Aril Brikha,Ottil,detroit-techno,126.839,0.792,0.801,0.686,-12.5,0.181,0.925,0.105,0.0428,23D4W7xnUghNxxFxdl5Bcd
Kevin Saunderson,Future - feat. Inner City,detroit-techno,124.008,0.785,0.7,0.283,-9.802,0.0824,0.281,0.0375,0.201,0CC89HzRZaL137aYyYBkqa
Robert Hood,Learning,detroit-techno,112.033,0.585,0.816,0.0565,-7.31,0.00524,0.909,0.0997,0.0341,0EHLRUTozjC42vUKFJIISN
Doomwork,Universe Dust - Original Mix,detroit-techno,125.006,0.807,0.723,0.749,-9.61,0.000383,0.89,0.058,0.0545,3k11FnPeigDyS739vvZYsl
Juan Atkins,Move Mix,detroit-techno,132.148,0.821,0.588,0.152,-15.748,0.0588,0.112,0.0417,0.0723,0AMMjcRxVNOnQjmdXNgF2e
Various Artists,Knights of the Jaguar,detroit-techno,131.994,0.721,0.523,0.528,-21.055,0.0165,0.792,0.0801,0.048,7Mmpp7H7FSvx7d4WEwAQ0B
Plastikman,Ping Pong,detroit-techno,127.996,0.802,0.5,0.0339,-22.052,0.667,0.971,0.0975,0.0563,4ONHNGWHKQal2M0QQc5p0F
Kraftwerk,Autobahn - 2009 Remaster,detroit-techno,81.681,0.333,0.497,0.113,-15.606,0.105,0.872,0.129,0.0366,31uidLEHAcF8Cw1cX1VCS8
The Detroit Escalator Co.,Terminal (dtw),detroit-techno,86.36,0.377,0.205,0.0344,-12.672,0.901,0.903,0.0941,0.0436,4RVj4cAcYi1DOlcXixz484
Inner City,That Man (He's All Mine),detroit-techno,111.975,0.728,0.797,0.779,-8.687,0.00387,0.0454,0.0375,0.0694,6bzIIFd0wCKjvDuDQO96DQ
JIMMY EDGAR,Hot Inside,detroit-techno,123.996,0.753,0.872,0.22,-5.124,0.00164,0.916,0.228,0.0602,7gNwjTQ0caOoLrp6szfZYh
Detroit Grand Pubahs,After School Special,detroit-techno,128.006,0.808,0.71,0.573,-7.294,0.0765,0.00527,0.148,0.0413,17s75WK0FhhWFvciC8IfSa
Plastikman,Slinky,detroit-techno,194.532,0.554,0.877,0.0801,-8.309,2.27e-05,0.864,0.208,0.0437,0BQtdbIlPTWA4jJD135f1O
Inner City,Inner City Theme,detroit-techno,127.018,0.512,0.434,0.453,-14.101,0.204,0.0411,0.337,0.0303,5aEBCOVqUReovhMm4rcuDf
Moodymann,Yesterdays Party Watta Bout It,detroit-techno,125.007,0.887,0.459,0.0577,-11.047,0.0222,0.757,0.222,0.105,4jNEBqgWkW66z4mgcpM4G4
F.U.S.E.,Dimension Intrusion,detroit-techno,129.884,0.535,0.705,0.0376,-14.87,0.00114,0.731,0.111,0.0407,2GqG2rAE5QLLlMTXU7Qmpr
Elecktroids,Midnight Drive,detroit-techno,130.967,0.711,0.58,0.544,-9.178,0.00328,0.209,0.0846,0.0883,4hUwZbU7QvdYmTqD4zjcVT
Kevin Saunderson,Big Fun - Simian Mobile Disco Remix,detroit-techno,122.007,0.665,0.88,0.611,-6.823,0.0127,0.764,0.364,0.0457,3eAhdmbeYKQXFOjoRPVjlE
Robert Hood,Alpha: Alive,detroit-techno,129.078,0.782,0.801,0.116,-9.748,0.000151,0.936,0.104,0.0538,4PVTL8QxMhSUOf2C3UHzAa
Kraftwerk,Trans-Europe Express - 2009 Remaster,detroit-techno,107.65,0.878,0.611,0.718,-12.221,0.0559,0.838,0.0527,0.118,3UjH6apk0ogZeIqhHbjrRU
Richie Hawtin,Call It What You Want,detroit-techno,128.569,0.59,0.948,0.419,-7.447,0.012,0.907,0.358,0.0659,6rwK5XiCxh3akvBqJPxfdW
Kenny Larkin,ESP,detroit-techno,139.981,0.775,0.838,0.671,-14.78,0.00676,0.9,0.0835,0.0616,0fC03FdOBaQRcE5gqo3Cwu
B12,Cymetry,detroit-techno,136.86,0.509,0.916,0.505,-7.971,0.125,0.74,0.157,0.0544,0tzbzg555XQdj6oTj8g4w9
Various Artists,005 - Alex Under Remix,detroit-techno,133.137,0.787,0.727,0.38,-12.894,0.0422,0.853,0.108,0.0853,6ccgbET21a3XXnholWhtym
Various Artists,Thursday Night,detroit-techno,125.988,0.594,0.998,0.275,-6.12,0.0256,0.811,0.428,0.0846,7CBAwf5cKArNAJOcmVR5fo
Rhythm & Sound,Poor People Must Work - Carl Craig Remix W/ Bobbo Shanti,detroit-techno,119.949,0.546,0.418,0.147,-14.674,0.0781,0.923,0.0729,0.122,29MJSLsimU9qZdJCgmaEK3
Various Artists,The Crawling Frog is Torn and Smiles,detroit-techno,130.007,0.714,0.702,0.0342,-11.748,0.000268,0.865,0.106,0.0649,2PBWhOrNS5sIgqNuwyvV4E
Redshape,Bound (Part 1 & 2),detroit-techno,117.907,0.454,0.764,0.0413,-10.955,0.522,0.923,0.226,0.0544,34hlVWKXl06r4qzc0m1PNa
Kevin Saunderson,Pump The Move - Samuel L Session Remix,detroit-techno,126.199,0.747,0.875,0.429,-10.328,0.00302,0.902,0.106,0.0522,4MTyjL5DKI8kJswq84MrlA
F.U.S.E.,F.U.,detroit-techno,129.31,0.574,0.913,0.247,-14.873,0.00197,0.89,0.153,0.0457,1h7r1KcWPPpPIAUpJZ6dwl
Plastikman,Passage - In,detroit-techno,77.6,0.109,0.101,0.0212,-42.428,0.886,0.808,0.944,0.227,5oV4cQNoAbTFxtwWkfOPWY
Inner City,Hallelujah - Leftfield On High Vocal,detroit-techno,115.049,0.669,0.923,0.699,-9.959,0.113,0.447,0.0885,0.0473,6Hh1c9tMI75oEZefbB8cQK
Various Artists,Anthony Shake Shakir Meets BBC,detroit-techno,130.004,0.779,0.845,0.407,-9.822,0.00196,0.711,0.21,0.0428,7CQmyMnDyiXyODemsXP9L4
Moodymann,On The Run,detroit-techno,119.883,0.57,0.238,0.115,-21.686,0.873,0.533,0.0814,0.0483,5f9YwX8sOrbEtJ60IVBwAE
Model 500,The Flow - G-Funk Radio Edit,detroit-techno,112.372,0.879,0.315,0.966,-10.35,0.0391,0.05,0.0408,0.109,6m8fGPJb76A591oVPllcVU
Plastikman,Ovokx,detroit-techno,78.582,0.263,0.979,0.0182,-16.529,0.991,0.943,0.838,0.287,4UrL3nGq4CThA3p46viMHV
DJ Rolando,Codebreaker,detroit-techno,136.66,0.683,0.741,0.563,-12.769,0.0523,0.51,0.0896,0.0547,1bvl57chZU7VyIgl91qcou
Kyle Hall,Kaychunk,detroit-techno,136.06,0.653,0.861,0.889,-10.547,0.0168,0.809,0.111,0.102,3KCBbVr17vn9kVM87dmgRO
Laurent Garnier,"""022""",detroit-techno,129.901,0.703,0.234,0.42,-24.417,0.147,0.492,0.0627,0.11,5Op77gF3BHiK2pkyhuegKE
Anthony Shakir,Detroit State Of Mind,detroit-techno,186.049,0.557,0.615,0.33,-10.576,0.292,0.945,0.339,0.0368,3tTsYw8gNDQrbfegZaacaf
Moodymann,Desire,detroit-techno,126.973,0.809,0.5,0.162,-13.677,0.0203,0.119,0.0823,0.0511,24mkZlzjjE4N7n38pkF3RS
Underground Resistance,Final Frontier,detroit-techno,137.88,0.725,0.684,0.368,-13.273,2.31e-05,0.886,0.103,0.0509,5MMBTWMNPdL7oD01zf9Ep3
John Beltran,Ten Days Of Blue,detroit-techno,131.364,0.787,0.558,0.335,-10.218,0.195,0.89,0.0779,0.0503,2Ktuc6919DC0C0hx1tXDQH
Laurent Garnier,Greed - Dave Clarke Mix,detroit-techno,140.025,0.799,0.662,0.413,-10.022,0.104,0.536,0.106,0.105,7aM0u6MPSaZPbWREuwdFs9
Various Artists,After Fall,detroit-techno,120.006,0.643,0.899,0.215,-9.564,7.11e-05,0.938,0.364,0.0554,1wRufGXkiaQhkaRjvEGmK5
Plastikman,Spastik - Dubfire Rework,detroit-techno,127.989,0.792,0.952,0.0419,-8.272,3.92e-05,0.9,0.059,0.049,2i27UpEYo98xcJV4PeO8IP
Kenny Larkin,"Keys, Strings, Tambourines",detroit-techno,137.034,0.716,0.653,0.672,-8.878,0.000618,0.398,0.0922,0.0696,2wjKyylBMf979OwCnUUuyI
Jon Hopkins,Wire - Nathan Fake Remix,detroit-techno,134.022,0.746,0.929,0.251,-4.98,0.0297,0.602,0.123,0.206,4uC4lxqcWeQffIIpLrRln7
Glass Domain,Interlock,detroit-techno,126.866,0.719,0.673,0.851,-9.472,0.0028,0.39,0.119,0.0646,4FZ1aw149g7Nr97MXGVQHf
Various Artists,The Model - 2004 Remaster,detroit-techno,123.774,0.713,0.691,0.713,-7.189,0.00748,0.681,0.106,0.0325,3ptx9icNMLTkIQOilXbbld
Joey Beltram,Energy Flash,detroit-techno,131.637,0.677,0.828,0.344,-5.842,0.000599,0.555,0.101,0.0364,0ZdytJh5FwjApeF2PrhTt3
Various Artists,Full Album DJ mix,detroit-techno,126.484,0.773,0.765,0.291,-9.819,0.00656,0.878,0.0613,0.0637,3EafCqMEmxlmHTXsGarvkL
Cybotron,Alleys Of Your Mind,detroit-techno,126.936,0.832,0.384,0.541,-15.25,0.349,0.257,0.107,0.0835,2273lWK49lrTjxlbFSeM1e
Various Artists,When Summer Doesn't Come,detroit-techno,119.899,0.88,0.352,0.482,-13.102,0.1,0.671,0.0878,0.0384,6vLgzbO6n42sbT9Scsp6OL
Various Artists,When A Thought Becomes You,detroit-techno,122.235,0.848,0.626,0.95,-10.922,0.541,0.756,0.114,0.103,2iX9aSAZmSxZ5dbLAqKbUO
Plastikman,Locomotion,detroit-techno,150.155,0.646,0.299,0.572,-18.891,0.0814,0.854,0.368,0.0734,6H0IJboDtJ7I7wad08B5U7
Carl Craig,At Les - Christian Smith's Hypnotica Remix,detroit-techno,126.022,0.909,0.496,0.0368,-12.081,0.0492,0.94,0.112,0.047,55cBTYWu5EoBqwP41ofN8Q
JIMMY EDGAR,Let Yrself Be,detroit-techno,122.035,0.753,0.697,0.298,-5.742,0.00235,0.472,0.4,0.0526,7pfw9uG5mOMok06xNZ7CpA
Steve Summers,The Sunrise In Your Eyes,detroit-techno,120.006,0.666,0.567,0.785,-10.505,5.8e-05,0.88,0.309,0.0497,5urzDQH35s0brwoP4y8yoJ
Various Artists,OFI - Bullion's rivertrance mix,detroit-techno,134.984,0.681,0.961,0.866,-6.468,0.0328,0.174,0.454,0.0423,3AruMnhBc7NR5WoCDr76Jl
Submerge,Shake It Baby,detroit-techno,137.982,0.802,0.683,0.33,-5.749,0.000731,0.572,0.768,0.178,71ry7n0Jw4lNHNYzo60ZNq
Underground Resistance,Mirage,detroit-techno,148.432,0.686,0.781,0.553,-7.745,6.43e-05,0.646,0.111,0.102,2tCAn8LQnwOccDtxM4pVAJ
Various Artists,Crying at the Discoteque - Radio Edit,disco,138.025,0.693,0.927,0.937,-5.079,0.0539,0.0,0.121,0.0458,53e1hoGmOL01K7Sa4WvLhu
ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),disco,119.424,0.704,0.667,0.733,-5.981,0.0298,0.00351,0.303,0.0283,2TjNlK2tNBxF8C8RIaK9Gb
Various Artists,I Will Survive - Single Version,disco,115.907,0.765,0.805,0.612,-7.706,0.0783,0.00546,0.337,0.0758,5EPmeI8heNhwlvjP8NoHDr
Aretha Franklin,Respect,disco,114.95,0.805,0.558,0.965,-5.226,0.164,2.2e-05,0.0546,0.041,7s25THrKz86DM225dOYwnr
Donna Summer,Hot Stuff,disco,120.494,0.797,0.738,0.964,-13.87,0.00254,0.132,0.0433,0.0341,6RVevoPzbGygqvm6LxHAuf
Various Artists,Car Wash - Single Version,disco,114.932,0.752,0.616,0.821,-8.466,0.292,6.62e-06,0.036,0.175,7yT3Zgd8oo5q0CG049DYUH
Timoteij,Kom,disco,100.008,0.604,0.919,0.75,-2.944,0.00829,5.2e-05,0.419,0.0478,0LPRlUS1zVjMC4z5X7L5sG
The Haggis Horns,Keep On Dancing,disco,139.871,0.625,0.842,0.704,-5.801,0.00132,0.859,0.224,0.0752,7EbCmcgzfCSdyjPQgu2877
Ivi Adamou,La La Love,disco,131.038,0.725,0.832,0.647,-2.961,0.0568,0.0,0.183,0.0486,3rhnT5RoN7bvPUpMHt1aM9
Alesso,Years - ラジオ・エディット,disco,128.008,0.37,0.823,0.323,-6.245,0.00234,1.91e-06,0.174,0.0805,2YBnNbMOUUSkqncnQgkqST
Various Artists,Ymca,disco,126.643,0.715,0.951,0.671,-6.488,0.152,0.0,0.302,0.132,2B2NACOT1QShcVDU5cIJL3
Robyn,Dancing On My Own,disco,117.015,0.687,0.865,0.261,-4.663,0.0743,0.225,0.0966,0.0349,2b712q3E27nyW6LGsZxr0y
Martin Garrix,Animals - Radio Edit,disco,128.041,0.589,0.923,0.0378,-5.461,0.00118,0.338,0.071,0.0353,7Jwe4iWB1G6c7TE7fRedrm
Various Artists,"Spank - 12 "" Version",disco,118.077,0.782,0.601,0.842,-11.234,0.00356,0.00561,0.0466,0.0526,1uoFwurhS62GOfTz2AbjYJ
Modern Talking,"You're My Heart, You're My Soul '98",disco,119.325,0.739,0.949,0.968,-3.592,0.00355,0.00124,0.0932,0.0392,0eWhtfTZPFGNv4sPFY3luN
Scatman John,Scatman (ski-ba-bop-ba-dop-bop),disco,135.982,0.65,0.82,0.757,-10.9,0.0655,0.00274,0.215,0.0356,0wP3e5PzSxafy2TRtlayq9
Soft Cell,Tainted Love,disco,143.223,0.568,0.493,0.616,-9.112,0.106,0.0,0.757,0.0381,5Du6gEDduLCB9FIm9xIE4w
Lou Bega,Mambo No. 5 (A Little Bit of...),disco,174.201,0.607,0.802,0.901,-6.849,0.107,0.0,0.305,0.403,5lA6mFOvaiienokVbTZEQx
Pitbull,Feel This Moment (feat. Christina Aguilera),disco,135.958,0.668,0.758,0.531,-3.589,0.0338,0.0,0.204,0.158,4yOn1TEcfsKHUJCL2h1r8I
Various Artists,Eye of the Tiger,disco,108.873,0.817,0.599,0.548,-9.249,0.132,0.000311,0.0873,0.0328,2KH16WveTQWT6KOG9Rg6e2
Maroon 5,Payphone,disco,110.0,0.738,0.744,0.556,-4.757,0.0222,0.0,0.331,0.042,5IWmU2PNimgYuTLddU2DRo
Various Artists,Skyline,disco,130.216,0.484,0.831,0.359,-5.25,0.000693,0.0,0.176,0.104,5RZy0lULDQlejayzVDaBHX
MGMT,Pink Frost,disco,136.753,0.595,0.58,0.262,-11.235,0.656,0.252,0.0879,0.0265,3LmG6Ky4ZWiyfDmZXLdhuw
Various Artists,Maneater,disco,88.698,0.728,0.697,0.827,-5.12,0.0138,8.29e-06,0.0856,0.0367,6mwZS6fLcQP1wKv3HN3OcY
Backstreet Boys,Everybody (Backstreet's Back) - Radio Edit,disco,108.016,0.731,0.853,0.605,-4.219,0.0352,0.0,0.268,0.0363,6hDH3YWFdcUNQjubYztIsG
Aretha Franklin,Think,disco,110.102,0.69,0.75,0.905,-6.449,0.374,0.0,0.603,0.0442,0jkBzn7J5jc889TYxwvXy6
Various Artists,Don't Let Me Be Misunderstood,disco,117.809,0.668,0.815,0.785,-8.998,0.0326,0.00102,0.0498,0.0833,6rhVKeUhQTGLIRmQOfc9Wo
Various Artists,Right Back Where We Started From - 1994 Remaster,disco,148.026,0.688,0.676,0.933,-5.425,0.58,0.00361,0.483,0.038,7mSUMlp8ttG8H00RePyZ5J
Kool & The Gang,Ladies Night,disco,119.072,0.521,0.786,0.692,-10.207,0.0911,0.0,0.343,0.0813,7IJdhXX43QDoTNQeBRxZHu
Michel Teló,Ai Se Eu Te Pego - Live,disco,96.051,0.674,0.937,0.834,-4.454,0.347,0.0,0.702,0.0699,4bi73jCM02fMpkI11Lqmfe
Mohombi,Maraca,disco,130.021,0.834,0.942,0.569,-5.05,0.0124,4.87e-05,0.132,0.129,3YCHzealiJxB80YmMzAhSV
Eminem,Not Afraid,disco,114.629,0.855,0.951,0.715,-1.227,0.531,0.0,0.166,0.245,1UHBcngfWo8hi3m003wZtX
Various Artists,And the Beat Goes On,disco,114.027,0.847,0.41,0.915,-9.437,0.136,0.0387,0.0262,0.122,1kN4Pp1m4aIbLafnF9uTSc
