artist_name,track_name,genre,tempo,danceability,energy,valence,id
Stacy Lattisaw,Jump to the Beat,disco,119.04,0.778,0.818,0.921,2MKsIrTocRAHcYnl6SKD4r
Michael Jackson,Can You Feel It - Single Version,disco,125.477,0.846,0.7,0.877,6PZDXTlPfO7nBN1Cd7c3zv
Hot Chocolate,Every 1's a Winner,disco,107.936,0.712,0.546,0.912,6qNa9AhOat3HHYWF0L7J7F
Eddie Kendricks,Date With The Rain,disco,123.277,0.535,0.791,0.528,6w8unad1pSyvWHBcjXRICN
INNA,Sun Is Up - Play & Win Radio Edit,disco,127.984,0.793,0.882,0.609,6eU60ONpRUQPIOiWaxfWOF
Bee Gees,More Than A Woman (2007 Remastered Saturday Night Fever LP Version),disco,106.167,0.6,0.708,0.693,0vDeTWoAooavG2zcCKHmI4
Donna Summer,Hot Stuff,disco,120.494,0.797,0.738,0.964,6RVevoPzbGygqvm6LxHAuf
Harold Melvin & The Blue Notes,Don't Leave Me This Way,disco,120.197,0.472,0.679,0.544,0fYbhMj96zG9fpUK10e8kB
Irene Cara,What A Feeling,disco,121.97,0.532,0.729,0.595,0aAR5HogGoT68EWFbyRFqx
Various Artists,"If I Can't Have You - From ""Saturday Night Fever""",disco,109.497,0.599,0.807,0.846,7C29GgUdLYoPFt7gY52aT6
Various Artists,Got To Give It Up - Pt. 1,disco,122.416,0.856,0.874,0.906,6rrUcrhWlW3CqGYT0zxYlz
Rudimental,Not Giving In (feat. John Newman & Alex Clare),drum-and-bass,159.044,0.465,0.639,0.136,0mq8gFHMpr9Pc1603T7cdS
Aphrodite,Ganja Man,drum-and-bass,88.662,0.799,0.788,0.855,0fhUcLbuphj1aeI4p4gjgx
Dieselboy,Soul On Fire (Concord Dawn Remix),drum-and-bass,178.238,0.346,0.994,0.507,3G4OH09R78FwpsxFWUNasc
Noisia,Lost Cause,drum-and-bass,172.018,0.351,0.971,0.11,4qVSyGiICIwwB5w8qcNryb
Netsky,Cous Cous,drum-and-bass,172.963,0.474,0.952,0.323,2xvJsZ2kbQGPAhtmKvOR4x
Various Artists,Set It Off,drum-and-bass,174.061,0.551,0.985,0.472,5wrDcf90ujrt4oKZGkAlgJ
High Contrast,The Agony & the Ecstasy,drum-and-bass,172.99,0.347,0.939,0.11,2MhSc9MBA9Mfk7bARgtwWn
Tantrum Desire,Get With It,drum-and-bass,175.074,0.56,0.896,0.611,0gMm0sOHBn8Sl51MXH7fg9
DJ Hazard,Proteus,drum-and-bass,174.927,0.578,0.997,0.313,44k0tzWL7Ct92IKwwtncnE
Spor,Dreadnought,drum-and-bass,172.932,0.539,0.952,0.385,1x5IHhducLADRu7qPuodSN
Various Artists,Haters,drum-and-bass,109.28,0.272,0.999,0.291,1YcuJbXT8ZVRVY4VN0WsUu
Hybrid Minds,Blame,drum-and-bass,175.046,0.702,0.499,0.704,3qwKoaBa6UyPOtwnmAWSTS
Roni Size,Bite The Bullet,drum-and-bass,174.986,0.511,0.899,0.387,5MhcPekQ42xaTSUTvkUYCL
Friction & Skream,Kingpin - Calyx & Teebee Remix,drum-and-bass,172.212,0.548,0.933,0.7,38DnxPWyPRoooTeaCIyto1
Various Artists,Fade,drum-and-bass,175.008,0.426,0.752,0.0327,6uX6WZUzgIQ6a6diuUIWVg
NERO,Innocence - Original Mix,drum-and-bass,137.169,0.375,0.732,0.0622,6XpKCDiyuM7iZvyEIBpoHB
The Prodigy,Warrior's Dance,drum-and-bass,137.017,0.575,0.989,0.0729,750ZFmjyBeT1qKRM5dpFar
BLOKHE4D,Gutter Queen,drum-and-bass,174.001,0.458,0.996,0.17,13fYsiBreIuO5r0pC4K6Gx
Matrix & Futurebound,All I Know - M&F's Rolling Out DJ Mix,drum-and-bass,174.017,0.497,0.904,0.811,538BeNmgwepXoUj4GC7JDZ
Camo & Krooked,Anubis,drum-and-bass,87.51,0.44,0.912,0.0362,61kARAu23B3XbliTB8PTJE
Chase & Status,Smash TV,drum-and-bass,174.997,0.463,0.94,0.181,15UFEvzxlpBXtPiQoGn40r
DJ Hazard,Killers Don't Die,drum-and-bass,175.005,0.648,0.974,0.353,7rbZWmTshOcaIlvgpLqXLX
Netsky,Secret Agent,drum-and-bass,176.012,0.627,0.664,0.29,4i0CCrX2Hkn5PtFsVJqbgw
Drumsound & Bassline Smith,Close - Original Mix,drum-and-bass,173.983,0.368,0.927,0.0402,1JWCqMGvA0ugU71LAq8NFU
Fred V & Grafix,Forest Fires,drum-and-bass,174.082,0.464,0.903,0.461,4wMMiSEzBgqpkTX4XyTNOU
The Prototypes,Born To Rise,drum-and-bass,174.01,0.432,0.703,0.0548,7aTCo6r4tLZ0siLFwcmpJ1
High Contrast,Racing Green,drum-and-bass,173.134,0.461,0.961,0.673,0dfgGscfbY1KB60iXyYc6G
Noisia,Exodus - Vocal Version,drum-and-bass,111.825,0.396,0.905,0.318,36G98PrrlM7CMIN58I3MIN
Various Artists,Bright Lights,drum-and-bass,174.02,0.493,0.96,0.306,6uRvOZVsMdmikvm3fFcx6l
Chase & Status,Time,drum-and-bass,139.945,0.531,0.919,0.44,3A2RiMfyOrRgezvBR4i1vX
The Prototypes,Pale Blue Dot,drum-and-bass,174.053,0.519,0.976,0.126,5B9eqDL6eMiY84B6xDfcKU
Maduk,Ghost Assassin - Original Mix,drum-and-bass,176.001,0.483,0.923,0.0798,3VPBqHUd17ZvEgabW9ZOUU
Drumsound & Bassline Smith,Through The Night - Club Mix,drum-and-bass,174.891,0.344,0.96,0.354,3COuniT07kL55ebAUg1TFa
Various Artists,1 N 2,drum-and-bass,170.028,0.725,0.874,0.589,0NNJl55b2l1fMNwTR0bHXa
Mistabishi,Printer Jam - Barbarix Remix,drum-and-bass,140.074,0.695,0.967,0.0948,5O0eq0X7SYDj1hc5ic4pN0
Jakwob,Blinding - Bcee Remix,drum-and-bass,174.032,0.606,0.891,0.194,5Emc7oyJGoYOomumXGoabF
Camo & Krooked,September (Rmx for Future Prophecies),drum-and-bass,175.011,0.349,0.955,0.623,67xj8eIJdclQE5oC9w0K7y
London Elektricity,The Plan That Cannot Fail - Logistics Remix,drum-and-bass,172.938,0.452,0.961,0.0919,2jwuaUinaZuE8HkLcpylsE
High Contrast,Metamorphosis,drum-and-bass,173.041,0.473,0.963,0.326,0RLlf8x1ioYoNwbFTsj0rQ
InContext,Just Believe - Original Mix,drum-and-bass,175.013,0.396,0.8,0.405,1IakNVaSqFUUiQUgW6kUuh
Various Artists,Atlas,drum-and-bass,175.09,0.41,0.899,0.387,0BfFWDl0E16Q4bfZum0kWF
Pendulum,Under the Waves,drum-and-bass,174.018,0.419,0.938,0.156,5AhJXm6nrCNDjVphyBUeLH
Various Artists,Quest,drum-and-bass,163.819,0.706,0.478,0.602,3qinXDnSinFd0gcqrbevsm
High Contrast,The First Note Is Silent,drum-and-bass,172.989,0.403,0.942,0.183,27M5yORKNX6iyF98xFpuEh
Grafix,Night Shift,drum-and-bass,173.919,0.38,0.955,0.675,1PW4BS9G2B8kcCnKSb65sH
Black Sun Empire,Breach,drum-and-bass,173.997,0.604,0.999,0.688,6K9BQVwFwTwY83C6WfC7dJ
Danny Byrd,Tonight - Cutline Remix,drum-and-bass,173.96,0.449,0.839,0.142,33JZQNVxMINcDuu2koRXtr
Noisia,Friendly Intentions,drum-and-bass,172.064,0.704,0.892,0.528,02ctU8GqjieCYt5FsQkKAW
Various Artists,R U Ready,drum-and-bass,174.029,0.543,0.959,0.448,6PUm6JRHkmgxWKvlw0zrHY
Camo & Krooked,Bounce feat. Nemesis,drum-and-bass,175.022,0.635,0.908,0.643,2awPsInnHqeHF08cJQiQzB
Various Artists,Starting Over,drum-and-bass,174.023,0.423,0.907,0.635,0K0dfDgOubz4mEMvpwYtBi
Various Artists,Killamanjaro,drum-and-bass,177.304,0.614,0.952,0.955,5ybhuHfMFOUvTURTlnjLCD
The Qemists,Stompbox - Spor Remix,drum-and-bass,172.02,0.387,0.992,0.31,2ZLkC3L8A1Z4klJtaDbpEd
Camo & Krooked,Cross the Line,drum-and-bass,174.93,0.512,0.768,0.295,3IKSCoHEblCE60IKr4SVNd
Various Artists,Therapy (Remix),drum-and-bass,175.024,0.344,0.976,0.0981,17inwj6HKlbKGapTKozMap
Commix,Change On Me,drum-and-bass,173.986,0.635,0.933,0.528,7ltrnerbs7lXoR4CSRTnzi
Submatik,Stories Can Wait - Original Mix,drum-and-bass,174.956,0.426,0.849,0.298,53wlp8WZNCN4y4hz6LLwo8
Chase & Status,Lost & Not Found,drum-and-bass,139.98,0.504,0.94,0.176,2AFOWsoKQ83fdUhLATUSs2
Grafix,Unfaithful,drum-and-bass,174.055,0.484,0.844,0.0721,3B39pnLcBpPoeusuGfhnqq
BLOKHE4D,Beyond the Void,drum-and-bass,173.995,0.394,0.996,0.0697,4lxM2sA1WNjBpxmtxYNHmq
Chase & Status,Let You Go - Brookes Brothers Remix,drum-and-bass,173.972,0.33,0.793,0.453,2uYmIB176lsPlhYmX8ncyz
Various Artists,Link To The Past,drum-and-bass,174.016,0.428,0.759,0.0387,4oeJZ24taHcOUDTPrSYu4x
Netsky,Iron Heart,drum-and-bass,174.945,0.543,0.856,0.409,2JK083CksL35hs6SRfMdVv
Logistics,2999 - Wherever You Go,drum-and-bass,174.013,0.47,0.959,0.0869,6OrKd2r5I7VDU0qjNKFINA
Swedish House Mafia,One - Netsky Remix,drum-and-bass,173.991,0.63,0.971,0.764,5gHMAfnMIJzi2s3SiVeWiq
Various Artists,Tell Me Tonight,drum-and-bass,173.908,0.491,0.798,0.14,7wtTcDRRp9IR8sZmwvaSbT
Camo & Krooked,Move Around,drum-and-bass,175.104,0.34,0.825,0.116,5sv9a5384Ck2hR6ukcQH31
Maduk,Never Again,drum-and-bass,173.996,0.438,0.948,0.381,4auZNB5ltMzhEtkbLVY291
Danny Byrd,Moonwalker,drum-and-bass,175.052,0.431,0.969,0.692,7AIJnAWOViu3mZEWLoc7yn
Dubstep Kings,Pumped Up Kicks (Dubstep Re-Mix),dub,147.965,0.753,0.879,0.957,5VEjO7hVwWWCfHVkkTRZXP
Various Artists,Mr. Brown,dub,93.04,0.559,0.774,0.889,022k5aDVoslQ1K8dE8ph35
CAZZETTE,Run For Cover (Instrumental Mix),dub,128.09,0.682,0.746,0.175,2jg42sFLPNhRZw3Cpb7tJ1
Don Diablo,Silent Shadows,dub,139.97,0.533,0.808,0.344,1Gr0kUpBPODDIOOAJEulzK
Seven Lions,Days to Come,dub,139.995,0.467,0.723,0.207,0v945WRZhamHsBBqbpW4LH
Bassnectar,Heads Up (The Glitch Mob Remix),dub,150.089,0.597,0.863,0.332,2mtZIYe8uK59Uk2er1MRIa
Various Artists,Secrets (Dubstep Remix),dub,147.974,0.621,0.963,0.436,4KzFap4SNIx9D0LZzR1pNd
Calvin Harris,Under Control (feat. Hurts),dub,126.059,0.55,0.919,0.51,352zfYbDFG8sxkmOAhVeuj
Gemini,Vision,dub,139.958,0.703,0.892,0.221,5LovPZMS579wYfjuapGGHz
Mike Posner,Cooler Than Me - Boson Remix,dub,143.394,0.625,0.7,0.269,3PnXGp9BbHsoVeke1TVoLC
Datsik,Double Trouble,dub,173.973,0.55,0.933,0.354,52Pimvkpghudd9oGiAZBo9
Calvin Harris,Sweet Nothing (feat. Florence Welch),dub,127.934,0.573,0.929,0.582,24LS4lQShWyixJ0ZrJXfJ5
Skrillex,Try It Out - Neon Mix,dub,139.48,0.423,0.943,0.165,78kbjzM5qs80tL56OJRefz
Rusko,Rubadub Shakedown,dub,88.377,0.871,0.397,0.641,5BJoVbcufI9m0V8AzwBfok
Reso,Beasts In The Basement,dub,139.979,0.593,0.872,0.0768,3xYqSanPXjrFzcu4jO0oTv
Various Artists,Rude Boy,dub,140.025,0.492,0.913,0.457,1BwnzUo93eqJplGtU3tg3m
DJ Fresh,Gold Dust (Flux Pavilion Remix),dub,144.82,0.645,0.808,0.776,2TPEDo3bJrmhmDxB2Wi3Kw
Various Artists,I Love Skrillex,dub,140.233,0.569,0.838,0.223,0uiwqx1EMNHswcwpft696M
Gemini,Fire Inside,dub,127.971,0.559,0.827,0.15,6duFFjczGMZ7yBrJKMOaE1
Various Artists,Fat Girl Rodeo,dub,143.005,0.791,0.798,0.666,37T57HTqdAkBnE36toHcIo
Knife Party,Mixmag Mix – ‘Clever Title Like Deadmau5 Would Use’ Mix,dub,128.01,0.378,0.941,0.291,0D2nqREH9FEzP1PQijdsg9
Flux Pavilion,Voscillate (Roksonix Remix),dub,141.913,0.66,0.788,0.354,0Z2oVEEUev5Zc31YDuPQz4
Excision and Downlink,Existence - VIP,dub,66.893,0.344,0.916,0.146,0Bu75pBNS5pjDLWgfUKGrm
Various Artists,I Refuse - Shockone Remix,dub,175.002,0.494,0.937,0.372,1n2VdeLKjE1ZyW4Yw3W8PN
Various Artists,Fussin and Fighting (Tough Dubstep Remix),dub,144.876,0.726,0.585,0.353,5qimgSaogRsfJQxVGYyoQu
Modestep,Praying For Silence,dub,140.034,0.461,0.732,0.148,3PniDQHVJHxnFpJpQiNABN
Document One,Clap,dub,139.591,0.501,0.722,0.131,6LBX7JZtJK1wBYjvTZJYag
Various Artists,Sleepwalker (Invader! Remix),dub,152.96,0.558,0.901,0.455,6UKpIIjyM3NOvXY1jYQSjR
Noisia,Alpha Centauri - Excision & Datsik Remix,dub,139.945,0.674,0.815,0.0442,1Kxi2wiE5ajvGPYMRs8hwS
"Lee ""Scratch"" Perry",Croaking Lizard,dub,148.321,0.763,0.521,0.806,63cdKsOGssgzWospvig2nx
Datsik,Gizmo,dub,137.575,0.58,0.956,0.622,7chFzgOHKDIdQszTlzPZtt
Various Artists,This Way - Original Mix,dub,140.028,0.743,0.735,0.372,0VUBOOg6RIj6wnd2lSzGTR
Eptic,Like a Boss,dub,70.017,0.587,0.92,0.635,5MhqNNZnkamSpD55bx7r6n
Various Artists,Always,dub,139.99,0.564,0.62,0.0435,6hH9vw5oUKqqZwteWhQsmy
Mt. Eden,Oh That I Had,dub,101.497,0.392,0.722,0.0637,40f9IDTMDpFf3CnTcPhY5F
Feed Me,Rat Trap,dub,144.987,0.656,0.921,0.155,2yyzO7NRl2A3RqfqIISstA
Dubstep Anthems,In-A-Gadda-Da-Vida (Dubstep Remix),dub,139.933,0.596,0.918,0.383,7BxRNg5yxHiIX6Fv9VopeT
Medison,Harry - Barenoize Remix,dub,139.831,0.543,0.747,0.1,1giJrrnPSZK8lXghiwdl9R
Various Artists,Rollup - Baauer Remix,dub,165.107,0.602,0.969,0.74,2OeWuXE76CouxtnTwOPFym
"Lee ""Scratch"" Perry",Soul Fire,dub,96.811,0.831,0.543,0.676,7eVCA1yms7lhw8W6F9gRNB
Bassnectar,Above and Beyond,dub,80.939,0.388,0.795,0.134,25Trn0J7CFDOgNhHKIprhx
Various Artists,Something Else - Original Mix,dub,140.046,0.72,0.706,0.088,4TJg1kM4VemWKgk1hlJTHW
Various Artists,Star - Doctor P No Rap Remix,dub,140.017,0.565,0.968,0.303,5jdHvF2hVD6vviymX5c71x
Avicii,Levels - Radio Edit,dub,126.035,0.62,0.881,0.415,0JhKJg5ejeQ8jq89UQtnw8
Excision,Wasted,dub,144.027,0.777,0.957,0.351,5JBmQtCy7usjAqsN9ymIKx
Downlink,Crowd Control,dub,75.069,0.515,0.967,0.0922,7bac61bG6EVbOt3IqDa4SA
Bassnectar,Bass Head (MRK1 Remix),dub,140.021,0.706,0.845,0.392,6O1gYtoVNn4MNXFjYqGaEO
Don Diablo,Animale (feat. Dragonette) - Datsik Remix,dub,139.922,0.583,0.796,0.456,3RIhDrpZlMxlj6Dn3Ew5B7
Zeds Dead,Oh No,dub,140.044,0.518,0.892,0.249,2k5eWC4C4hV2aLDnnfug2c
DotEXE,I am Going Down - Original,dubstep,169.965,0.652,0.786,0.386,1XCAuY8HoDVCrQSzgVlo52
NERO,2808,dubstep,104.884,0.148,0.472,0.0942,4SnEYMZTtjuQ4LNUpgqM2K
MOGUAI,Oxygen - Jacob Plant Remix,dubstep,139.926,0.606,0.774,0.27,7gqqSlBo9x6qRgZrBnAaUp
Torus,Wraith - Original,dubstep,139.974,0.367,0.83,0.293,3hXMRbE0tSDR9lRSu1IFXp
Blue Foundation,Heads on Fire - Zeds Dead Remix,dubstep,72.522,0.347,0.843,0.124,0OsnLvp3vjq2yRA8gZqjrl
Black Eyed Peas,Rock That Body - Skrillex Remix,dubstep,127.958,0.64,0.843,0.279,2VGHjIWLtE9jCNfMpT3gXC
PANTyRAiD,Enter The Machine,dubstep,143.982,0.882,0.361,0.2,5R4hGpNiUxoDpKx1RLHvzL
Klaypex,Rain (feat. Sara Kay),dubstep,145.068,0.462,0.849,0.0677,7LWH4HL1orhf9eqHSdli2N
Various Artists,Before The Sun,dubstep,139.767,0.537,0.835,0.42,2eFZSMYtxxUwESqyp1H0lS
Savant,Pirate Bay - Original Mix,dubstep,100.02,0.701,0.657,0.456,1OL5hl7ECHguWiSiRCU1gY
Knife Party,Rage Valley,dubstep,128.162,0.434,0.962,0.226,2ZeTpxUpIHDdrRZdD8Vlh9
Klaypex,Crazy,dubstep,110.027,0.69,0.761,0.61,4U0jhWen1XeACC8AmMIcro
Various Artists,Still Getting It - Zomboy Remix,dubstep,140.039,0.667,0.942,0.534,499w3xnvpA2LLWu0Ap00ki
Swedish House Mafia,Antidote - Radio Edit,dubstep,128.03,0.648,0.859,0.633,38JE3O2HocFNvtljgtlNKv
Fedde Le Grand,Where We Belong - Zomboy Remix,dubstep,139.93,0.517,0.98,0.323,1PDKMQ5JZzfeSCj1VoCAOb
Various Artists,Crunch,dubstep,139.955,0.876,0.438,0.547,25Ixi9DoZzQQrBcS9O6mGS
Savant,Ninur - Original Mix,dubstep,108.626,0.407,0.707,0.699,74XJOhHihLUU9B9cCF5Qgz
Bassnectar,What,dubstep,139.957,0.55,0.975,0.317,4umWM9ajmlpIOP5UnxTgnF
Various Artists,Air Raid (feat. Doctor P),dubstep,141.968,0.639,0.869,0.062,2EwWDdyAsApYMhuE93YWUh
Feed Me,Trapdoor - Original Mix,dubstep,170.144,0.464,0.68,0.523,295MuWKCN5Zmk3BnRtwBAR
Breaknoise,Re-Think (Arkasia Remix),dubstep,74.977,0.395,0.78,0.0766,6Z9xFHiY30IXQJKa95txcS
Krewella,Can't Control Myself,dubstep,100.015,0.695,0.925,0.755,16tUjfbOz2vzcOC9KlMMfz
Roksonix,Music in Me,dubstep,140.01,0.474,0.939,0.336,3sSwdKGqxmpycfrRHY61Mf
Savant,Ninur - Original Mix,dubstep,108.414,0.422,0.907,0.544,7mfI0rEPa99nLFyzr3Y9J0
Omnitica,It's Pronounced Omnitica,dubstep,128.046,0.489,0.689,0.563,2UddLHXNzh6dYX1r2dYhwd
Zeds Dead,Rude Boy,dubstep,139.795,0.568,0.858,0.453,2nz6tKHsV0GJhwaXIOvYz5
Buraka Som Sistema,Hangover (BaBaBa) - Caspa Remix,dubstep,140.065,0.652,0.811,0.476,5szUh6kPXzBwsSqtv9y5UL
Jack Beats,You Should Know (feat. Donae'o) - Friction Remix,dubstep,174.007,0.504,0.918,0.235,1GvCrTrAMQOUOPGzHFYL7G
Excision,Execute - Original Mix,dubstep,173.988,0.515,0.827,0.427,2AwIVX47tgIm0Vca8OKjDp
Kill The Noise,Dying feat. Ultraviolet Sound & Emily Hudson,dubstep,140.109,0.614,0.544,0.225,3Hwrgak91wAycSfTVd8mqn
Big Chocolate,Stuck Up Fuck Up,dubstep,140.016,0.572,0.958,0.73,1yCkLJoRgbc1CyhgpR85ly
Skism,Killer Ft DC Breaks & Dee Freer,dubstep,104.966,0.357,0.958,0.0333,5wEajYWVq415mNPVuYxc2M
Kill The Noise,Dying feat. Ultraviolet Sound & Emily Hudson (Brown & Gammon Remix),dubstep,140.001,0.639,0.688,0.23,0MHRDZ9sbEWl46lhK9lyN1
Savant,Living iPod - Original Mix,dubstep,126.611,0.417,0.781,0.35,5S6XChcoZg6a7vvx9SbdIi
Sigma,The Jungle - FuntCase Remix,dubstep,142.14,0.319,0.91,0.0346,73Qi2tIi45XtmqNDTrH3cE
Calvertron,Future Proof (Original Mix),dubstep,140.065,0.552,0.859,0.486,5GQr8fcJI5OChR633RvOia
L.A.O.S,Hush Now (501 Remix),dubstep,140.179,0.558,0.816,0.0734,0GZrf19S4472ysky5ODe2c
DotEXE,Boss - Original,dubstep,70.085,0.587,0.638,0.205,2chQzJGEjrLlPzNoWBChwa
Pegboard Nerds,Hero (feat. Elizaveta),dubstep,150.151,0.436,0.922,0.0928,1mPPo1eG1joz3HX0Ecw9LL
Sigma,Do You Love - Infuze Remix,dubstep,139.969,0.474,0.822,0.0444,4WTcZJBZKDTbpLjji1GXkK
Kill The Noise,Kill The Noise (Alvin Risk Remix),dubstep,126.987,0.627,0.973,0.0633,002L6PcvIrXF30Sl48eUso
Bassnectar,Here We Go,dubstep,175.941,0.406,0.949,0.229,3ywXDgh1H0xDiGbEqPoidF
Various Artists,Ampersand,dubstep,127.983,0.735,0.874,0.408,70RjYMSmFY0VpWqBprxDRD
OVERWERK,Daybreak - GoPro HERO3 Edit,dubstep,126.999,0.65,0.639,0.531,7Guh8dgDr7ErYOmcFiuUrs
Dubsidia,Dont Tell It,dubstep,140.055,0.731,0.972,0.657,2YWT4D7AmTUkdJiFmOzfak
Gemini,Graduation,dubstep,139.938,0.428,0.689,0.0494,5Ws6jxX9qRFJHHsXN71RXI
Sue Cho,Who's Gonna Save Us - Original Mix,dubstep,142.056,0.514,0.818,0.196,6tzOconzD4bSDhoEs1d2vg
Savant,Prelude - Original Mix,dubstep,131.078,0.644,0.656,0.387,3b8uE0uvy8r44nyjRrrE60
Excision,Subsonic,dubstep,140.052,0.776,0.748,0.299,5szziZdu4UcIJX7aZGWI1d
Skrillex,Scary Monsters and Nice Sprites - Kaskade Remix,dubstep,128.008,0.829,0.873,0.152,4j3rTxafRqG2uukR7g59EF
Brown and Gammon,Blow My Mind,dubstep,141.666,0.468,0.906,0.239,17kQkD6cAg4FdsLFPtNsJC
Laidback Luke,Natural Disaster - Skream Remix,dubstep,140.001,0.453,0.867,0.532,1Xz7EhCePVyUPZYRIBDQWR
PANTyRAiD,Testarossa,dubstep,89.862,0.364,0.841,0.114,2TUimpbq8y43PwOoRraDzq
Cookie Monsta,Ginger Pubes,dubstep,143.014,0.585,0.841,0.0941,2IuLtNArqC8frMLO8wr2qo
Skrillex,Make It Bun Dem - Culprate Remix,dubstep,139.831,0.624,0.724,0.599,5bMQdlT0YVcZdBuHSUBuIr
M'Black,Heartbreak - Bare Noize Remix,dubstep,135.0,0.58,0.817,0.187,0vJMw25Y9dhq5aQtPOWDIR
Foxes,Youth (Adventure Club Remix),edm,139.726,0.463,0.71,0.254,4n0isQrD9b9lOoSs7zKogy
Alesso,Clash - Original Mix,edm,126.007,0.574,0.484,0.337,40FU2PFAk107qPuV4dJ4qN
Skrillex,Scary Monsters and Nice Sprites - Noisia Remix,electro,140.144,0.6,0.871,0.639,2hSPUp0RfF1j0pTWGpGADL
Birdy Nam Nam,Trans Boulogne Express,electro,131.864,0.65,0.983,0.864,75ebMLhQSyfqjYFdAo6J9B
Waldeck,Memories,electro,95.972,0.874,0.578,0.656,0gDWgUpmcRyIb9yBxeaGQj
Claptone,No Eyes,electro,120.016,0.923,0.34,0.408,4ncSJeacy235O8qz42fIfm
Tiësto,Turn It Up,electro,128.161,0.452,0.936,0.307,0hGSr4bb26syMkhIiPGNNe
Röyksopp,What Else Is There?,electro,114.995,0.704,0.927,0.342,2cTOee6bTauDFK1QuDS1BD
Various Artists,The Alphabeat,electro,121.887,0.376,0.809,0.147,3ZbmDl4M9O587VmD9IqyIj
The Prodigy,Voodoo People (Pendulum Mix),electro,173.993,0.446,0.963,0.512,4IwnNqIML38mYMXGKVsScD
Gorillaz,Feel Good Inc.,electro,138.559,0.818,0.705,0.772,0d28khcov6AiegSCpG5TuT
The Chemical Brothers,Swoon,electro,123.974,0.492,0.773,0.197,1xrr9bAS0zfjCXdLKpLJnA
Popof,Serenity,electro,127.007,0.602,0.874,0.0611,1kDqntrhTIOeFyuQAJfTs0
Caribou,Sun,electro,127.989,0.692,0.82,0.426,2NAiEFmgOOUgu5dJRObQRI
Analogik,Fransk And,electro,99.992,0.757,0.651,0.657,61ChYyL3Cpo3V1LBdxQycG
Avicii,All You Need Is Love,electro,125.022,0.772,0.425,0.445,7oSlMkRv5AhPnnGWdFTv20
Gesaffelstein,Viol - Original Mix,electro,108.993,0.597,0.839,0.202,4qlbRE42nDix8Si44Au5Dx
deadmau5,Animal Rights,electro,128.015,0.976,0.406,0.387,3jnZjSqydlIYAZhY8eHLEr
Gorillaz,DARE,electro,120.264,0.76,0.891,0.966,4Hff1IjRbLGeLgFgxvHflk
Chuckie,Who Is Ready To Jump - Club Mix,electro,128.017,0.744,0.829,0.562,0XdC2dBoSx4eWLI1EsZKSx
OneRepublic,If I Lose Myself - Alesso vs OneRepublic,electro,125.985,0.518,0.783,0.152,0AhRPDuVwHkLAACbPXidb3
TJR,Ode To Oi,electro,127.979,0.927,0.838,0.162,5adsxIYZbvEY35mgziLrAI
Daft Punk,Superheroes / Human After All / Rock'n Roll,electro,138.007,0.487,0.723,0.391,029O4HWI1pVXLfFdfQd1Jb
Kaskade,Atmosphere,electro,122.987,0.585,0.77,0.393,3e9iivPr1NZ0ivSGgTdvn4
Pendulum,Propane Nightmares,electro,173.992,0.356,0.966,0.215,6tC2iHfUlzB2W4ntXXL2BH
Chromeo,Night by Night,electro,125.981,0.684,0.896,0.573,5bgYTzUDzerRFN7fp86MkQ
DJ Antoine,Welcome To St. Tropez - DJ Antoine Vs. Mad Mark Radio Edit,electro,124.969,0.774,0.754,0.762,3GUjQm9uvRMTY0NNalR5Au
Various Artists,Miss You,electro,126.954,0.542,0.134,0.216,1ph6Bncj7s3BmYp6FkIzP8
Laurent Garnier,Crispy Bacon,electro,130.089,0.714,0.563,0.355,6GOxgLKnfd567oG2VpfJio
G-Swing,Ring Dem Bells,electro,128.024,0.902,0.577,0.782,53niJySqDdCafqXwRpqjbn
NERO,Must Be The Feeling,electro,128.085,0.615,0.794,0.548,134KWDWvckZcxlRLGq0IYi
Parov Stelar,Le Piaf,electro,128.001,0.772,0.613,0.366,1qhDkbB4l2hRoRI58bDWHA
Skrillex,Ruffneck - Full Flex,electro,140.145,0.646,0.97,0.325,5tGwVrXBhYGUIRQuQ1gvrQ
Calvin Harris,Acceptable in the 80's,electro,127.997,0.79,0.807,0.931,7JPZYBDynF6KlqJyLfTI3K
Showtek & Noisecontrollers,Get Loose,electro,136.341,0.413,0.953,0.166,1D61Uu7CQTMieF7Yhmt5dw
Steve Aoki,Phat Brahms (Steve Aoki & Angger Dimas vs. Dimitri Vegas & Like Mike),electro,128.017,0.596,0.927,0.313,1bcmUeuwk0M56omq9jwVph
Moderat,Bad Kingdom,electro,118.018,0.425,0.657,0.261,6vIMQB4hBD6ERSOCghGQkj
Ivan Gough,In My Mind (feat. Georgi Kay) - Axwell Radio Edit,electro,128.025,0.51,0.831,0.376,2tW2Kn1IGFFVfRVnQE2UaQ
Bastille,Bad Blood,electronic,143.003,0.663,0.777,0.94,2HHiH52OPxe8qyVO7N4uH7
Boys Noize,XTC,electronic,125.005,0.701,0.807,0.353,2VJS0kuE7ozSYOWJpqlLhR
Sébastien Tellier,Cochon Ville,electronic,115.003,0.638,0.74,0.752,3zIrSBnOU4SvUrQyIbsd2Q
Sleep Party People,Chin,electronic,133.018,0.734,0.61,0.828,71FFYHirREB8bTCdcVVCLQ
Times New Viking,Sleep-In,electronic,162.022,0.223,0.959,0.492,3YM2dp0MqAJYBamwVSC7rE
Avicii,You Make Me,electronic,125.007,0.58,0.743,0.515,1KRH1AhRdmYh0OTZa5QAqn
