artist_name,track_name,genre,tempo,danceability,energy,valence,id
David Guetta,Toy Story,techno,130.012,0.559,0.904,0.359,2KxRauNqahX7034OR2oAG6
Various Artists,Bla Bla Bla,techno,132.964,0.816,0.838,0.964,5YuJhe1jfUYb8b3jf2IZM0
NERO,Doomsday,techno,120.19,0.323,0.839,0.134,47r2YKldN36ykegWkciO0E
Daft Punk,Prime Time of Your Life / Brainwasher / Rollin' & Scratchin' / Alive,techno,130.032,0.531,0.846,0.055,3qVD67mL0JxgU0VQVKR52G
Special D.,Here I Am (Single Edit),techno,139.07,0.69,0.994,0.341,22jO4YuEjn2N556hZjILXA
Skrillex,The Devil's Den,techno,127.992,0.616,0.946,0.322,687RRToOFAtpqZRzmbhGtu
Joris Voorn,Ringo - Original,techno,121.994,0.75,0.755,0.73,0MLZgxAe28WhMLIepQ48f9
Various Artists,Ampersand,techno,127.983,0.735,0.874,0.408,70RjYMSmFY0VpWqBprxDRD
Ibiza Dance Party,Sandstorm,techno,135.997,0.476,0.979,0.682,1cXHb0tCB8V1hPQzmCVO6w
Dave Clarke,Wisdom To The Wise,techno,134.481,0.726,0.687,0.491,6Bews3D7FtWuoNK6PEZdoE
Special D.,You - Single Edit,techno,144.061,0.589,0.993,0.52,2NV3SdCaIBxYu7gKY3cCMc
Adam Beyer,Dactyl - Original Mix,techno,126.008,0.805,0.879,0.608,7nbSIkxmn6P8hRMXbVSZda
Basshunter,Saturday - Radio Edit,techno,127.937,0.654,0.794,0.813,6UklT59S3G6z31JfeR05EA
Daft Punk,Da Funk / Daftendirekt,techno,111.991,0.676,0.859,0.546,5OWhFeNXZ2RGbsGpl3rIc3
Zedd,Follow You Down,techno,128.009,0.688,0.694,0.576,2VtX9viww814jnWFERUhAS
Feed Me,One Click Headshot - Original Mix,techno,109.988,0.677,0.91,0.504,7Mw1svSngAwEaKFDjgxdiT
deadmau5,Soma,techno,127.981,0.786,0.585,0.0367,06Sb9v3YtFM0JPSBeAt7y1
Various Artists,The Rhythm of the Night,techno,127.808,0.69,0.805,0.799,3L9RIFcNF9IDGPRE96EO7N
Tiësto,Maximal Crazy (Original Mix),techno,130.007,0.69,0.786,0.174,5Kww4lZdtZmgSQjAZMgpeZ
deadmau5,4x4=12 - Continuous Mix,techno,128.065,0.809,0.686,0.101,5SBLB7hnQGD2pS6CGrpcA7
DVBBS,Tsunami - Radio Edit,techno,128.079,0.65,0.923,0.388,3U8biDNVpdtvrsJwaD4s9J
Madonna,Give Me All Your Luvin' - Party Rock Remix,techno,131.009,0.648,0.81,0.635,7yUolETfcL5eB96wCp5Jfh
Tiësto,Red Lights,techno,124.989,0.653,0.829,0.545,3bT5PDBhVj4ifU11zQvGP2
ItaloBrothers,Colours Of The Rainbow,techno,140.045,0.616,0.946,0.744,4fWcyB6ik13xv6QFmORi0H
Basshunter,I Miss You,techno,140.003,0.656,0.998,0.155,0ZuR3LK4dFYYLjeF6tZC38
Groove Coverage,Moonlight Shadow,techno,140.068,0.532,0.851,0.358,4WRM8x9BhHcNc79iKeU61S
Groove Sisters Media,All Around The World [ Feat. Collagen Girl ],techno,131.983,0.614,0.979,0.78,7nPMEaHqwvkdJD7Y8Yb7iJ
DAVID AUGUST,Moving Day,techno,119.999,0.805,0.407,0.561,1BUBjrIXrdI7d1pqslIksN
Daft Punk,High Life,techno,125.207,0.653,0.869,0.515,098ttCNmncrO4YvqWUNMvn
Nightcore,Monster (DotEXE Remix),techno,167.69,0.553,0.719,0.327,4ht6XhgvGSkiB1foQmIqwY
Scooter,The Question Is What Is the Question?,techno,142.035,0.587,0.972,0.929,0dEUdptrttDvLSWlDa8EvI
Infected Mushroom,Heavyweight,techno,139.952,0.599,0.605,0.145,48HelMaBXoGa2UxE6nDlqX
Various Artists,Infinity 2008,techno,127.999,0.493,0.849,0.483,7vseIfb8ooQmXzisuinchZ
M83,Midnight City [Eric Prydz Private Remix],techno,125.021,0.541,0.854,0.351,4IkgcBeRd6R8MJgdYWg4te
Pendulum,"The Island, Pt. I (Dawn)",techno,126.018,0.578,0.893,0.373,1Thv8uCYzyOFC7PME9J936
deadmau5,One Trick Pony,techno,140.044,0.693,0.675,0.0946,6tK8bfd7Uv1s6iJriJRrmt
Avicii,My Feelings For You - Radio Edit,techno,128.012,0.606,0.993,0.125,6KAtHNic0deGhGNMaq9oMI
Chuckie,Let The Bass Kick In Miami Bitch - Radio Edit,techno,128.005,0.765,0.932,0.623,6lFV8nGYIUMP28R2LrS4WT
MYNC,Timeless Altitude (Secret Cinema's 2011 Mix),techno,129.992,0.691,0.86,0.0579,710cQpLavGIdDW1jcPOfCN
Porter Robinson,Language,techno,127.987,0.737,0.614,0.406,4ta97KyyCWLCQAAFtOWFpy
Skrillex,Skrillex Orchestral Suite by Varien - Bonus Track Version,techno,100.831,0.176,0.479,0.0673,0lEwO2YMAAMS9yA7mRm2Qj
David Guetta,Lunar,techno,127.991,0.591,0.804,0.275,6i7fGIyktBDlEe4PlpiU0Q
Tube & Berger,Imprint of Pleasure - Original Mix,techno,122.061,0.806,0.615,0.499,5e6ltkEapmCbst7fwncdSI
Black Eyed Peas,Rock That Body - Skrillex Remix,techno,127.958,0.64,0.843,0.279,2VGHjIWLtE9jCNfMpT3gXC
Groove Coverage,Poison,techno,134.893,0.555,0.973,0.341,6xBiFq15ec44xc9O370VK7
Knife Party,LRAD,techno,127.999,0.755,0.889,0.186,4ce29VAx1D8f3HULOHHA3K
Tiësto,Adagio For Strings,techno,139.975,0.604,0.939,0.204,5aycuAaRs0d5vWgBtEbxoM
will.i.am,#thatPOWER,techno,127.999,0.789,0.604,0.398,6LuHcIZmMG5LU2hiqxscNb
Various Artists,The Shuffle,techno,145.979,0.606,0.923,0.761,0QlUdVh52dnJhPNONkxnIB
deadmau5,Professional Griefers,techno,128.015,0.729,0.486,0.642,47WNjXohtA1A6gY2zTKZ91
David Guetta,She Wolf (Falling to Pieces) [feat. Sia],techno,129.968,0.51,0.859,0.415,56fwHfJaBpaauvFJrnwk2L
ItaloBrothers,Boom - Video Edit,techno,149.989,0.557,0.768,0.335,16nSuaoBbkw41J5SfA5var
Feed Me,Grand Theft Ecstasy - Original Mix,techno,128.047,0.801,0.5,0.538,5hCh2Lpczm74c0ML4HeXHe
Various Artists,We No Speak Americano - Original,techno,124.967,0.866,0.693,0.474,3LCS3m0N3rHiomapk8VQ5a
Kobojsarna,La Perla,techno,139.989,0.69,0.929,0.66,5Z4PJh8BCqSgsnYK84Y5PD
Various Artists,As We Collide - Orjan Nilsen Remix,trance,129.016,0.6,0.93,0.294,2GpcNCNaQHCFnbx7EfU5Tp
Ferry Corsten,Beautiful (Original Extended),trance,134.998,0.533,0.753,0.766,71uALD4oT8XsLKu0QNOt9t
Shogun,Imprisoned - Original Mix,trance,131.998,0.617,0.768,0.542,3ks7Egoh4OAM2FiUsrvxkf
Serge Devant,Take Me With You,trance,127.998,0.673,0.616,0.0845,7b4M2UvqxtS9VFaFnkFLzn
Armin van Buuren,Mirage,trance,134.987,0.63,0.757,0.157,4jW0JslSUaV94CUPeCGlM8
Skyscraper,The Hymn - Original Mix,trance,136.036,0.563,0.984,0.713,4SBpaaeTee6aDcrYqw7WQE
Mindscope,Second Way - Original Mix,trance,128.993,0.67,0.791,0.367,3UcYwxiQf6qbrWEOvUTJJg
ARTY,Trio,trance,128.012,0.575,0.807,0.17,2pwKuWR6PBtvxf38pb7Fov
Vincent de Moor,Fly Away,trance,138.024,0.629,0.878,0.394,4Z26wEXH0XBQwxTpaC7NyR
Armin van Buuren,Intricacy,trance,137.998,0.521,0.902,0.0655,4xPU20P0Y7ZOFFMf08il3O
Various Artists,Silhouette - Allen & Envy Radio Edit,trance,138.001,0.378,0.952,0.17,4O02yDEqBDvR3UMIinikDg
Mr. Pit,More Manners Please - Original Mix,trance,131.991,0.749,0.831,0.128,5LNkY76ZSa4NKnSJpOQhW9
Matt Lange,Anywhere With You Is Home - Vocal Mix,trance,131.993,0.74,0.655,0.426,028UPP5fCK2wV7eOmC4aAh
Stoneface & Terminal,Venus,trance,139.933,0.529,0.9,0.183,2lPUtykoc4kP4vOpQj0GDo
Danilo Ercole,A Man With Two Names - Club Mix,trance,132.012,0.658,0.803,0.0375,67rnB4YUZr796OjAPoDLap
Tiësto,Take Me - Radio Edit,trance,127.978,0.583,0.792,0.562,285i9b1YU1kk902tJwKToQ
Heatbeat,Rocker Monster - Original Mix,trance,132.01,0.653,0.918,0.511,7ecaXfA0nJPCnSSbpcpMp0
Armin van Buuren,Belter,trance,129.996,0.579,0.978,0.063,3HaVjlKejQmzj6hqivJ6Kv
W&W,Lift Off! - Original Mix,trance,128.017,0.702,0.818,0.372,5HZQipw98poTN9zRpZIkQO
Emma Hewitt,Rewind - Mikkas Remix,trance,127.999,0.652,0.904,0.186,6ZCdcFLHmRk4NXylGaIHPk
Various Artists,Extraordinary Way - Antillas Remix,trance,138.015,0.591,0.647,0.244,4MFE2sTzYVjFikTQwM2XQ0
Dash Berlin,Man On The Run - Extended Mix,trance,134.999,0.743,0.866,0.467,2LZYXxOavdK5DlmICcgSRB
Armin van Buuren,Ping Pong,trance,130.01,0.566,0.935,0.554,4GqvWKAq6uKAcivJGnNAhR
Tiësto,Escape Me - Avicii's Remix At Night,trance,127.944,0.342,0.834,0.256,6WakVarAzRjMKN4R4UcWus
Dakota,Sin City - Original Mix,trance,127.989,0.879,0.578,0.181,0rzfMJGRRVmzwyj8mTZjQO
ATB,Move On (feat. JanSoon),trance,131.926,0.586,0.682,0.252,2rMKPH3hr2DGwhcRNcxQ4t
Oceanlab,I Am What I Am - Lange Remix,trance,138.015,0.63,0.662,0.245,0N8TM84s9HP0V3mdmMr8mj
Tiësto,Eugina (Michael Woods Remix),trance,134.005,0.546,0.953,0.593,5LlmQEhiXrEhUjQftO754a
Above & Beyond,These Shoulders - Andy Moor Remix,trance,133.013,0.629,0.967,0.487,7fbw3ejytrxilXPAgHCkIV
Dennis Sheperd,Fallen Angel - Dennis Sheperd Club Mix,trance,131.992,0.584,0.818,0.389,0XPvj8x2E3szjko64d3P7H
Dash Berlin,ResuRection - Paul Oakenfold Full On Fluoro Mix,trance,137.998,0.606,0.907,0.26,5Kw3OptCiu3YFw2PQCvAMY
Gareth Emery,U,trance,129.996,0.608,0.791,0.127,7jX4E7JPe9CqLexMobIWNY
Cosmic Gate,Fire Wire (Cosmic Gate's Back 2 The Future Remix),trance,132.035,0.814,0.873,0.039,6KBxsQpphcoUbZovbRQ4u3
Astrix,Beyond The Senses,trance,100.025,0.403,0.808,0.166,3LmuajDG5KKE96890nD27Q
tyDi,Acting Crazy - Album Mix,trance,127.986,0.57,0.823,0.483,3ObzSvAWd5Ji8mQNMfWTxK
ATB,Twisted Love (Distant Earth Vocal Version) (feat. Christina Soto),trance,130.011,0.343,0.742,0.272,4jJcyqepjoM6z1rlVgRZEf
W&W,Code Red - Album Mix,trance,130.01,0.705,0.947,0.428,38QMwjmOVbI3EcrRXz4D2n
John O'Callaghan,Find Yourself - Original Mix,trance,134.989,0.65,0.524,0.292,0P6WrsKYBNPmD48VPWOCWZ
Tomonari,Markus Schulz Remix,trance,134.999,0.614,0.9,0.734,7euE20NSa8JSKAWJY5trtB
Cosmic Gate,Barra,trance,131.963,0.631,0.853,0.622,3kVEiFMRMNRYPsBTLuoXvE
Armin van Buuren,In And Out Of Love (Extended),trance,135.001,0.55,0.62,0.516,6APMhJwtqQMf7jDzqkNYgf
Various Artists,Bad Deal - Dj Remy & Roland Klinkenberg Remix,trance,130.009,0.711,0.773,0.348,1eJazBS7JYmf0hrGcSpvaP
Faithless,Insomnia - Monster Mix / Radio Edit,trance,127.124,0.724,0.881,0.444,7EJ8MOCQL0WAAnnQlTlkeQ
Ferry Corsten,We Belong,trance,130.009,0.548,0.83,0.466,3jsLtSg38FuVem5CgxOJwd
Schiller,Das Glockenspiel,trance,136.874,0.733,0.891,0.0966,42RgOqkocdnHXOiw6xT8Pm
Sasha,Xpander,trance,128.083,0.543,0.96,0.745,76mh0rcSJpNhoCCqazptWm
ATB,Marrakech,trance,132.979,0.537,0.955,0.383,11HKiqNJSJo5HgroEa6naC
Myon & Shane 54,Helpless - Monster Mix,trance,134.002,0.708,0.891,0.234,18mQdJYb8yAhAUyxg6utcp
Tiësto,The Loves We Lost,trance,138.013,0.547,0.701,0.201,2o5sJzO5h97hmjjiOMIt6n
DJ Shah,Don’t Wake Me Up - Original Mix,trance,134.021,0.518,0.775,0.434,0wOsmdDj8fjuzXolcsoV9C
Tiësto,Helsinki Scorchin',trance,133.996,0.651,0.566,0.376,3KGillDPqT4HILOLNhrc0B
Loreen,Euphoria - Single Version,trance,132.06,0.562,0.783,0.391,1xN7BpTAWnZkuSLOtRP6Qc
Antillas,Damaged,trance,130.157,0.583,0.693,0.392,7GMTLbNJXncUbewD6VOAFh
Faithless,God Is a DJ,trance,130.554,0.606,0.901,0.391,5GBDHYmopbFomFg70LQxc8
Armin van Buuren,Minack - Orjan Nilsen SuperChunk Remix,trance,128.023,0.672,0.482,0.176,1RIDCHkYurv3KuY3pygl25
Tiësto,Southern Sun (DJ Tiësto Mix),trance,137.036,0.633,0.693,0.606,3Q5ddPoj7he3HAvjKpAaC1
Dido,Everything To Lose - Armin van Buuren Remix,trance,134.991,0.566,0.76,0.123,4qB0gG9wNEF6ria5t2FvVa
Various Artists,Out Of The Blue,trance,140.017,0.543,0.971,0.734,7p7wMn9I2LQJi76tjR5u9U
Armin van Buuren,In 10 Years From Now,trance,177.105,0.103,0.124,0.0398,1qYSIeRpf8r1DaGKsXqTpn
Tiësto,Honey (Chicane Club Mix),trance,133.984,0.828,0.621,0.398,7jK67e785jzVK5c7jSLdJr
Paul van Dyk,The Ocean (feat. Arty),trance,129.999,0.767,0.587,0.108,4C2Dx0d4WGnbV7D8b8umem
Various Artists,Fight The Fire - Stoneface & Terminal Remix,trance,131.992,0.281,0.91,0.136,4IcVpMl3kdRm6MKMVgaXxs
Sash!,Ecuador,trance,132.876,0.604,0.94,0.64,5UuVC9noWHcsOX08ctdbDD
Various Artists,So Long Radio - Extended Mix,trance,125.97,0.733,0.892,0.181,4DXLKP4zYgMgzluN50sKwD
Eco,My Name Is You(th) - Album Mix,trance,137.012,0.467,0.921,0.0712,2jVMI4GA5THW2AIhiSdFkX
Midway,Cobra,trance,137.998,0.526,0.857,0.409,1Pn8AfUcEEsrlq0Os9VOih
Andy Blueman,Nyctalopia - Original Mix,trance,140.0,0.502,0.941,0.0656,2OQgqL8XOfbCByrZkyzBU5
Armin van Buuren,What If,trance,130.018,0.633,0.661,0.066,6X7K7AB5gCYNGeakTRfGPv
Various Artists,Metropolis - Original Mix,trance,134.003,0.62,0.666,0.392,736l8cfH0sFYkIj1K1VA9M
Various Artists,Zara - Original Mix,trance,131.927,0.577,0.939,0.0423,3aXM9duTbQJDnNrOzh8cb6
Alex M.O.R.P.H.,An Angel's Love,trance,136.99,0.401,0.997,0.0877,1UhHgUddUt2L7siqPsOoU7
Nalin & Kane,Beachball - Extended Version,trance,133.985,0.829,0.865,0.313,1RUC9J9H8vvYalyyXwf5IV
Solarstone,Seven Cities - Solar Stone's Atlantis Mix,trance,135.114,0.516,0.837,0.135,1pAnePAorB3wGcoWXUWo7h
ATB pres. Flanders,Behind - Club Mix,trance,130.997,0.742,0.657,0.189,1vYdGALqskKhzUxHRekdJm
Oceanlab,Lonely Girl - Gareth Emery Remix,trance,133.981,0.629,0.799,0.805,4fUECKhohNXh8B2ULO5aiC
Armin van Buuren,Full Focus,trance,131.981,0.54,0.8,0.0441,3lSbx1aRP0PZd326MirDuD
Lost Tribe,Gamemaster - Original,trance,135.015,0.569,0.99,0.552,4AT05mcqWpi5ocehqP56zB
Orbital,Halcyon - And On And On Live,trance,127.983,0.577,0.837,0.13,7xWwZvnBWARPIATQ34jwXd
Armin van Buuren,World Falls Apart - Jorn van Deynhoven Remix,trance,133.049,0.423,0.967,0.0592,0VM2Jnp27PqrRRR75VBjuu
Oceanlab,Sirens Of The Sea,trance,131.994,0.535,0.805,0.73,2FstVkrFZUiyyic7epk3jy
Armin van Buuren,Desiderium 207,trance,135.279,0.294,0.443,0.102,29CO5ZEqcKECcvGGrtDTcD
Nadia Ali,Rapture - Avicii New Generation Mix,trance,130.008,0.558,0.934,0.385,2bcYHFk3XWcPnDXYY3tdJX
Emma Hewitt,Colours - Armin van Buuren Remix,trance,132.01,0.622,0.866,0.522,3cQ0XglK7GSTaOiEyIlCjv
Tiësto,Knock You Out,trance,131.999,0.591,0.774,0.278,26vG8m6F8OP8KqoORLpTQx
Massive Attack,I Against I - 2006 Digital Remaster,trip-hop,99.992,0.678,0.578,0.284,2bXnmDlRL4bD9xJG2VWOvI
Blockhead,Triptych Pt. 2,trip-hop,74.993,0.715,0.321,0.326,7nUj32xhZAI8HCPHK1aSIT
Bitter:Sweet,Dirty Laundry,trip-hop,121.835,0.879,0.822,0.886,4UxYhEeF9OUbEhaarph7u3
Tricky,Bubbles,trip-hop,83.454,0.544,0.379,0.655,47QLVUIvweFGkGlaX30Az2
DJ Shadow,This Time (I'm Gonna Try It My Way),trip-hop,96.473,0.586,0.892,0.767,4JXV2gEaiTgnBdMAU4QtHp
Berry Weight,Equations,trip-hop,127.942,0.788,0.378,0.238,3czs5ZuYpGLoCYETdth09g
Massive Attack,Safe From Harm - 2006 Digital Remaster,trip-hop,82.247,0.682,0.886,0.894,63mAlBTOXTBjPW1B9JaNtN
Thievery Corporation,Web of Deception,trip-hop,93.98,0.568,0.707,0.624,4g2dDlVCL7KMBhN6c37RjY
Morcheeba,Love Sweet Love (feat. Mr. Complex),trip-hop,100.06,0.772,0.922,0.755,1hNrU0l0jeysx77smO6wzI
Archive,Again,trip-hop,76.048,0.401,0.571,0.0432,0V7k2JgK1H4m0rTe8SoFg1
Bonobo,Emkay,trip-hop,130.025,0.776,0.474,0.195,37A0JOrJ5WnmhIyGNnAhRN
Massive Attack,Black Melt,trip-hop,168.006,0.242,0.591,0.0391,1uk1aYRjjHjHU57wxn7LiS
Morcheeba,Small Town,trip-hop,63.029,0.698,0.358,0.381,44zw5iAPAFjVEWzFRbX0xD
The Doppelgangaz,Black Cloak Lifestyle,trip-hop,83.996,0.742,0.452,0.241,56TloYITrwXj7gtLA0bMa5
40 Winks,Goodmorning (Intro),trip-hop,82.526,0.641,0.157,0.247,6qHiOf1BFCQIzAjJsRbMfY
Thievery Corporation,Shadows of Ourselves,trip-hop,118.0,0.751,0.694,0.58,1cCr1LTytOP840W0mnz5kq
Massive Attack,Risingson,trip-hop,164.049,0.521,0.892,0.299,6ggJ6MceyHGWtUg1KLp3M1
Berry Weight,Yeti's Lament,trip-hop,90.069,0.552,0.475,0.239,4s4d01dVv1DBSwkytKIfuW
Nosaj Thing,Aquarium,trip-hop,91.026,0.635,0.655,0.271,4ZOv9mx6Lz7RRaBFi5UNaE
Chinese Man,Saudade,trip-hop,140.002,0.725,0.666,0.491,4eiSgKyOGdvJXhQYx0ier4
Waldeck,Make My Day,trip-hop,94.225,0.787,0.787,0.581,2O7awM5LNWprnJ01Pp6gB0
Thievery Corporation,The Outernationalist,trip-hop,160.01,0.609,0.809,0.627,51mX1K4hPL78Zm9r9QVOSE
Zero 7,Futures,trip-hop,141.948,0.601,0.547,0.396,0v9Q3gFxLqMei4i2D2vMYb
Massive Attack,Opening Title,trip-hop,164.971,0.173,0.183,0.0823,2mCgRnMZZ4exk0GmOVl3u4
Portishead,Small,trip-hop,136.557,0.284,0.336,0.0377,43xGFDRNyo5Nz8Y8sf3a3V
Bonobo,The Fever,trip-hop,100.001,0.689,0.76,0.768,7Blh4ikl7XXe7OB3k5nRM5
Björk,Hidden Place,trip-hop,149.833,0.49,0.793,0.447,5bnX0zhTVV1H5gNVjVhgaL
Archive,Old Artist,trip-hop,79.842,0.489,0.445,0.0686,7G6xzn69cnaBooFilyXKVJ
Thievery Corporation,Amerimacka,trip-hop,76.826,0.689,0.675,0.354,2jvuf7h454hjB2vIFhDn3o
Zero 7,Passing By,trip-hop,80.941,0.586,0.426,0.21,5KUv9mec63I0dtoyblPaDd
The Silk Demise,Wildfire,trip-hop,95.01,0.612,0.628,0.071,5xXF9gmsETClnzqPBItmn0
Morcheeba,Au-dela,trip-hop,88.673,0.388,0.167,0.377,6CsUcRuMP5JdnELdqvl2Pa
Berry Weight,Walking By Your Side,trip-hop,129.429,0.342,0.456,0.0833,3rhjP7rj4rhCNx8bzB2voW
Massive Attack,Live With Me,trip-hop,143.98,0.627,0.685,0.507,6xK8IduLzbk1IQ9ROQ96Sn
Jay-Jay Johanson,It Hurts Me So,trip-hop,145.293,0.489,0.546,0.386,1BLSuWtTmTTAjqzfXUHlQp
Blue States,Diamente,trip-hop,88.02,0.641,0.87,0.128,3qdIdOIJ8ZJxpYvla4ZIkn
Gayngs,The Gaudy Side of Town,trip-hop,138.034,0.685,0.423,0.633,1VdSiFWAzU1pwpllaQVN5h
Alpha,Apple Orange,trip-hop,154.025,0.5,0.484,0.56,4v0NYoEQja0L61fCNqpmGB
Portishead,Numb,trip-hop,78.023,0.564,0.46,0.236,5ZNth4o3YvTIMs9KWltgFh
Massive Attack,Light My Fire - Live From United Kingdom/1994,trip-hop,104.222,0.721,0.613,0.502,1JQLVgeRWU7Hf7y8EpmOqd
Archive,Skyscraper,trip-hop,86.718,0.681,0.486,0.525,5dWDSNckjRDT8TOSu1IWzK
Module,I Neva Dared,trip-hop,93.997,0.871,0.775,0.737,70gmuuu8obftUU0z0mIKkb
Bonobo,Terrapin,trip-hop,152.003,0.551,0.328,0.0396,6G1lPm5H051kZL5rJHvXEv
Blockhead,The Music Scene,trip-hop,99.997,0.69,0.656,0.611,12TyU7JblI0e8WhMTck8bF
Thievery Corporation,All That We Perceive,trip-hop,90.479,0.698,0.832,0.951,50b1SWqzBcwIpBropLMh0o
Portishead,Strangers,trip-hop,84.064,0.65,0.625,0.29,3i1tl2s2113hLDInAEuzJD
Massive Attack,Paradise Circus,trip-hop,136.004,0.644,0.758,0.0374,0ki5EwphQNTH3Tw02VtCRC
Tricky,Ghetto Stars,trip-hop,138.464,0.566,0.593,0.641,51OkEoeBuhq2VoWweeIZMJ
Moloko,Fun For Me,trip-hop,90.256,0.803,0.791,0.661,7jnvyv8LA2gHUnp4WS0yuo
Emancipator,Siren,trip-hop,85.702,0.53,0.478,0.117,4NB5SS3LB9hoYz47V3enYk
Moby,Why Does My Heart Feel So Bad?,trip-hop,98.004,0.598,0.624,0.0451,3MZQF2Qv9ehvgT3Uxm61jo
Dday One,Terminal 86,trip-hop,93.713,0.58,0.724,0.138,58TvqwmYxXLfZ7GEZF4x2X
Tricky,The Moment I Feared,trip-hop,172.144,0.434,0.722,0.577,08f1jxkmHs9pdJZXxqfPVv
Kruder & Dorfmeister,Black Baby,trip-hop,167.845,0.593,0.51,0.664,2FtKuCNf6dVnDa4J044ATt
All India Radio,Lo Fi Groovy,trip-hop,139.894,0.687,0.386,0.296,4M8OFpd2XF6WvXB7AeTibt
UNKLE,Burn My Shadow,trip-hop,194.019,0.308,0.787,0.21,6AJ0ZacFvu8YBxGYQqT62Y
Wax Tailor,Positively Inclined,trip-hop,102.456,0.801,0.808,0.688,52q3SJSbNPPAoZsMiT1LTf
Morcheeba,One Love Karma,trip-hop,79.975,0.726,0.715,0.545,0kRimU4I9EiQV1L7B6Ih0C
Alexandre Azaria,Hell Is Around The Corner,trip-hop,119.92,0.569,0.581,0.493,31ghOGD13LoN6xEAk8jZTF
Sneaker Pimps,Roll On,trip-hop,169.201,0.574,0.768,0.585,3B89Aae9IZuVFGDMNpMZP7
The xx,Intro,trip-hop,100.363,0.617,0.778,0.152,0bXpmJyHHYPk6QBFj25bYF
Röyksopp,So Easy,trip-hop,104.016,0.715,0.807,0.458,0rOaRWuB9sml2q60FuB0I8
Massive Attack,Sweet Is Good,trip-hop,104.647,0.232,0.434,0.0847,0ACsyS1TwupZPsXipFpovI
Everything But The Girl,Missing,trip-hop,123.494,0.74,0.707,0.739,0mCRhbedh0rFSl6Hbvsjs1
Hai Le,Autumns Here,trip-hop,177.052,0.539,0.523,0.431,0Q9n6AE4HAFb5ZkzzjPSJ0
Degiheugi,The Broken Symphony,trip-hop,92.008,0.577,0.86,0.254,3vdQ4eOTrRAEzcXSmD2hw2
Morcheeba,Otherwise,trip-hop,148.056,0.69,0.529,0.596,0NTSwjegwCGXjm5zMX12VW
Berry Weight,Heart Shaped Rock,trip-hop,81.995,0.61,0.637,0.274,7KZL14cR0QhFICOQbES2ui
Akira Yamaoka,The Terminal Show,trip-hop,140.075,0.562,0.36,0.0366,3uVUNKfIyyIlx7qVHMFF65
Tricky,"Slick 66 - Commercial 12"" Mix",trip-hop,66.609,0.805,0.909,0.73,1L1pUf4nNcQoDaOEXBEod8
Hooverphonic,L'Odeur Animale,trip-hop,81.156,0.499,0.531,0.173,1pOBMpIDjq0nT0oKVSvbps
Portishead,Machine Gun,trip-hop,105.12,0.565,0.575,0.0601,4gxG38GmhagF2T6eaTdUR6
Sneaker Pimps,Curl,trip-hop,100.175,0.634,0.859,0.51,2HENZYopyf0V7IgeeWoeI8
Thievery Corporation,Facing East,trip-hop,99.01,0.696,0.954,0.549,5loRrMg0iqxgIhDdmMqJyv
Colonna,Libertà,trip-hop,93.995,0.63,0.854,0.821,6kRjsg2XWMLbMTDWFo49J6
Massive Attack,Protection - Radiation For The Nation Mix,trip-hop,168.019,0.666,0.333,0.536,1gHkWUgeB1NaNmnkURdqv1
Morcheeba,Beat Of The Drum,trip-hop,130.093,0.671,0.503,0.354,2rEXG8jHZGqlp46su4jIOs
Portishead,All Mine,trip-hop,60.161,0.601,0.656,0.342,785Qya5mtMUwBQtuypVqrx
Wax Tailor,Sometimes,trip-hop,76.001,0.768,0.754,0.838,6uBbgqS94KTwYojAKsKbm7
Tricky,Car Crash,trip-hop,135.97,0.705,0.628,0.4,31NspAHeQQAtTdMnR1yfit
Hint,Re:percussions,trip-hop,136.591,0.457,0.449,0.479,3PTUonduQ2bj0CYTMRWQIT
Berry Weight,Krakatoa,trip-hop,139.051,0.692,0.499,0.491,3lzEKbDlYT9aeQjJoRxSGa
Groove Armada,Superstylin',trip-hop,128.967,0.742,0.798,0.928,2yWyFT6bW1Rd9cjVvYi4v8
Thom Yorke,Black Swan,trip-hop,101.066,0.613,0.791,0.509,4VbV8Zyjuu1qz0QteX1wVC
Morcheeba,Diggin' a Watery Grave,trip-hop,99.49,0.261,0.378,0.0387,4OqmAlS6NyfguvqPDNMeoP
Fingathing,Wasting Time,trip-hop,92.335,0.705,0.619,0.679,3K7xQKMXqyMK5JZigRaSJq
Dubphonic,The Only Girl On Earth,trip-hop,139.028,0.667,0.412,0.472,20h4goyRxOxc5iiQPrxvHj
Thievery Corporation,La Femme Parallel,trip-hop,80.008,0.561,0.561,0.149,6gwPxZx8450DDd6dsS2vAJ
Various Artists,Wish You Stand By,trip-hop,179.928,0.551,0.561,0.687,1bBPFkzRRObaCAATIplJdC
Massive Attack,Special Cases (Luomo's Casing),trip-hop,120.002,0.823,0.599,0.631,7GlJGrM6uIcEJlYz7VDeSF
DJ Shadow,Organ Donor,trip-hop,106.181,0.597,0.576,0.881,0qg7vnrsBfsDCikGxyWzSX
Sneaker Pimps,Wasted Early Sunday Morning,trip-hop,81.978,0.711,0.582,0.268,2MYMkfFGpJSBvnnTWe2BsK
Portishead,Cowboys,trip-hop,76.763,0.461,0.847,0.18,1DB8s1L4z25jcRw88815ko
Chinese Man,One Past,trip-hop,132.032,0.787,0.54,0.38,3rxuNTK1rPbg488UVE6eW0
Thievery Corporation,The Time We Lost Our Way,trip-hop,88.015,0.736,0.423,0.804,2twwV8BMerFcRZ1fSEOuF1
